2026-06-25|Power Semiconductor & Mixed-Signal Display Drivers|Fading|AOSL,NVTS,HIMX
2026-06-25|Quantum Computing & Quantum-Safe Networking|Nascent|QNT,ARQQ
2026-06-25|Rare Earth Magnets & Critical Battery Materials|Fading|CSTM,ALOY
2026-06-25|Semiconductor Probe Card & Front-End Test Equipment|Mainstream|TER,COHU
2026-06-25|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Nascent|LRCX,UCTT,UMC,GFS,PDFS,ICHR,ACMR,AEHR,KLAC,AMAT,TSEM,FORM,VECO,KLIC,MKSI
2026-06-25|Senior Living & Housing Operators|Nascent|BKD,JAN
2026-06-25|Silicon Carbide Power Semiconductors & EV Infrastructure|Fading|WOLF,STM
2026-06-25|U.S. Passenger Airlines|Nascent|DAL,UAL,ALK,LUV,ALGT,SKYW
2026-06-26|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|WYFI,SHAZ
2026-06-26|AI Datacenter Optical Transceivers & Components|Fading|AAOI,LITE,COHR
2026-06-26|AI Data Center Power Infrastructure|Accelerating|FCEL,BE,VRT,PWR,AGX
2026-06-26|AI Memory & Storage|Mainstream|MRAM,SNDK,QMCO,WDC,SIMO,STX,MU
2026-06-26|Casual Dining Restaurant Turnaround|Nascent|EAT,CBRL
2026-06-26|Commercial Real Estate Brokerage & Advisory Services|Nascent|CBRE,CWK,JLL,NMRK
2026-06-26|Construction Aggregates & Building Materials|Nascent|CRH,MLM,VMC
2026-06-26|Crude & Product Tanker Shipping|Fading|NAT,PUMP,LBRT,WTTR,DHT,AESI
2026-06-26|Crypto Asset Recovery|Mainstream|HUT,RIOT,WULF
2026-06-26|Custom AI Silicon & Chip Architecture Licensing|Mainstream|INTC,MRVL,ALAB,CEVA,ARM,AIP,CRDO,QUIK,AMD,MXL
2026-06-26|Edge CDN & Cloud-Native Developer Platforms|Retired|
2026-06-26|Edge Cloud & Developer CDN Platforms|Fading|DOCN,FSLY
2026-06-26|European Bank Stocks|Accelerating|BCS,LYG,BBVA,ING,SAN,NWG
2026-06-26|Golf Equipment & Apparel|Nascent|GOLF,CALY
2026-06-26|Inflammatory Disease & Immunology Biologics|Nascent|ORKA,SYRE,APGE
2026-06-26|Insurance Brokerage & Distribution Services|Nascent|AJG,AON,BRO,WTW
2026-06-26|Life Insurance & Annuity Providers|Nascent|LNC,MET,PFG,PRU,UNM
2026-06-26|Midstream Energy Infrastructure & Pipeline Operators|Nascent|AM,DTM,KMI,WMB,ENB,HESM,OKE,PBA,SOBO,TRGP,TRP
2026-06-26|Multifamily Apartment REITs|Nascent|CPT,IRT,MAA,UDR
2026-06-26|Network Security & Zero-Trust Edge|Fading|CRWD,PANW,FTNT,OKTA,GRRR,BB
2026-06-26|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Nascent|ASND,XERS,VKTX,MBX,CORT
2026-06-26|Power Semiconductor & Mixed-Signal Display Drivers|Fading|AOSL,NVTS,HIMX
2026-06-26|Private Mortgage Insurance|Nascent|ESNT,MTG,NMIH,RDN
2026-06-26|Property & Casualty Insurance Underwriters|Nascent|ACGL,AFG,ALL,AXS,CB,CINF,HCI,HIG,ORI,PGR,THG,TRV,WRB,SKWD
2026-06-26|Quantum Computing & Quantum-Safe Networking|Nascent|QNT,ARQQ
2026-06-26|Rare Earth Magnets & Critical Battery Materials|Fading|CSTM,ALOY
2026-06-26|Semiconductor Probe Card & Front-End Test Equipment|Mainstream|TER,COHU
2026-06-26|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Nascent|KLIC,AMAT,UMC,TSEM,PDFS,AEHR,MKSI,VECO,ICHR,GFS,UCTT,KLAC,ACMR,LRCX,FORM
2026-06-26|Senior Living & Housing Operators|Nascent|BKD,JAN
2026-06-26|Silicon Carbide Power Semiconductors & EV Infrastructure|Fading|WOLF,STM
2026-06-26|U.S. Passenger Airlines|Nascent|DAL,LUV,ALK,ALGT,UAL,SKYW
2026-06-28|Clinical-Stage Autoimmune & Inflammatory Disease Biologics|Nascent|VERA,VOR,ZBIO,ANAB,KNSA,AVTX
2026-06-28|Coal Mining & Export (Metallurgical & Thermal)|Nascent|AMR,BTU,HCC
2026-06-28|Defense Drones & Unmanned Aerial Systems|Nascent|AVAV,KTOS,ONDS,RCAT,UMAC
2026-06-28|Large Defense Contractors & Aerospace Primes|Nascent|GD,LHX,LMT,NOC,RTX
2026-06-28|Medical Devices & Surgical Equipment|Nascent|ATEC,BDX,STE,SYK
2026-06-28|Nucleic Acid Therapeutics & Gene Synthesis Platforms|Nascent|MRNA,RGNX,TWST
2026-06-28|Protein Degradation & Targeted Molecular Therapeutics Re-rating|Nascent|KYMR,GLUE,GENB,IDYA
2026-06-28|Rare & Orphan Disease Specialty Pharma|Nascent|LQDA,TVTX,SION,RYTM
2026-06-29|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|WYFI,SHAZ
2026-06-29|AI Datacenter Optical Transceivers & Components|Retired|
2026-06-29|AI Data Center Power Infrastructure|Mainstream|FCEL,AGX,PWR,VRT,BE
2026-06-29|AI Interconnect & Semiconductor Connectivity|Nascent|ALAB,CRDO
2026-06-29|AI Memory & Storage|Nascent|STX,MU,QMCO,WDC,SNDK,SIMO,MRAM
2026-06-29|Automotive Electronics & Sensor Components|Nascent|MEI,ALGM
2026-06-29|Casual Dining Restaurant Turnaround|Nascent|CBRL,EAT
2026-06-29|Clinical-Stage Autoimmune & Inflammatory Disease Biologics|Retired|
2026-06-29|Coal Mining & Export (Metallurgical & Thermal)|Fading|AMR,HCC
2026-06-29|Commercial Real Estate Brokerage & Advisory Services|Fading|CWK,JLL,NMRK
2026-06-29|Construction Aggregates & Building Materials|Fading|CRH,MLM,VMC
2026-06-29|Crude & Product Tanker Shipping|Fading|NAT,DHT
2026-06-29|Crypto Asset Recovery|Mainstream|RIOT,WULF,HUT
2026-06-29|Custom AI Silicon & Chip Architecture Licensing|Mainstream|CEVA,ALAB,QUIK,INTC,AMD,MRVL,CRDO,MXL,ARM,AIP
2026-06-29|Defense Drones & Unmanned Aerial Systems|Fading|RCAT,UMAC
2026-06-29|Edge CDN & Cloud-Native Developer Platforms|Fading|DOCN,FSLY
2026-06-29|European Bank Stocks|Accelerating|SAN,ING,BBVA,NWG,LYG,BCS
2026-06-29|Golf Equipment & Apparel|Nascent|GOLF,CALY
2026-06-29|Inflammatory Disease & Immunology Biologics|Mainstream|ORKA,SYRE,APGE
2026-06-29|Insurance Brokerage & Distribution Services|Fading|AJG,AON,BRO
2026-06-29|Large Defense Contractors & Aerospace Primes|Fading|GD,RTX
2026-06-29|Life Insurance & Annuity Providers|Nascent|PRU,LNC,PFG,MET,UNM
2026-06-29|Medical Devices & Surgical Equipment|Fading|ATEC,SYK
2026-06-29|Midstream Energy Infrastructure & Pipeline Operators|Nascent|TRGP,KMI,DTM,TRP,OKE,HESM,AM,WMB,PBA,ENB
2026-06-29|Multifamily Apartment REITs|Nascent|MAA,IRT,UDR,CPT
2026-06-29|Network Security & Zero-Trust Edge|Accelerating|GRRR,OKTA,CRWD,BB,PANW,FTNT
2026-06-29|Nucleic Acid Therapeutics & Gene Synthesis Platforms|Retired|
2026-06-29|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Nascent|ASND,XERS,MBX,VKTX,CORT
2026-06-29|Power Semiconductor & Mixed-Signal Display Drivers|Retired|
2026-06-29|Private Mortgage Insurance|Nascent|RDN,ESNT,MTG,NMIH
2026-06-29|Property & Casualty Insurance Underwriters|Nascent|AXS,CB,ORI,THG,HIG,WRB,ALL,TRV,HCI,ACGL,AFG,PGR,SKWD,CINF
2026-06-29|Protein Degradation & Targeted Molecular Therapeutics Re-rating|Retired|
2026-06-29|Quantum Computing & Quantum-Safe Networking|Nascent|QNT,ARQQ,HQ
2026-06-29|Rare Earth Magnets & Critical Battery Materials|Fading|CSTM,ALOY
2026-06-29|Rare & Orphan Disease Specialty Pharma|Retired|
2026-06-29|Semiconductor Probe Card & Front-End Test Equipment|Mainstream|COHU,TER
2026-06-29|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Mainstream|FORM,UMC,TSEM,GFS,KLAC,ACMR,AMAT,VECO,KLIC,UCTT,AEHR,LRCX,ICHR,PDFS,MKSI
2026-06-29|Senior Living & Housing Operators|Nascent|JAN,BKD
2026-06-29|Silicon Carbide Power Semiconductors & EV Infrastructure|Fading|WOLF,STM
2026-06-29|Specialty Catastrophe Property Insurance Underwriters|Nascent|NP,SLDE
2026-06-29|U.S. Passenger Airlines|Accelerating|SKYW,ALK,DAL,LUV,UAL,ALGT
2026-06-30|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|WYFI,SHAZ,BRUN,PENG
2026-06-30|AI Data Center Power Infrastructure|Mainstream|VRT,BE,PWR,AGX,FCEL
2026-06-30|AI Interconnect & Semiconductor Connectivity|Retired|
2026-06-30|AI Memory & Storage|Nascent|MRAM,QMCO,SNDK,WDC,MU,SIMO,STX
2026-06-30|Autoimmune & Inflammatory Disease Biopharmaceuticals|Nascent|VERA,VOR,ALMS,ABVX,CLDX,TRAX
2026-06-30|Automotive Electronics & Sensor Components|Nascent|ALGM,MEI,OUST,AEVA
2026-06-30|Casual Dining Restaurant Turnaround|Nascent|CBRL,EAT
2026-06-30|Clinical-Stage Oncology Therapeutics|Nascent|ELVN,CGON,SNDX
2026-06-30|Coal Mining & Export (Metallurgical & Thermal)|Fading|AMR,HCC
2026-06-30|Commercial Real Estate Brokerage & Advisory Services|Fading|JLL,NMRK
2026-06-30|Construction Aggregates & Building Materials|Fading|CRH,VMC
2026-06-30|Crude & Product Tanker Shipping|Fading|NAT,DHT
2026-06-30|Crypto Asset Recovery|Fading|WULF,RIOT,HUT
2026-06-30|Custom AI Silicon & Chip Architecture Licensing|Mainstream|QUIK,CRDO,MXL,ALAB,AIP,MRVL,CEVA,AMD,INTC,ARM
2026-06-30|Defense Drones & Unmanned Aerial Systems|Fading|RCAT,UMAC
2026-06-30|Domestic Steel Producers|Nascent|CMC,NUE,RS,STLD
2026-06-30|Edge CDN & Cloud-Native Developer Platforms|Retired|
2026-06-30|Edge Cloud & Developer CDN Platforms|Fading|DOCN,FSLY
2026-06-30|European Bank Stocks|Mainstream|SAN,NWG,BCS,LYG,BBVA,ING
2026-06-30|Genomic Medicine & Synthetic DNA Tools|Nascent|MRNA,TWST
2026-06-30|Golf Equipment & Apparel|Nascent|GOLF,CALY
2026-06-30|Industrial Power Equipment & Electrical Systems|Nascent|ETN,GNRC,HUBB,RRX
2026-06-30|Inflammatory Disease & Immunology Biologics|Mainstream|ORKA,SYRE
2026-06-30|Insurance Brokerage & Distribution Services|Fading|AJG,AON,BRO
2026-06-30|Insurance Brokerage & Risk Advisory|Nascent|BWIN,MRSH,WTW
2026-06-30|In Vivo Gene Therapy & Genome Editing|Nascent|RGNX,NTLA
2026-06-30|Large Defense Contractors & Aerospace Primes|Fading|GD,RTX
2026-06-30|Life Insurance & Annuity Providers|Accelerating|PRU,LNC,MET,PFG,UNM
2026-06-30|Medical Devices & Surgical Equipment|Fading|ATEC,SYK
2026-06-30|Midstream Energy Infrastructure & Pipeline Operators|Accelerating|AM,PUMP,PBA,AESI,OKE,DTM,TRGP,WMB,WTTR,LBRT,ENB,KMI,TRP
2026-06-30|Multifamily Apartment REITs|Fading|MAA,IRT,UDR,CPT
2026-06-30|Network Security & Zero-Trust Edge|Accelerating|GRRR,OKTA,CRWD,BB,FTNT,PANW,TENB
2026-06-30|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Nascent|ASND,MBX,XERS,VKTX,CORT
2026-06-30|Precious Metals Miners (Gold & Silver)|Nascent|AEM,AG,AU,CDE,EGO,EXK,FNV,FSM,HL,HMY,IAG,KGC,MUX,NEM,NG,OR,PAAS,RGLD,SA,SSRM,WPM
2026-06-30|Precision Aerospace & Defense Component Manufacturers|Nascent|AADX,ELMT
2026-06-30|Precision Optics & Photonic Components|Nascent|OPTX,LPTH,LASR
2026-06-30|Private Mortgage Insurance|Accelerating|RDN,MTG,ESNT,NMIH
2026-06-30|Property & Casualty Insurance Underwriters|Nascent|PGR,CINF,WRB,AFG,HCI,ORI,SKWD,AXS,ACGL,CB,ALL,HIG,THG,TRV
2026-06-30|Quantum Computing Hardware & Annealing Systems|Nascent|QBTS,RGTI,INFQ
2026-06-30|Quantum Computing & Quantum-Safe Networking|Nascent|ARQQ,HQ,QNT
2026-06-30|Rare Earth Magnets & Critical Battery Materials|Fading|CSTM,ALOY
2026-06-30|Rare & Orphan Disease Biotech Re-Rating|Nascent|RARE,MIRM,RGNX,AGIO,AMLX
2026-06-30|Satellite Communications & Space Data Services|Nascent|VSAT,MDA,SPIR,PL,ASTS
2026-06-30|Semiconductor Probe Card & Front-End Test Equipment|Mainstream|TER,COHU
2026-06-30|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Mainstream|AMAT,LRCX,VECO,UMC,KLAC,ACMR,AEHR,MKSI,ICHR,KLIC,PDFS,TSEM,FORM,GFS,UCTT
2026-06-30|Senior Living & Housing Operators|Nascent|BKD,JAN
2026-06-30|Silicon Carbide Power Semiconductors & EV Infrastructure|Retired|
2026-06-30|Specialty Catastrophe Property Insurance Underwriters|Nascent|NP,SLDE
2026-06-30|Targeted Protein Degradation Oncology|Nascent|KYMR,GLUE
2026-06-30|Truckload & LTL Freight Carriers|Nascent|ARCB,KNX,LSTR,SNDR,TFII,WERN,XPO
2026-06-30|U.S. Passenger Airlines|Accelerating|UAL,ALGT,ALK,SKYW,DAL,LUV
2026-07-01|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|PENG,WYFI,BRUN,SHAZ
2026-07-01|AI Data Center Power Infrastructure|Mainstream|PWR,FCEL,BE,VRT,AGX
2026-07-01|AI Memory & Storage|Mainstream|MU,WDC,STX,MRAM,QMCO,SIMO,SNDK
2026-07-01|Autoimmune & Inflammatory Disease Biopharmaceuticals|Retired|
2026-07-01|Automotive Electronics & Sensor Components|Nascent|ALGM,MEI,AEVA,OUST
2026-07-01|Casual Dining Restaurant Turnaround|Nascent|EAT,CBRL
2026-07-01|Clinical-Stage Autoimmune & Inflammatory Disease Therapeutics|Nascent|VOR,VERA,ALMS,CLDX,ABVX
2026-07-01|Clinical-Stage Oncology Therapeutics|Retired|
2026-07-01|Coal Mining & Export (Metallurgical & Thermal)|Fading|AMR,HCC
2026-07-01|Commercial Real Estate Brokerage & Advisory Services|Fading|JLL,NMRK
2026-07-01|Construction Aggregates & Building Materials|Fading|CRH,VMC
2026-07-01|Consumer Fintech & Digital Credit Platforms|Nascent|DAVE,SEZL
2026-07-01|Crude & Product Tanker Shipping|Retired|
2026-07-01|Crypto Asset Recovery|Fading|WULF,HUT,RIOT
2026-07-01|Custom AI Silicon & Chip Architecture Licensing|Mainstream|AIP,ALAB,CEVA,CRDO,MXL,MRVL,QUIK,AMD,INTC,ARM
2026-07-01|Defense Drones & Unmanned Aerial Systems|Fading|RCAT,UMAC
2026-07-01|Domestic Steel Producers|Fading|NUE,STLD
2026-07-01|Edge Cloud & Developer CDN Platforms|Fading|DOCN,FSLY
2026-07-01|European Bank Stocks|Mainstream|LYG,BCS,SAN,BBVA,ING,NWG
2026-07-01|Genomic Medicine & Synthetic DNA Tools|Nascent|TWST,MRNA
2026-07-01|Golf Equipment & Apparel|Nascent|GOLF,CALY
2026-07-01|Industrial Power Equipment & Electrical Systems|Nascent|ETN,GNRC,HUBB,RRX
2026-07-01|Inflammatory Disease & Immunology Biologics|Mainstream|ORKA,SYRE
2026-07-01|Insurance Brokerage & Distribution Services|Fading|AJG,AON,BRO
2026-07-01|Insurance Brokerage & Risk Advisory|Fading|BWIN,MRSH
2026-07-01|In Vivo Gene Therapy & Genome Editing|Nascent|RGNX,NTLA
2026-07-01|Large Defense Contractors & Aerospace Primes|Retired|
2026-07-01|Life Insurance & Annuity Providers|Accelerating|PFG,UNM,LNC,MET,PRU
2026-07-01|Liquid Biopsy & Multi-Cancer Early Detection|Nascent|GH,GRAL
2026-07-01|Medical Devices & Surgical Equipment|Fading|ATEC,SYK
2026-07-01|Midstream Energy Infrastructure & Pipeline Operators|Fading|DTM,WMB,AM,DHT,PBA,TRP,TRGP,KMI,NAT
2026-07-01|Multifamily Apartment REITs|Fading|MAA,IRT,UDR,CPT
2026-07-01|Network Security & Zero-Trust Edge|Accelerating|GRRR,FTNT,BB,TENB,OKTA,PANW,CRWD
2026-07-01|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Nascent|XERS,CORT,ASND,MBX,VKTX
2026-07-01|Precious Metals Miners (Gold & Silver)|Fading|EGO,EXK,SSRM
2026-07-01|Precision Aerospace & Defense Component Manufacturers|Fading|AADX,ELMT
2026-07-01|Precision Optics & Photonic Components|Nascent|OPTX,LPTH,LASR
2026-07-01|Private Mortgage Insurance|Accelerating|NMIH,MTG,ESNT,RDN
2026-07-01|Property & Casualty Insurance Underwriters|Nascent|WRB,CINF,PGR,ALL,ACGL,ORI,CB,AFG,TRV,SKWD,AXS,HCI,THG,HIG
2026-07-01|Quantum Computing Hardware & Annealing Systems|Fading|QBTS,RGTI,INFQ
2026-07-01|Quantum Computing & Quantum-Safe Networking|Nascent|QNT,ARQQ
2026-07-01|Rare Earth Magnets & Critical Battery Materials|Retired|
2026-07-01|Rare & Orphan Disease Biotech Re-Rating|Retired|
2026-07-01|Satellite Communications & Space Data Services|Nascent|VSAT,PL,ASTS,RTX,SPIR,MDA,GD
2026-07-01|Semiconductor Probe Card & Front-End Test Equipment|Mainstream|COHU,TER
2026-07-01|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Mainstream|MKSI,KLIC,AMAT,VECO,LRCX,TSEM,KLAC,ACMR,AEHR,PDFS,UCTT,ICHR,GFS,UMC,FORM
2026-07-01|Senior Living & Housing Operators|Fading|BKD,JAN
2026-07-01|Specialty Catastrophe Property Insurance Underwriters|Nascent|NP,SLDE
2026-07-01|Targeted Protein Degradation Oncology|Nascent|KYMR,GLUE
2026-07-01|Truckload & LTL Freight Carriers|Nascent|SNDR,KNX,WERN,TFII,LSTR,ARCB
2026-07-01|U.S. Passenger Airlines|Accelerating|DAL,ALGT,SKYW,LUV,ALK,UAL
2026-07-01|U.S. Petroleum Refining & Downstream Processing|Nascent|DINO,DK,MPC,PBF,PSX,VLO
2026-07-01|U.S. Regional & Mid-Cap Commercial Banks|Nascent|EWBC,WTFC,WAL,BOKF,HBAN,FITB,KEY,RF,CFG,USB,TFC,PNC,MTB,ZION,FHN,GBCI,HWC,UMBF,SSB,WSFS
2026-07-02|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|PENG,WYFI,BRUN,SHAZ
2026-07-02|AI Data Center Power Infrastructure|Mainstream|PWR,BE,VRT,AGX,FCEL
2026-07-02|AI Memory & Storage|Fading|MU,WDC,STX,MRAM,QMCO,SIMO,SNDK
2026-07-02|Autoimmune & Inflammatory Disease Biopharmaceuticals|Nascent|VERA,VOR,ALMS,ABVX,CLDX,TRAX
2026-07-02|Automotive Electronics & Sensor Components|Nascent|ALGM,MEI,AEVA,OUST
2026-07-02|B2B Digital Financial Infrastructure & Payment Rails Modernization|Nascent|ALKT,WSE,CXT,PAY
2026-07-02|Casual Dining Restaurant Turnaround|Mainstream|CBRL,EAT
2026-07-02|Clinical-Stage Autoimmune & Inflammatory Disease Therapeutics|Retired|
2026-07-02|Clinical-Stage Oncology Therapeutics|Nascent|ELVN,CGON,SNDX
2026-07-02|Coal Mining & Export (Metallurgical & Thermal)|Fading|AMR,HCC
2026-07-02|Commercial Real Estate Brokerage & Advisory Services|Fading|JLL,NMRK
2026-07-02|Construction Aggregates & Building Materials|Fading|CRH,VMC
2026-07-02|Consumer Fintech & Digital Credit Platforms|Nascent|DAVE,SEZL
2026-07-02|Crypto Asset Recovery|Fading|WULF,HUT,RIOT
2026-07-02|Custom AI Silicon & Chip Architecture Licensing|Mainstream|AIP,ALAB,CEVA,CRDO,MXL,MRVL,QUIK,AMD,INTC,ARM
2026-07-02|Defense Drones & Unmanned Aerial Systems|Fading|RCAT,UMAC
2026-07-02|Digital Advertising Technology Platforms|Nascent|APPS,MGNI
2026-07-02|Digital Banking Software Platforms|Nascent|ALKT,QTWO
2026-07-02|Domestic Steel Producers|Fading|NUE,STLD
2026-07-02|Edge Cloud & Developer CDN Platforms|Retired|
2026-07-02|European Bank Stocks|Mainstream|LYG,BCS,SAN,BBVA,ING,NWG
2026-07-02|Genomic Medicine & Synthetic DNA Tools|Nascent|TWST,MRNA
2026-07-02|Golf Equipment & Apparel|Nascent|GOLF,CALY
2026-07-02|Industrial Power Equipment & Electrical Systems|Fading|ETN,GNRC,HUBB,RRX
2026-07-02|Inflammatory Disease & Immunology Biologics|Mainstream|ORKA,SYRE
2026-07-02|Insurance Brokerage & Distribution Services|Fading|AON,BRO,AJG
2026-07-02|Insurance Brokerage & Risk Advisory|Fading|BWIN,MRSH
2026-07-02|In Vivo Gene Therapy & Genome Editing|Nascent|RGNX,NTLA
2026-07-02|Large-Cap U.S. Defense Primes|Nascent|HII,LHX,LMT,NOC
2026-07-02|Life Insurance & Annuity Providers|Accelerating|PFG,UNM,MET,PRU
2026-07-02|Liquid Biopsy & Multi-Cancer Early Detection|Nascent|GH,GRAL
2026-07-02|Medical Devices & Surgical Equipment|Fading|ATEC,SYK
2026-07-02|Midstream Energy Infrastructure & Pipeline Operators|Fading|DTM,WMB,AM,PBA,TRP,TRGP,KMI,NAT
2026-07-02|Multifamily Apartment REITs|Fading|MAA,UDR,IRT,CPT
2026-07-02|Network Security & Zero-Trust Edge|Mainstream|GRRR,CRWD,BB,TENB,OKTA,PANW,FTNT,VRNS,QLYS
2026-07-02|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Mainstream|XERS,CORT,ASND,MBX,VKTX
2026-07-02|Precious Metals Miners (Gold & Silver)|Fading|EGO,EXK,SSRM
2026-07-02|Precision Aerospace & Defense Component Manufacturers|Fading|AADX,ELMT
2026-07-02|Precision Optics & Photonic Components|Fading|OPTX,LPTH
2026-07-02|Private Mortgage Insurance|Accelerating|NMIH,MTG,ESNT,RDN
2026-07-02|Property & Casualty Insurance Underwriters|Nascent|WRB,PGR,CINF,ALL,ACGL,ORI,CB,AFG,TRV,SKWD,AXS,HCI,THG,HIG
2026-07-02|Quantum Computing Hardware & Annealing Systems|Fading|QBTS,INFQ
2026-07-02|Quantum Computing & Quantum-Safe Networking|Mainstream|QNT,ARQQ
2026-07-02|Rare & Orphan Disease Biotech Re-Rating|Nascent|RARE,MIRM,RGNX,AGIO,AMLX
2026-07-02|Satellite Communications & Space Data Services|Nascent|GD,VSAT,PL,ASTS,RTX,SPIR,MDA
2026-07-02|Semiconductor Probe Card & Front-End Test Equipment|Fading|COHU,TER
2026-07-02|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Mainstream|MKSI,KLIC,AMAT,VECO,LRCX,TSEM,KLAC,ACMR,PDFS,UCTT,ICHR,GFS,UMC,FORM
2026-07-02|Senior Living & Housing Operators|Mainstream|BKD,JAN
2026-07-02|Specialty Catastrophe Property Insurance Underwriters|Nascent|NP,SLDE
2026-07-02|Specialty Insurance Underwriting & Brokerage|Nascent|PLMR,KNSL,RYAN,WTW
2026-07-02|Targeted Protein Degradation Oncology|Nascent|KYMR,GLUE
2026-07-02|Truckload & LTL Freight Carriers|Fading|SNDR,KNX,WERN,TFII,LSTR,ARCB
2026-07-02|U.S. Passenger Airlines|Accelerating|DAL,ALGT,SKYW,LUV,ALK,UAL
2026-07-02|U.S. Petroleum Refining & Downstream Processing|Nascent|MPC,DK,PBF,DINO,PSX,VLO
2026-07-02|U.S. Regional & Mid-Cap Commercial Banks|Nascent|FITB,HBAN,WAL,TFC,MTB,WTFC,ZION,KEY,GBCI,USB,PNC,SSB,CFG,UMBF,WSFS,EWBC,RF,HWC,BOKF,FHN
2026-07-06|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|WYFI,PENG,SHAZ
2026-07-06|AI Data Center Power Infrastructure|Mainstream|BE,VRT,PWR,FCEL,AGX
2026-07-06|AI Memory & Storage|Fading|STX,WDC,MU,MRAM,SIMO,SNDK,QMCO
2026-07-06|Alternative Asset Management Platforms|Nascent|BAM,BN,CG,KKR,TPG
2026-07-06|Autoimmune & Inflammatory Disease Biopharmaceuticals|Retired|
2026-07-06|Automotive Electronics & Sensor Components|Nascent|MEI,OUST,AEVA,ALGM
2026-07-06|B2B Digital Financial Infrastructure & Payment Rails Modernization|Nascent|ALKT,WSE,PAY,QTWO
2026-07-06|Casual Dining Restaurant Turnaround|Mainstream|CBRL,EAT
2026-07-06|Clinical-Stage Oncology Therapeutics|Retired|
2026-07-06|Coal Mining & Export (Metallurgical & Thermal)|Fading|AMR,HCC
2026-07-06|Coastal & Suburban Residential Rental REITs|Nascent|AVB,EQR,ESS,AMH,INVH
2026-07-06|Commercial Real Estate Brokerage & Advisory Services|Fading|JLL,NMRK
2026-07-06|Construction Aggregates & Building Materials|Fading|CRH,VMC
2026-07-06|Consumer Fintech & Digital Credit Platforms|Nascent|DAVE,SEZL
2026-07-06|Crypto Asset Recovery|Fading|WULF,HUT,RIOT
2026-07-06|Custom AI Silicon & Chip Architecture Licensing|Mainstream|CEVA,ALAB,QUIK,ARM,MXL,MRVL,AIP,CRDO
2026-07-06|Defense Drones & Unmanned Aerial Systems|Fading|RCAT,UMAC
2026-07-06|Digital Advertising Technology Platforms|Nascent|MGNI,APPS
2026-07-06|Digital Banking Software Platforms|Retired|
2026-07-06|Digital Insurance Distribution & Marketplace Platforms|Nascent|GSHD,PRCH
2026-07-06|Domestic Steel Producers|Fading|NUE,STLD
2026-07-06|European Bank Stocks|Mainstream|SAN,ING,BBVA,NWG,LYG,BCS
2026-07-06|Franchise Auto Dealership Groups|Nascent|ABG,AN,PAG,SAH
2026-07-06|Genomic Medicine & Synthetic DNA Tools|Nascent|MRNA,TWST
2026-07-06|Golf Equipment & Apparel|Nascent|GOLF,CALY
2026-07-06|Government-Funded Senior & Post-Acute Care Re-Rating|Nascent|ALHC,AVAH
2026-07-06|Industrial & Logistics REITs|Nascent|EGP,FR,PLD,REXR,STAG,TRNO
2026-07-06|Industrial Power Equipment & Electrical Systems|Fading|ETN,GNRC,RRX
2026-07-06|Inflammatory Disease & Immunology Biologics|Mainstream|ORKA,SYRE
2026-07-06|Insurance Brokerage & Distribution Services|Accelerating|AON,AJG,BRO
2026-07-06|Insurance Brokerage & Risk Advisory|Fading|BWIN,MRSH
2026-07-06|In Vivo Gene Therapy & Genome Editing|Retired|
2026-07-06|Large-Cap U.S. Defense Primes|Fading|LMT,NOC
2026-07-06|Life Insurance & Annuity Providers|Accelerating|PFG,PRU,UNM,MET
2026-07-06|Liquid Biopsy & Multi-Cancer Early Detection|Nascent|GRAL,GH
2026-07-06|Medical Devices & Surgical Equipment|Fading|ATEC,SYK
2026-07-06|Midstream Energy Infrastructure & Pipeline Operators|Fading|DTM,AM,TRGP
2026-07-06|Multifamily Apartment REITs|Accelerating|UDR,CPT,IRT,MAA
2026-07-06|Network Security & Zero-Trust Edge|Mainstream|GRRR,TENB,BB,VRNS,QLYS,PANW,CRWD,FTNT,OKTA,RPD,RBRK
2026-07-06|Office REIT Recovery & Re-Rating|Nascent|CDP,HIW,SLG
2026-07-06|Oilfield Pressure Pumping & Completion Services|Nascent|AESI,AROC,KGS,LBRT,PUMP
2026-07-06|Open-Air & Strip Mall Retail REITs|Nascent|BRX,FRT,KIM,KRG,PECO,REG,SKT,UE
2026-07-06|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Mainstream|ASND,VKTX,XERS,MBX,CORT
2026-07-06|Precious Metals Miners (Gold & Silver)|Fading|EGO,SSRM
