1412|2026-04-21|Consumer Discretionary Home Furnishings Rebound|Fading|live||SEAT,LOVE
1413|2026-04-21|Workforce Solutions & Technical Staffing Services|Fading|live||KELYB,RCMT
1414|2026-04-21|Precision Frequency & Timing Defense Electronics|Fading|live||ECOR,FEIM
1415|2026-04-21|Cell & Genome Engineering Oncology|Fading|live||ARCT,VOR
1416|2026-04-21|Specialty Cellulose & Bio-Based Materials|Retired|live||SSL,RYAM
1417|2026-04-21|Firearms & Personal Defense Manufacturing|Fading|live||SWBI,LINC
1418|2026-04-21|Network Security & Zero-Trust Edge|Fading|live||DDOG,FTNT
1419|2026-04-21|Defense Electronics & Avionics Mission Systems|Fading|live||ISSC,KTOS
1420|2026-04-22|Space Launch & Orbital Services|Nascent|live|Satellite Imagery & Geospatial Intelligence|FLY,RKLB,LUNR
1421|2026-04-22|Satellite Imagery & Geospatial Intelligence|Accelerating|live||MNTS,PL,SPIR,BKSY,LIFE,IONQ,INKT,BETR,ASTS,WLTH,AVBP,DELL,TH,YSS,IRDM,ALM,MDA,RVMD,INFQ,DAWN,AJRD
1422|2026-04-22|Power Semiconductor & Mixed-Signal Display Drivers|Mainstream|live||HIMX,AOSL
1423|2026-04-22|Silicon Carbide Power Semiconductors & EV Infrastructure|Mainstream|live||WOLF,INTC
1424|2026-04-22|AI Memory & Storage|Mainstream|live||WDC,STX
1425|2026-04-22|Crypto Asset Recovery|Accelerating|live||RIOT,HUT
1426|2026-04-22|Optical Components & Transceiver Manufacturers|Nascent|live||LASR,LWLG,AAOI,ADTN,LITE,AXTI,ARM,CIEN,SBAC,AMD,MRVL,VIAV,RJET,GLW,COHR,PLAB,UNIT,PARK,SVCO
1427|2026-04-22|AI Data Center Power Infrastructure|Accelerating|live||PWR,BE,VRT,AGX,GEV
1428|2026-04-22|Semiconductor Capital Equipment|Accelerating|live||ONTO,TER
1429|2026-04-22|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Accelerating|live||FORM,AEHR,PLAB,TSEM,AMAT,LRCX,UCTT,KLAC
1430|2026-04-22|Chip Architecture Licensing & CPU/GPU Compute Revival|Mainstream|live||ZBAI,STM,INFQ
1431|2026-04-22|Gold & Silver Junior Miners Momentum|Accelerating|live||HYMC,HSLV,SA,VMET
1432|2026-04-22|Primary Aluminum Smelting & Rolling|Mainstream|live||CSTM,AA,CENX
1433|2026-04-22|Precious & Streaming Metals Royalty & Junior Miners|Mainstream|live||OR,AUGO,FSM,SSRM,PPTA,KGC
1434|2026-04-22|Offshore Contract Drilling & Deepwater Services|Retired|live||USO,HAL,CRGY,VET,XOM,OXY,OVV,DBO,PBR,SM,SOC,GLNG,MPC,MTDR,AMPX,GTE,LNG,CVX,BATL,XLE,TALO,ICHR,E,DOW,ANNA,COP,APA,PARR,LRCX,FANG,CHRD,BNO,LYB,WDS,BW,EQNR,VAL,VG,PBF,VIST,EOG,VLO
1435|2026-04-22|Agricultural Commodities & Agri-Business|Accelerating|live||LYB,CLMT,KODK,WLK,CF,AGRO,DOW,DAR,GPRE,LXU,ADEA,OLN,YOU,SSL
1436|2026-04-22|Hemp & Cannabis-Derived Wellness Beverages|Fading|live||RYM,MLEC
1437|2026-04-22|Inflammatory Disease & Immunology Biologics|Fading|live||ORKA,SYRE,DNTH
1438|2026-04-22|Lithium & Battery Critical Minerals Mining|Fading|live||BMM,SGML
1439|2026-04-22|IT Infrastructure Deployment & Data Center Systems Integration|Fading|live||TSSI,DELL
1440|2026-04-22|Workforce Solutions & Technical Staffing Services|Fading|live||KELYB,RCMT
1441|2026-04-22|Independent Semiconductor Foundry & Specialty IC Manufacturing|Fading|live||FN,AEIS,VSAT,MTZ
1442|2026-04-22|Semiconductor Front-End Interconnect & Wafer Processing Equipment|Accelerating|live||TSEM,ICHR
1443|2026-04-22|Hydraulic Fracturing & Completion Services|Retired|live|Offshore Contract Drilling & Deepwater Services|AESI,ACDC,PUMP,PTEN,LBRT
1444|2026-04-22|Rare Earth Magnets & Critical Battery Materials|Fading|live||EMAT,RYZ,CENX
1445|2026-04-22|Engineered Polymers & High-Performance Acetyl Chemicals|Fading|live||RYAM,CC,ASIX,LXU,CE,MEOH
1446|2026-04-22|IP Licensing & Patent Monetization Software Platforms|Retired|live||RYAM,ADEA
1447|2026-04-22|Enterprise Server & AI Infrastructure Hardware|Fading|live||TEN,SEDG,CVE
1448|2026-04-22|Autonomous Military Drone Swarm & AI Defense Software|Fading|live||KYTX,SWMR
1449|2026-04-22|Consumer Discretionary Home Furnishings Rebound|Fading|live||SEAT,LOVE
1450|2026-04-22|Precision Frequency & Timing Defense Electronics|Fading|live||ECOR,FEIM
1451|2026-04-22|Cell & Genome Engineering Oncology|Fading|live||ARCT,VOR
1452|2026-04-22|Edge CDN & Cloud-Native Developer Platforms|Fading|live||DOCN,FSLY
1453|2026-04-22|Network Security & Zero-Trust Edge|Fading|live||DDOG,FTNT
1454|2026-04-22|Defense Electronics & Avionics Mission Systems|Fading|live||ISSC,KTOS
1455|2026-04-23|AI Memory & Storage|Mainstream|live||WDC,STX
1456|2026-04-23|Power Semiconductor & Mixed-Signal Display Drivers|Mainstream|live||HIMX,AOSL
1457|2026-04-23|Silicon Carbide Power Semiconductors & EV Infrastructure|Mainstream|live||WOLF,INTC
1458|2026-04-23|AI Data Center Power Infrastructure|Accelerating|live||PWR,AGX,GEV,BE,VRT
1459|2026-04-23|Optical Components & Transceiver Manufacturers|Nascent|live||PLAB,GLW,SNDK,LASR,COHR,AMD,AAOI,SBAC,AXTI,MRVL,ADTN,SVCO,PARK,LITE,CIEN,ARM,UNIT,LWLG,VIAV
1460|2026-04-23|Semiconductor Burn-In & Final-Test Equipment Pure-Play|Accelerating|live||TER,ONTO
1461|2026-04-23|Satellite Mobile & IoT Connectivity Services|Accelerating|live||SPIR,AJRD,RKLB,DELL,ALM,PL,MDA,DAWN,RVMD,LUNR,YSS,INFQ,BKSY,IONQ,IRDM,MNTS,AVBP,FLY,GMTL
1462|2026-04-23|Crypto Asset Recovery|Accelerating|live||HUT,RIOT
1463|2026-04-23|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Accelerating|live||KLAC,PLAB,AMAT,FORM,UCTT,AEHR,TSEM,LRCX
1464|2026-04-23|Chip Architecture Licensing & CPU/GPU Compute Revival|Accelerating|live||STM,INFQ,ZBAI
1465|2026-04-23|Gold & Silver Junior Miners Momentum|Accelerating|live||HYMC,HSLV,VMET
1466|2026-04-23|Niche Specialty Chemicals & Industrial Intermediates|Accelerating|live||MEOH,CC,CE,ASIX,RYAM,LXU
1467|2026-04-23|Nitrogen Fertilizer & Crop Nutrient Producers|Fading|live||LYB,ADEA,LXU,WLK,SSL,OLN,AGRO,DAR,DOW,YOU,GPRE,CF,KODK,CLMT
1468|2026-04-23|Primary Aluminum Smelting & Rolling|Fading|live||AA,CSTM,CENX
1469|2026-04-23|Industrial Gas Compression & Midstream Processing Equipment|Retired|live||VET,ICHR,SM,DELL,FANG,XLE,COP,EQNR,WDS,XOM,PBR,BNO,LYB,OXY,SOC,PBF,VG,DBO,HAL,PARR,CVX,MTDR,BATL,GLNG,AMPX,TALO,EOG,CRGY,VIST,VAL,E,OVV,APA,DOW,GTE,USO,VLO,LRCX,CHRD,ANNA,LNG,BW,MPC
1470|2026-04-23|Precious & Streaming Metals Royalty & Junior Miners|Fading|live||OR,AUGO,SSRM,PPTA,KGC
1471|2026-04-23|Inflammatory Disease & Immunology Biologics|Fading|live||SYRE,DNTH,ORKA
1472|2026-04-23|Lithium & Battery Critical Minerals Mining|Fading|live||BMM,SGML
1473|2026-04-23|Hydraulic Fracturing & Well Completion Services|Nascent|live|Industrial Gas Compression & Midstream Processing Equipment|ACDC,PUMP,LBRT,AESI,PTEN
1474|2026-04-23|Independent Semiconductor Foundry & Specialty IC Manufacturing|Fading|live||FN,VSAT,MTZ,AEIS
1475|2026-04-23|Workforce Solutions & Technical Staffing Services|Fading|live||RCMT,KELYB
1476|2026-04-23|Semiconductor Front-End Interconnect & Wafer Processing Equipment|Accelerating|live||ICHR,TSEM
1477|2026-04-23|Hemp & Cannabis-Derived Wellness Beverages|Fading|live||RYM,MLEC
1478|2026-04-23|Robo-Advisor & AI-Driven Wealth Management Platforms|Accelerating|live||TH,WLTH,SNDK,LIFE,BETR
1479|2026-04-23|Distributed & Utility-Scale Energy Storage Systems|Accelerating|live||SEDG,AMPX
1480|2026-04-23|IP Licensing & Ad-Tech Royalty Software|Fading|live||ADEA,RYAM
1481|2026-04-23|Rare Earth Magnets & Critical Battery Materials|Fading|live||RYZ,EMAT,CENX
1482|2026-04-23|Enterprise Server & AI Infrastructure Hardware|Fading|live||CVE,TEN,SEDG
1483|2026-04-23|Autonomous Military Drone Swarm & AI Defense Software|Fading|live||KYTX,SWMR
1484|2026-04-23|Consumer Discretionary Home Furnishings Rebound|Fading|live||SEAT,LOVE
1485|2026-04-23|Precision Frequency & Timing Defense Electronics|Fading|live||ECOR,FEIM
1486|2026-04-23|Cell & Genome Engineering Oncology|Fading|live||ARCT,VOR
1487|2026-04-23|Edge CDN & Cloud-Native Developer Platforms|Fading|live||DOCN,FSLY
1488|2026-04-23|Network Security & Zero-Trust Edge|Fading|live||DDOG,FTNT
1489|2026-04-24|Silicon Carbide Power Semiconductors & EV Infrastructure|Mainstream|live||INTC,WOLF
1490|2026-04-24|Inflammatory Disease & Immunology Biologics|Accelerating|live||SYRE,DNTH,ORKA
1491|2026-04-24|Power Semiconductor & Mixed-Signal Display Drivers|Mainstream|live||HIMX,AOSL
1492|2026-04-24|AI Memory & Storage|Mainstream|live||STX,WDC
1493|2026-04-24|Optical Components & Transceiver Manufacturers|Nascent|live||PLAB,AMD,ADTN,SVCO,ICHR,MTZ,LASR,AXTI,LWLG,ARM,VSAT,VIAV,UNIT,AEIS,GLW,CIEN,SBAC
1494|2026-04-24|Semiconductor Probe Card & Front-End Test Equipment|Accelerating|live||ONTO,TER
1495|2026-04-24|AI Datacenter Optical Transceivers & Components|Nascent|live|Optical Components & Transceiver Manufacturers|COHR,LITE,FN,AAOI,MRVL
1496|2026-04-24|AI Data Center Power Infrastructure|Accelerating|live||VRT,BE,PWR,GEV,AGX
1497|2026-04-24|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Accelerating|live||PLAB,KLAC,TSEM,AMAT,FORM,UCTT,LRCX,AEHR
1498|2026-04-24|Crypto Asset Recovery|Accelerating|live||HUT,RIOT
1499|2026-04-24|Chip Architecture Licensing & CPU/GPU Compute Revival|Accelerating|live||STM,INFQ
1500|2026-04-24|Satellite Earth Observation & Geospatial Intelligence|Accelerating|live||IONQ,MNTS,LUNR,RKLB,YSS,MDA,PL,FLY,IRDM,INFQ,BKSY,SPIR
1501|2026-04-24|Nylon & Engineered Polymer Intermediates|Nascent|live||ASIX,RYAM,LXU,CE,CC,MEOH
1502|2026-04-24|Primary Aluminum Smelting & Rolling|Fading|live||CSTM,CENX,AA
1503|2026-04-24|Large-Cap Upstream Oil & Gas E&P|Fading|live||PARR,USO,LNG,XLE,VIST,ANNA,SM,VG,E,LBRT,PBF,OXY,BATL,LYB,SOC,AESI,EQNR,GTE,VAL,VET,TALO,HAL,XOM,FANG,BW,PBR,ACDC,EOG,PUMP,BNO,GLNG,VLO,OVV,MPC,PTEN,CHRD,MTDR,CRGY,CVX,COP,APA,WDS,DBO
1504|2026-04-24|Nitrogen Fertilizer & Ammonia Producers|Fading|live||LYB,GPRE,SSL,KODK,CLMT,CF,OLN,AGRO,LXU,WLK,DOW,DAR
1505|2026-04-24|Edge Cloud & Developer CDN Platforms|Fading|live||DOCN,FSLY
1506|2026-04-24|IT Infrastructure Deployment & Data Center Systems Integration|Fading|live||DELL,TSSI
1507|2026-04-24|Lithium & Battery Critical Minerals Mining|Fading|live||BMM,SGML
1508|2026-04-24|Independent Semiconductor Foundry & Specialty IC Manufacturing|Fading|live||AEIS,FN
1509|2026-04-24|Workforce Solutions & Technical Staffing Services|Fading|live||RCMT,KELYB
1510|2026-04-24|Robo-Advisor & AI-Driven Wealth Management Platforms|Accelerating|live||WLTH,BETR,TH,LIFE,SNDK
1511|2026-04-24|Precious & Streaming Metals Royalty & Junior Miners|Fading|live||OR,AUGO,SSRM,PPTA,KGC
1512|2026-04-24|Distributed & Utility-Scale Energy Storage Systems|Accelerating|live||AMPX,SEDG
1513|2026-04-24|Gold & Silver Junior Miners Momentum|Fading|live||HYMC,HSLV,VMET
1514|2026-04-24|IP Licensing & Ad-Tech Royalty Software|Fading|live||ADEA,RYAM
1515|2026-04-24|NAND Flash & Solid-State Storage Devices|Retired|live||TSEM,SNDK
1516|2026-04-24|Rare Earth Magnets & Critical Battery Materials|Fading|live||CENX,EMAT,RYZ
1517|2026-04-24|Hemp & Cannabis-Derived Wellness Beverages|Fading|live||RYM,MLEC
1518|2026-04-24|Enterprise Server & AI Infrastructure Hardware|Fading|live||SEDG,TEN,CVE
1519|2026-04-24|Consumer Discretionary Home Furnishings Rebound|Fading|live||SEAT,LOVE
1520|2026-04-24|Precision Frequency & Timing Defense Electronics|Fading|live||ECOR,FEIM
1521|2026-04-24|Cell & Genome Engineering Oncology|Fading|live||ARCT,VOR
1522|2026-04-24|Firearms & Personal Defense Manufacturing|Fading|live||SWBI,LINC
1523|2026-04-24|Network Security & Zero-Trust Edge|Fading|live||DDOG,FTNT
1524|2026-04-24|Defense Electronics & Avionics Mission Systems|Fading|live||ISSC,KTOS
1525|2026-04-24|Physical AI & Robotics|Fading|live||IRBT,HYLN
1526|2026-04-27|AI Datacenter Silicon|Nascent|live||MRVL,AMD,ARM
1527|2026-04-27|Custom AI Silicon & Chip Architecture Licensing|Accelerating|live||ARM,MRVL
1528|2026-04-27|Inflammatory Disease & Immunology Biologics|Accelerating|live||ORKA,DNTH,SYRE
1529|2026-04-27|Silicon Carbide Power Semiconductors & EV Infrastructure|Mainstream|live||INTC,WOLF
1530|2026-04-27|AI Memory & Storage|Mainstream|live||WDC,STX
1531|2026-04-27|Power Semiconductor & Mixed-Signal Display Drivers|Mainstream|live||AOSL,HIMX
1532|2026-04-27|Semiconductor Burn-In & Final-Test Equipment Pure-Play|Accelerating|live||ONTO,TER
1533|2026-04-27|Semiconductor Capital Equipment|Accelerating|live||ONTO,TER
1534|2026-04-27|AI Data Center Power Infrastructure|Mainstream|live||PWR,BE,AGX,VRT,GEV
1535|2026-04-27|Hydraulic Fracturing & Well Completion Services|Accelerating|live||SM,EOG,BW,VG,XOM,PTEN,DBO,WDS,BATL,VIST,CRGY,E,EQNR,LBRT,SOC,LYB,PBR,AESI,GLNG,MPC,TALO,CHRD,OXY,COP,OVV,MTDR,BNO,APA,PARR,USO,VLO,ACDC,ANNA,CVX,XLE,PUMP,GTE,VAL,VET,HAL,PBF,FANG,LNG
1536|2026-04-27|IT Infrastructure Deployment & Data Center Systems Integration|Accelerating|live||TSSI,DELL
1537|2026-04-27|AI Datacenter Optical Transceivers & Components|Nascent|live||LITE,AAOI,FN,COHR
1538|2026-04-27|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Accelerating|live||PLAB,AEHR,FORM,TSEM,LRCX,AMAT,KLAC,UCTT
1539|2026-04-27|Chip Architecture Licensing & CPU/GPU Compute Revival|Accelerating|live||INFQ,STM
1540|2026-04-27|Crypto Asset Recovery|Accelerating|live||HUT,RIOT
1541|2026-04-27|Semiconductor Front-End Interconnect & Wafer Processing Equipment|Accelerating|live||TSEM,ICHR
1542|2026-04-27|Space Launch & Orbital Services|Nascent|live||LUNR,FLY,YSS,MDA,MNTS,RKLB,INFQ,PL,SPIR,IONQ,BKSY,IRDM
1543|2026-04-27|Rare Earth Magnets & Critical Battery Materials|Accelerating|live||RYZ,EMAT,CENX
1544|2026-04-27|Engineered Polymers & High-Performance Acetyl Chemicals|Accelerating|live||CE,LXU,CC,ASIX,MEOH
1545|2026-04-27|Edge CDN & Cloud-Native Developer Platforms|Accelerating|live||DOCN,FSLY
1546|2026-04-27|Edge Cloud & Developer CDN Platforms|Accelerating|live||DOCN,FSLY
1547|2026-04-27|Primary Aluminum Smelting & Rolling|Fading|live||AA,CSTM,CENX
1548|2026-04-27|Gold & Silver Junior Miners Momentum|Mainstream|live||HSLV,HYMC,VMET
1549|2026-04-27|Nitrogen Fertilizer & Crop Nutrient Producers|Fading|live||CLMT,OLN,LXU,DOW,CF,WLK,DAR,AGRO,LYB,SSL,GPRE
1550|2026-04-27|Permian & U.S. Mid-Continent Pure-Play E&P|Nascent|live||LBRT,AESI
1551|2026-04-27|Lithium & Battery Critical Minerals Mining|Fading|live||BMM,SGML
1552|2026-04-27|Optical Components & Transceiver Manufacturers|Fading|live||AEIS,ADTN,UNIT,PLAB,CIEN,LASR,AXTI,VSAT,VIAV,ICHR,AMD,SVCO,GLW,LWLG
1553|2026-04-27|Workforce Solutions & Technical Staffing Services|Fading|live||RCMT,KELYB
1554|2026-04-27|Independent Semiconductor Foundry & Specialty IC Manufacturing|Fading|live||FN,AEIS
1555|2026-04-27|Distributed & Utility-Scale Energy Storage Systems|Accelerating|live||AMPX,SEDG
1556|2026-04-27|Robo-Advisor & AI-Driven Wealth Management Platforms|Accelerating|live||LIFE,BETR,SNDK,TH,WLTH
1557|2026-04-27|IP Licensing & Ad-Tech Royalty Software|Fading|live||RYAM,ADEA
1558|2026-04-27|Enterprise Server & AI Infrastructure Hardware|Fading|live||CVE,SEDG,TEN
1559|2026-04-27|Gold & Precious Metals Mining|Fading|live||AU,ORLA
1560|2026-04-27|Precious & Streaming Metals Royalty & Junior Miners|Fading|live||AUGO,SSRM,KGC
1561|2026-04-27|Single-Cell Genomics & Spatial Biology Instrumentation|Fading|live||INKT,TXG
1562|2026-04-27|Hemp & Cannabis-Derived Wellness Beverages|Fading|live||RYM,MLEC
1563|2026-04-27|Consumer Discretionary Home Furnishings Rebound|Fading|live||SEAT,LOVE
1564|2026-04-27|Precision Frequency & Timing Defense Electronics|Fading|live||ECOR,FEIM
1565|2026-04-27|Firearms & Personal Defense Manufacturing|Fading|live||SWBI,LINC
1566|2026-04-27|Cybersecurity Network Edge & SD-WAN|Fading|live||FTNT,DDOG
1567|2026-04-27|Network Security & Zero-Trust Edge|Fading|live||DDOG,FTNT
1568|2026-04-27|Compound Semiconductor & III-V Materials|Fading|live||AXTI,SVCO
1569|2026-04-27|Physical AI & Robotics|Fading|live||IRBT,HYLN
1570|2026-04-28|AI Datacenter Silicon|Nascent|live||ARM,AMD,MRVL
1571|2026-04-28|Custom AI Silicon & Chip Architecture Licensing|Accelerating|live||ARM,MRVL
1572|2026-04-28|Inflammatory Disease & Immunology Biologics|Accelerating|live||ORKA,DNTH,SYRE
1573|2026-04-28|AI Memory & Storage|Mainstream|live||STX,WDC
1574|2026-04-28|Silicon Carbide Power Semiconductors & EV Infrastructure|Mainstream|live||WOLF,INTC
1575|2026-04-28|Power Semiconductor & Mixed-Signal Display Drivers|Mainstream|live||AOSL,HIMX
1576|2026-04-28|IT Infrastructure Deployment & Data Center Systems Integration|Accelerating|live||DELL,TSSI
1577|2026-04-28|Permian & U.S. Mid-Continent Pure-Play E&P|Accelerating|live||AMPX,CVX,DBO,SOC,DOW,GTE,LNG,MTDR,PBR,ANNA,TALO,BW,EOG,PARR,USO,VAL,COP,VET,GLNG,XLE,OXY,LRCX,ICHR,FANG,PBF,VIST,OVV,VLO,EQNR,HAL,CRGY,APA,LYB,WDS,SM,CHRD,E,XOM,DELL,BNO,MPC,BATL,VG
1578|2026-04-28|Semiconductor Burn-In & Final-Test Equipment Pure-Play|Accelerating|live||TER,ONTO
1579|2026-04-28|Semiconductor Capital Equipment|Accelerating|live||TER,ONTO
1580|2026-04-28|AI Data Center Power Infrastructure|Mainstream|live||AGX,BE,GEV,VRT,PWR
1581|2026-04-28|Chip Architecture Licensing & CPU/GPU Compute Revival|Accelerating|live||STM,INFQ
1582|2026-04-28|Optical Components & Transceiver Manufacturers|Mainstream|live||CIEN,VIAV,ADTN,ICHR,AMD,AXTI,LASR,VSAT,LWLG,UNIT,AEIS,PLAB,SVCO,GLW
1583|2026-04-28|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Mainstream|live||AEHR,AMAT,UCTT,TSEM,PLAB,FORM,KLAC,LRCX
1584|2026-04-28|AI Datacenter Optical Transceivers & Components|Nascent|live||LITE,AAOI,COHR,FN
1585|2026-04-28|Satellite Mobile & IoT Connectivity Services|Accelerating|live||PL,RKLB,BKSY,MDA,FLY,IRDM,IONQ,INFQ,SPIR,LUNR,MNTS,YSS
1586|2026-04-28|Crypto Asset Recovery|Mainstream|live||RIOT,HUT
1587|2026-04-28|Satellite Imagery & Geospatial Intelligence|Accelerating|live||ALM,RVMD,AJRD,DAWN,AVBP
1588|2026-04-28|Independent Semiconductor Foundry & Specialty IC Manufacturing|Accelerating|live||FN,AEIS
1589|2026-04-28|Niche Specialty Chemicals & Industrial Intermediates|Accelerating|live||ASIX,CC,CE,MEOH,LXU
1590|2026-04-28|Robo-Advisor & AI-Driven Wealth Management Platforms|Accelerating|live||WLTH,LIFE,SNDK,TH,BETR
1591|2026-04-28|Agricultural Commodities & Agri-Business|Accelerating|live||WLK,YOU,DAR,DOW,ADEA,KODK,OLN,AGRO,LXU,LYB,CLMT,GPRE,CF,SSL
1592|2026-04-28|Rare Earth Magnets & Critical Battery Materials|Accelerating|live||EMAT,CENX,RYZ
1593|2026-04-28|Edge CDN & Cloud-Native Developer Platforms|Fading|live||DOCN,FSLY
1594|2026-04-28|Edge Cloud & Developer CDN Platforms|Fading|live||DOCN,FSLY
1595|2026-04-28|Primary Aluminum Smelting & Rolling|Fading|live||AA,CSTM,CENX
1596|2026-04-28|Gold & Silver Junior Miners Momentum|Fading|live||HYMC,VMET
1597|2026-04-28|Pressure Pumping & Completion Services|Nascent|live|Permian & U.S. Mid-Continent Pure-Play E&P|PUMP,ACDC,LBRT,PTEN,AESI
1598|2026-04-28|IP Licensing & Ad-Tech Royalty Software|Accelerating|live||ADEA,RYAM
1599|2026-04-28|Lithium & Battery Critical Minerals Mining|Fading|live||SGML,BMM
1600|2026-04-28|Workforce Solutions & Technical Staffing Services|Fading|live||RCMT,KELYB
1601|2026-04-28|Distributed & Utility-Scale Energy Storage Systems|Accelerating|live||AMPX,SEDG
1602|2026-04-28|Enterprise Server & AI Infrastructure Hardware|Fading|live||TEN,SEDG,CVE
1603|2026-04-28|Gold & Precious Metals Mining|Fading|live||AU,ORLA
1604|2026-04-28|Precious & Streaming Metals Royalty & Junior Miners|Fading|live||AUGO,SSRM
1605|2026-04-28|Single-Cell Genomics & Spatial Biology Instrumentation|Fading|live||INKT,TXG
1606|2026-04-28|Hemp & Cannabis-Derived Wellness Beverages|Fading|live||RYM,MLEC
1607|2026-04-28|Autonomous Military Drone Swarm & AI Defense Software|Fading|live||KYTX,SWMR
1608|2026-04-28|Firearms & Personal Defense Manufacturing|Fading|live||SWBI,LINC
1609|2026-04-28|Cybersecurity Network Edge & SD-WAN|Fading|live||FTNT,DDOG
1610|2026-04-28|Compound Semiconductor & III-V Materials|Fading|live||AXTI,SVCO
1611|2026-04-28|Defense Electronics & Avionics Mission Systems|Fading|live||ISSC,KTOS
1612|2026-04-28|Physical AI & Robotics|Fading|live||IRBT,HYLN
1613|2026-04-29|Custom AI Silicon & Chip Architecture Licensing|Accelerating|live||ARM,MRVL,AMD
1614|2026-04-29|AI Memory & Storage|Mainstream|live||STX,WDC
1615|2026-04-29|AI Data Center Power Infrastructure|Mainstream|live||GEV,BE,PWR,VRT,AGX
1616|2026-04-29|IT Infrastructure Deployment & Data Center Systems Integration|Accelerating|live||DELL,TSSI
1617|2026-04-29|Large-Cap Upstream Oil & Gas E&P|Accelerating|live||CVX,VIST,EOG,MPC,SOC,VAL,PUMP,SM,VET,PARR,BATL,BNO,PTEN,XOM,APA,OVV,ACDC,COP,TALO,PBF,GLNG,CHRD,DBO,OXY,VLO,CRGY,LYB,GTE,EQNR,E,HAL,FANG,ANNA,MTDR,WDS,USO,VG,PBR,LNG,BW,AESI,XLE,LBRT
1618|2026-04-29|AI Datacenter Optical Transceivers & Components|Nascent|live||LITE,AAOI,FN,COHR,AEIS
1619|2026-04-29|Niche Specialty Chemicals & Industrial Intermediates|Accelerating|live||CC,ASIX,CE,MEOH,LXU
1620|2026-04-29|Enterprise Server & AI Infrastructure Hardware|Accelerating|live||AMPX,CVE,TEN,SEDG
1621|2026-04-29|Semiconductor Front-End Interconnect & Wafer Processing Equipment|Accelerating|live||SNDK,TSEM,ICHR
1622|2026-04-29|Nitrogen Fertilizer & Crop Nutrient Producers|Fading|live||CF,DAR,SSL,WLK,LYB,AGRO,DOW,GPRE,LXU,CLMT,OLN
1623|2026-04-29|Chip Architecture Licensing & CPU/GPU Compute Revival|Mainstream|live||STM,INFQ
1624|2026-04-29|Rare Earth Magnets & Critical Battery Materials|Accelerating|live||EMAT,RYZ,CENX
1625|2026-04-29|Satellite Mobile & IoT Connectivity Services|Accelerating|live||RVMD,PL,DAWN,FLY,LUNR,AJRD,MNTS,BKSY,YSS,SPIR,IRDM,MDA,ALM,RKLB,AVBP
1626|2026-04-29|Edge Cloud & Developer CDN Platforms|Accelerating|live||FSLY,DOCN
1627|2026-04-29|Semiconductor Probe Card & Front-End Test Equipment|Fading|live||TER,ONTO
1628|2026-04-29|Crypto Asset Recovery|Fading|live||RIOT,HUT
1629|2026-04-29|Power Semiconductor & Mixed-Signal Display Drivers|Fading|live||HIMX,AOSL
1630|2026-04-29|Inflammatory Disease & Immunology Biologics|Fading|live||SYRE,DNTH,ORKA
1631|2026-04-29|Silicon Carbide Power Semiconductors & EV Infrastructure|Fading|live||INTC,WOLF
1632|2026-04-29|Optical Components & Transceiver Manufacturers|Fading|live||VSAT,CIEN,GLW,AEIS,LASR,ICHR,PLAB,SVCO,AXTI,VIAV,LWLG,ADTN
1633|2026-04-29|Robo-Advisor & AI-Driven Wealth Management Platforms|Accelerating|live||WLTH,BETR,LIFE
1634|2026-04-29|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Fading|live||KLAC,AMAT,FORM,AEHR,LRCX,PLAB,UCTT,TSEM
1635|2026-04-29|Primary Aluminum Smelting & Rolling|Fading|live||AA,CSTM,CENX
1636|2026-04-29|Gold & Silver Junior Miners Momentum|Fading|live||HYMC,VMET
1637|2026-04-29|Workforce Solutions & Technical Staffing Services|Fading|live||RCMT,KELYB
1638|2026-04-29|Firearms & Personal Defense Manufacturing|Accelerating|live||LINC,SWBI
1639|2026-04-29|IP Licensing & Ad-Tech Royalty Software|Fading|live||ADEA,RYAM
1640|2026-04-29|Gold & Precious Metals Mining|Fading|live||AU,ORLA
1641|2026-04-29|Precious & Streaming Metals Royalty & Junior Miners|Fading|live||AUGO,SSRM
1642|2026-04-29|Single-Cell Genomics & Spatial Biology Instrumentation|Fading|live||INKT,TXG
1643|2026-04-29|Cybersecurity Network Edge & SD-WAN|Fading|live||FTNT,DDOG
1644|2026-04-29|Physical AI & Robotics|Fading|live||IRBT,HYLN
1645|2026-04-30|Custom AI Silicon & Chip Architecture Licensing|Accelerating|live||MRVL,AMD,ARM
1646|2026-04-30|AI Memory & Storage|Mainstream|live||WDC,STX
1647|2026-04-30|Power Semiconductor & Mixed-Signal Display Drivers|Mainstream|live||AOSL,HIMX
1648|2026-04-30|Pressure Pumping & Completion Services|Accelerating|live||PUMP,XLE,GLNG,OXY,MTDR,COP,MPC,SOC,ICHR,LBRT,VIST,OVV,DBO,VLO,ACDC,AMPX,PTEN,FANG,WDS,TALO,LYB,ANNA,PARR,USO,XOM,SM,BW,APA,EOG,CHRD,DOW,AESI,LNG,VG,CRGY,LRCX,DELL,CVX,BATL,E,VAL,BNO,VET,GTE,EQNR,PBR,PBF,HAL
