2026-04-27|QCOM|156.305|150.26|186.8899|168.38
2026-04-27|QUIK|14.61|15.7|18.88|18.31
2026-04-27|RFIL|15.21|14.18|15.25|13.94
2026-04-27|RMAX|9.57|9.94|11.62|10.52
2026-04-27|RNGR|18.5|18.43|18.2426|17.06
2026-04-27|RVYL|5.53|5.6|7.6|7.16
2026-04-27|SGMT|7.21|8.12|9.16|7.9
2026-04-27|SUPX|9.89|8.74|8.7749|7.46
2026-04-27|TORO|7.96|7.51|8.08|6.01
2026-04-27|TRAK|9.69|8.95|10.44|9.97
2026-04-27|VWAV|6.33|6.34|6.4|5.74
2026-04-27|WBTN|11.6|11.83|13.83|13.13
2026-04-27|WW|9.6|10.51|11.435|10.91
2026-04-27|XE|32.02|35.98|37.1|29.76
2026-04-27|XOMA|41.22|41.97|42.1|41.04
2026-04-28|ARMP|11.33|9.76|10.9499|9.36
2026-04-28|AVR|5.73|5.68|6.428|6.19
2026-04-28|AXGN|43|41.99|43.8|43.74
2026-04-28|BBBY|7.12|4.74|5.6|4.98
2026-04-28|BBIO|83.2|69.71|72.49|68.78
2026-04-28|CECO|67.74|74.29|88.2399|87.78
2026-04-28|CLYM|10.005|9.26|11.49|11.45
2026-04-28|CV|6.78|6.78|7.74|7.06
2026-04-28|CVLT|98|97.98|102.87|102.78
2026-04-28|DDI|10.75|10.99|11.07|10.95
2026-04-28|ELVR|94.05|94.83|99.6|90.51
2026-04-28|ENVB|5.27|5.32|5.73|3.48
2026-04-28|HRI|124.96|133.96|134.5|130.81
2026-04-28|KFRC|40|45.87|47.5|43.91
2026-04-28|KNSA|47.2|53.85|58.2|56.74
2026-04-28|LBRX|31.81|31.38|33.21|32.88
2026-04-28|LC|18.33|16.87|17.43|17.07
2026-04-28|LGIH|48.34|48.96|50.88|45.75
2026-04-28|MLEC|8.69|8.6|11.7|9.53
2026-04-28|NHP|13.13|13.34|13.5|13.07
2026-04-28|OMCL|45.13|45.51|46.3999|43.56
2026-04-28|ORKA|78.21|73.99|76.37|68.95
2026-04-28|PDC|7.33|7.59|8.4|7.675
2026-04-28|PKX|77.54|76.02|85.56|85.32
2026-04-28|RMAX|10.12|11.29|11.62|10.39
2026-04-28|RVMD|146.22|144.83|149.87|147.21
2026-04-28|SANM|204.98|215.46|228.9999|221.89
2026-04-28|SEI|77.12|74.44|80.77|75.68
2026-04-28|SGMT|8.39|8.75|8.85|7.72
2026-04-28|SKLZ|6.21|6.35|8.7|6.67
2026-04-28|SKYQ|6.21|5.9|7.19|5.18
2026-04-28|YDDL|5.13|5.08|5.175|4.97
2026-04-29|AKAN|19.46|25.99|78.8999|31
2026-04-29|APH|154|148.38|152.84|138.47
2026-04-29|AVT|82.45|81.53|84.75|83.7
2026-04-29|AVTR|8.5|7.85|8.575|8.43
2026-04-29|BE|276.55|287.97|302.99|285.47
2026-04-29|COCO|60.63|66.95|69.585|68.64
2026-04-29|EAT|143|147.8|155.04|147.11
2026-04-29|ETSY|67|69.6|67.37|64.97
2026-04-29|EXLS|33.005|31.19|32.89|30.97
2026-04-29|FCEL|11.395|13.64|14.3|12.81
2026-04-29|FICO|1088.78|1043.57|1082.41|1067
2026-04-29|FSS|126.73|121.48|127.525|124.62
2026-04-29|FVRR|12.15|12.12|12.39|11.26
2026-04-29|GNRC|243.77|252.92|269.255|267.42
2026-04-29|ICLR|116.25|116.17|125.655|124.13
2026-04-29|JLHL|10.38|13.96|27.5|22.22
2026-04-29|KALV|26.7|26.67|26.845|26.72
2026-04-29|LMND|65.83|56|59.35|53
2026-04-29|LUD|6.2|6.26|7.02|5.87
2026-04-29|LXFR|13.79|14.24|15.94|15.82
2026-04-29|MB|7.03|7.89|9.5|8.25
2026-04-29|MNTS|5.45|4.38|4.97|4.8
2026-04-29|MTRN|179.94|172.54|201.88|196.86
2026-04-29|NEO|10.25|8.96|9.695|8.89
2026-04-29|NXPI|281.41|289.25|303.91|303.55
2026-04-29|OCC|9.35|9.12|12.2399|10.22
2026-04-29|OPFI|9.81|9.19|10.08|9.75
2026-04-29|PRCH|10.1|10.13|11.53|11.1
2026-04-29|PRG|32.38|35.84|36.845|36.34
2026-04-29|QNTM|5.43|5.65|6.1586|5.28
2026-04-29|RILY|7.97|7.56|9.43|8.95
2026-04-29|ROLR|10.52|9.4|9.6299|7.4
2026-04-29|RSI|28.64|27.98|29.24|27.86
2026-04-29|SIMO|195|217.5|248.59|244.95
2026-04-29|SKYQ|6.31|6.27|6.5|4.47
2026-04-29|STX|667.98|643.3|792.01|786.42
2026-04-29|TEVA|34|35.38|36.52|36.34
2026-04-29|TRT|12.76|11.14|15.9144|12.62
2026-04-29|UMC|12.43|12.75|15.45|15.23
2026-04-29|VRNS|29.72|27.29|28.26|27.61
2026-04-29|WDC|424.352|412.76|483.8699|483.15
2026-04-29|WYY|6.19|6.4|10.49|8.16
2026-04-30|ADAM|8.19|8.98|9.05|8.72
2026-04-30|AEXA|11.07|11.11|11.49|11.36
2026-04-30|AKAN|32.1|48.96|78.8999|37.19
2026-04-30|ALGS|6|5.99|6.76|6.03
2026-04-30|ALNY|307.48|309.49|311.88|295.91
2026-04-30|ASIC|20.76|19|20.73|19.43
2026-04-30|BAND|30.955|36.81|49.25|48.58
2026-04-30|BAX|17.73|17.58|17.85|17.49
2026-04-30|BHE|77.82|82.05|87.73|83.78
2026-04-30|BLLN|77.8|75.05|93|92.9
2026-04-30|CMPR|85.82|88.46|96|91.98
2026-04-30|CUE|13.16|14.74|41.42|35.73
2026-04-30|CVNA|83.914|79.16|80.9882|80.004
2026-04-30|CWH|7.67|8.19|8.24|7.59
2026-04-30|DRVN|14.16|13.57|14.25|13.75
2026-04-30|ECG|139.72|147.43|171.577|158.42
2026-04-30|EUDA|14.83|14.53|25.7|13.44
2026-04-30|FCEL|13.3|13|14.3|12.28
2026-04-30|FIP|6.41|6.145|6.22|5.13
2026-04-30|FMC|16.14|15.38|15.5512|13.68
2026-04-30|FORM|144|135.93|153.2|144.68
2026-04-30|FTAI|232.85|249.67|288|272.54
2026-04-30|GKOS|141.5|143.67|146.75|134.15
2026-04-30|GOOG|371.255|381.94|397.355|395.3
2026-04-30|GOOGL|374.07|384.8|400.1|397.99
2026-04-30|GTX|22.14|25.61|27.79|27.03
2026-04-30|HGV|45|46.97|48.84|48.62
2026-04-30|HTZ|6.47|6.36|6.58|6.17
2026-04-30|INDV|35.97|36.78|41|39.6
2026-04-30|INSG|17.29|18.23|21.9|18.8
2026-04-30|IPX|30.9|33.48|41.6899|40.67
2026-04-30|KN|30.73|31.19|34.67|33.81
2026-04-30|MICC|14.21|14.93|15.5|14.67
2026-04-30|MRAM|18.06|18.28|22.69|21.51
2026-04-30|MUSA|528.61|588|609.8206|580.8
2026-04-30|MXL|69.515|70.75|87.7|82.37
2026-04-30|MYRG|363.68|404.81|475.395|427.38
2026-04-30|NTLA|12.62|13.48|14.3295|13.71
2026-04-30|NVCR|13.36|15.21|17.22|16.83
2026-04-30|NWPX|89.93|98.34|114.27|109.48
2026-04-30|OGE|47.74|48.8|49.16|47.33
2026-04-30|ORLY|96.015|99.4|100.625|94.58
2026-04-30|PI|155|144.92|158.1614|151.33
2026-04-30|PRCT|24.08|24.04|25.61|25.44
2026-04-30|PS|25.35|28|38.27|35.94
2026-04-30|PWR|699.61|727.77|788.75|750.73
2026-04-30|QCOM|172.05|179.58|223.66|202.55
2026-04-30|QURE|17.97|19.95|24.25|24.15
2026-04-30|RCL|268.01|263.76|288.86|280.87
2026-04-30|RFIL|14|14.53|15.45|14.91
2026-04-30|SFM|75.51|81.85|83.06|81.01
2026-04-30|TDAY|7.5|7.23|7.68|7.35
2026-04-30|TER|327|343.47|383|354.11
2026-04-30|TRAK|10.06|9.78|10.5362|10.15
2026-04-30|TRT|11.6|14.07|15.9144|11.6
2026-04-30|TTMI|178.715|158.22|166.58|153.77
2026-04-30|TXT|97.125|95.96|96.64|91.59
2026-04-30|USAR|22.63|25.97|28.6897|26.38
2026-04-30|USCB|18.24|18.24|18.59|18.36
2026-04-30|VCX|93|94.79|217.7799|144.14
2026-04-30|VIAV|59.99|52.4|57.01|51.05
2026-04-30|VISN|12.748|12.795|12.92|11.9
2026-04-30|WCC|350.62|349.12|368.9|350.88
2026-04-30|ZBIO|19.05|19.32|22.15|19.27
2026-05-01|ADUR|14.89|14.41|14.45|13.5
2026-05-01|AIOS|12.14|22|32.4497|19.01
2026-05-01|AKAN|57.72|57.09|49|27
2026-05-01|ALMU|23.65|25.58|28.7255|24.41
2026-05-01|ANIK|13.61|14.85|15.3599|14.77
2026-05-01|ATOM|8.35|11.09|11.48|8.41
2026-05-01|AXTI|78.8|96|129.4299|116.36
2026-05-01|BAND|37.66|44.86|50|49.89
2026-05-01|BOOM|7.5|8.41|8.6|7.44
2026-05-01|BTSG|49|52.58|54.95|54.83
2026-05-01|CLNN|6.21|6.14|8.67|7.28
2026-05-01|CUE|33.75|30.42|41.42|35
2026-05-01|CVV|7.32|8.05|8.455|7.09
2026-05-01|EDSA|19.22|17.59|18.99|16.3
2026-05-01|EL|86|79.3|87.9|86.2
2026-05-01|EUDA|15.2|15.28|25.7|13.76
2026-05-01|FEIM|52.85|57.53|63.78|62.38
2026-05-01|FIVN|20.18|22.24|25.3372|22.1
2026-05-01|GPCR|43.93|42.21|44.78|39.1
2026-05-01|HUBS|235.415|239.89|255|197.34
2026-05-01|INDV|37.39|37.66|41|39.5
2026-05-01|ISPC|6.06|5.62|6.238|5.12
2026-05-01|JTAI|7.12|7.03|7.7899|7.06
2026-05-01|MESO|15.85|15.74|16.06|14.74
2026-05-01|MLYS|27.75|29.26|30.86|29.54
2026-05-01|MRAM|18.3|21.49|27.63|26.99
2026-05-01|MRNA|46.635|45.37|57.779|54.35
2026-05-01|MTZ|406.88|417.41|441.43|414.29
2026-05-01|NUTX|121.81|139.57|162|136.66
2026-05-01|NVT|164.3|158.92|174.5|169.95
2026-05-01|OLED|94.555|96.39|101.55|91.75
2026-05-01|PBM|6.59|6.25|6.69|5.59
2026-05-01|PS|29.88|37.99|42.44|41.62
2026-05-01|QUAD|7.51|8.43|8.5|7.46
2026-05-01|RDDT|165.51|166.48|177.13|155.8
2026-05-01|RIOT|18.51|18.5|24.47|24.08
2026-05-01|ROKU|125.495|123.58|130.72|129.53
2026-05-01|SATL|6.67|7.18|7.62|7.57
2026-05-01|SILC|39.08|42.21|48.922|44.87
2026-05-01|TEAM|82.92|88.88|96.3179|91.6
2026-05-01|TMC|5.495|5.4|6.22|5.7
2026-05-01|TRUP|25.5|24.33|26.84|24.61
2026-05-01|TWLO|177.77|183.34|203.71|201.7
2026-05-01|VEEV|174.02|171.6|173.92|166.34
2026-05-01|XNDU|29.5|36.12|19.5|15.71
2026-05-01|ZETA|19.33|18.6|18.86|17.14
2026-05-04|ADVB|6.14|5.96|7.6999|5.01
2026-05-04|AKTX|5.75|5.99|6.59|5.15
2026-05-04|BB|6.1|5.58|6.61|6.22
2026-05-04|CELC|142.115|144.98|147.33|125.64
2026-05-04|CVV|8.3|7.38|8.41|7.42
2026-05-04|EBAY|109.14|109.33|109.5|108.13
2026-05-04|GBTG|9.305|9.34|9.54|9.39
2026-05-04|IMOS|48.24|48.14|61.27|57.17
2026-05-04|INNV|8.3|8.17|8.57|7.36
2026-05-04|INTT|19.14|18.54|18.45|17.55
2026-05-04|KZIA|13.9|12.84|15.21|14.1
2026-05-04|LWLG|17.075|15.79|17.4498|16.86
2026-05-04|MRAM|21.42|18.75|44.67|39.86
2026-05-04|NICE|122.08|124.19|126.19|91.39
2026-05-04|OUST|29.92|28.15|30.49|26.8
2026-05-04|POEL|22.7|19.9184|70.52|66.56
2026-05-04|RIGL|29.4|29.54|30.0603|26.2
2026-05-04|RLYB|14.02|14.12|15.3102|14
2026-05-04|SSM|7.36|5.78|9.15|4.36
2026-05-05|ACNT|14.91|14.94|15.46|13.76
2026-05-05|AIOS|16|19.6|25.9672|17.24
2026-05-05|ARBB|5.47|5.47|5.46|4.69
2026-05-05|BDSX|13.5|14.94|16.5|15.75
2026-05-05|BLLN|72.01|79.9|107|94.23
2026-05-05|BLSH|41.77|45.34|45.1322|42.8
2026-05-05|BUD|79.64|80.37|82.9099|79.81
2026-05-05|CECO|79.06|87.78|90.25|80.45
2026-05-05|CEVA|34.69|33.72|39.94|37.08
2026-05-05|CLYM|9.93|11.45|12.48|11.17
2026-05-05|CYRX|11|12.19|13.79|13.04
2026-05-05|CYTK|74.685|77.09|79.01|74.81
2026-05-05|DOCN|130.2|152.77|164.77|155.72
2026-05-05|ELPW|337.95|264.15|376.2|136.35
2026-05-05|ENR|21.01|17.85|19.22|17.69
2026-05-05|EOLS|5.45|6.37|6.7|6.5
2026-05-05|EVER|19.09|23.82|23.69|19.12
2026-05-05|EWTX|39.125|38.01|38.21|34.01
2026-05-05|FGNX|6.0365|6.33|6.89|6.09
2026-05-05|FLY|38.69|31.52|40.4|39.32
2026-05-05|FSLY|29.11|32.36|32.53|19.03
2026-05-05|FTRE|13.97|14.53|16.2|14.61
2026-05-05|GFS|70|74.04|76.98|72.15
2026-05-05|GILT|19.48|20.07|20.928|19.91
2026-05-05|GPK|10.87|10.73|11.38|10.12
2026-05-05|IART|12.23|13.22|14.45|13.77
2026-05-05|IMOS|52.12|54.8|61.27|53.6
2026-05-05|INTC|100.505|108.15|132.75|120.61
2026-05-05|INTT|16.08|16.33|18.45|16.67
2026-05-05|JBTM|124.2|131.29|142.025|129.32
2026-05-05|LXU|14.55|15.3|15.44|15.44
2026-05-05|MED|10|13.02|13.21|12.57
2026-05-05|MU|609.775|640.2|818.67|766.58
2026-05-05|NBTX|33.79|34.77|54.7399|48.24
2026-05-05|PAY|32.53|26.38|28.11|26.54
2026-05-05|PINS|24.71|22.28|22.43|20.56
2026-05-05|PLOW|48.48|50.74|51.9199|44.94
2026-05-05|POWL|278.19|294.69|328|308.05
2026-05-05|RAAQ|10.87|10.845|11.49|11.15
2026-05-05|ROK|454.5|435.93|463.485|455.08
2026-05-05|RYTM|93.9|92.31|97.45|91.31
2026-05-05|SEAT|7.07|7.16|9.5|8.68
2026-05-05|SHLS|9.23|8.13|9.63|8.63
2026-05-05|SILC|45.52|46.28|47.02|42.42
2026-05-05|SONO|14.89|14.01|15.55|14.71
2026-05-05|STRL|727.45|806|888.95|851.35
2026-05-05|TASK|6.42|6.39|6.97|5.82
2026-05-05|TORO|6.1|6.49|6.368|5.4
2026-05-05|TRT|12.51|13.45|13.86|11.01
2026-05-05|UCTT|80|83.14|88.3721|82.99
2026-05-05|ULS|96.71|104.74|107.54|97.25
2026-05-05|VCX|125.13|137.79|309.99|275
2026-05-05|VOYG|27.04|26.4|33.36|29.2
2026-05-05|VRDN|19.07|18.75|18.51|16.86
2026-05-05|VVX|71|76.5|78.0199|70.14
2026-05-05|WAT|338.09|342.75|357.45|352.21
2026-05-05|WOLF|38.69|36.63|53.98|53.72
2026-05-05|WYY|10|9.6|9.46|8.28
2026-05-05|XNCR|13.49|12.85|13.49|12.44
2026-05-06|ACLS|159.23|171|169|162.15
2026-05-06|ADPT|14.636|14.43|15.06|13.13
2026-05-06|AG|20.45|21.18|24.505|23.98
2026-05-06|AGI|40.86|42|45.1|43.65
2026-05-06|AGM|177.99|178.9|185.015|171.28
2026-05-06|ALAB|229.75|213.91|224.76|224.09
2026-05-06|AMCR|40.625|40.21|40.82|39.1
2026-05-06|AMD|409.49|421.39|469.215|445.5
2026-05-06|AMWL|7.41|7.15|8.18|7.73
2026-05-06|ARM|232|237.3|232.23|221.21
2026-05-06|ARTV|11.31|12.39|12.6799|10.5
2026-05-06|ASM|6.63|6.81|8.19|7.83
2026-05-06|ASTS|66.27|70.68|84.94|74.81
2026-05-06|AU|97.62|98.6|111.98|102.37
2026-05-06|AUGO|85.82|89.7|92.8899|79.26
2026-05-06|AVTX|22.8|21.81|24.27|19.85
2026-05-06|AXTA|28.82|28.55|29.6493|27.91
2026-05-06|BAFN|7.32|7.18|7.51|6.79
2026-05-06|BCS|24.16|24.02|24.08|22.84
2026-05-06|BLMN|7.06|8.12|8.725|8.28
2026-05-06|BMM|6.9|7.1|7.46|7.33
2026-05-06|BRKR|41.87|42.3|45.2399|43.85
2026-05-06|BTDR|12.97|15.1|14.9|13.22
2026-05-06|BV|12.74|13.22|13.8675|12.55
2026-05-06|BXC|54.895|58.7|61.9999|48.68
2026-05-06|CDE|18.39|18.75|20.395|19.74
2026-05-06|COMP|9.28|9.24|9.42|8.12
2026-05-06|CORZ|23.52|24.63|24.325|24
2026-05-06|CRI|34.77|37.23|38.9895|33.41
2026-05-06|CUE|36.57|33.98|36.98|29.47
2026-05-06|CVKD|6.45|6.17|6.5|5.31
2026-05-06|CVS|85.51|86.86|98.22|98.11
2026-05-06|CXDO|8.9|9.74|9.84|9.34
2026-05-06|DBVT|20.32|20.1|20.92|19.6
2026-05-06|DGXX|5.42|6.24|9.2|8.46
2026-05-06|DIN|29|27.16|29.89|28.65
2026-05-06|DIS|106.515|108.06|110.48|104.9
2026-05-06|DOC|16.96|19.5|19.87|19.55
2026-05-06|DRD|28.86|29.17|31.26|29.56
2026-05-06|DVA|169.28|193.88|202.69|198.1
2026-05-06|EGO|30.93|31.66|35.88|35.54
2026-05-06|ELPW|294.3|251.55|376.2|126.45
2026-05-06|ELVR|97.4|98.8|101.5|83.24
2026-05-06|FLEX|119.85|134.73|147.34|143.8
2026-05-06|FLS|72.8|73.38|74.5|66.46
2026-05-06|FLY|32.66|34.55|41|39.37
2026-05-06|FLYW|16.67|17.51|18.05|15.83
2026-05-06|FTAI|262.86|285.56|288.7|267.09
2026-05-06|GDC|1875|310|352.5|38.75
2026-05-06|GEO|21.2|22.2|22.7|22.65
2026-05-06|GFI|45.11|46.2|47.34|44.78
2026-05-06|GIG|9.32|7|7.5|5.61
2026-05-06|GLW|189.38|181.57|211.79|206.51
2026-05-06|HBM|23.76|24|28.42|27.74
2026-05-06|HL|18.55|18.15|21.295|21.05
2026-05-06|HMY|16.99|17.53|18.6|17.55
2026-05-06|HNGE|52.5|54.84|56.5|54.06
2026-05-06|HQ|10.22|10.4|12.84|12.31
2026-05-06|HSLV|5.81|6.09|6.7|6.47
2026-05-06|HUT|101.57|108.94|112.26|108.32
2026-05-06|HYMC|37.58|39.76|46.3|43.63
2026-05-06|IAG|17.73|18.5|19.585|18.79
2026-05-06|IFF|80.79|82.93|83.75|77.48
2026-05-06|IMSR|7.94|8.62|8.48|7.12
2026-05-06|INTT|17.18|17.41|19|18.81
2026-05-06|INV|6.385|6.97|7.6256|7.15
2026-05-06|IOSP|79.36|77.67|82.61|79.69
2026-05-06|IPGP|92.53|101.94|109|106.6
2026-05-06|JLHL|24.39|22.22|24.98|17
2026-05-06|JOBY|8.87|10.52|11.19|11.06
2026-05-06|KMT|39|43.27|43.1199|35.08
2026-05-06|LBTYA|12.06|12.29|12.37|11.67
2026-05-06|LFUS|440|441.67|481.32|481.02
2026-05-06|LFVN|6.1|6|5.49|5.27
2026-05-06|LIVN|61|66.26|72.78|72.44
2026-05-06|LTH|29.95|33.59|34.075|33.79
2026-05-06|LTM|50.47|51.85|54.075|47.73
2026-05-06|MASS|7.59|8.06|8.355|7.54
2026-05-06|MCRB|7.6|8|8.1|7.76
2026-05-06|MDGL|531.2|539.73|542|518.87
2026-05-06|MT|62.3|63.09|65|64.47
2026-05-06|MUX|22.4|22.82|26.435|25.92
2026-05-06|NBIX|148.98|147.02|161.765|161.32
2026-05-06|NBTX|37.75|41.86|54.7399|52.04
2026-05-06|NEWP|5.61|5.92|6.305|5.97
2026-05-06|NG|8.41|9.03|9.445|9.06
2026-05-06|NNE|24.86|29.07|29.73|27.05
2026-05-06|NVAX|8.56|9.36|10.75|9.23
2026-05-06|NYT|82.97|83.68|84.4|77
2026-05-06|ORLA|14.23|14.57|15.32|14.58
2026-05-06|OSCR|18.44|19.84|24.28|23.62
2026-05-06|OSS|11.43|15.33|17.02|15.86
2026-05-06|PAAS|54.34|56.59|64.94|63.66
2026-05-06|PENG|37.66|38.99|53.27|48.27
2026-05-06|PFGC|95.04|92.88|96.13|95.83
2026-05-06|PN|8.27|8.19|8.2|4.91
2026-05-06|POET|9.505|9.72|14.97|14.37
2026-05-06|QMCO|9.01|10.03|10.261|8.81
2026-05-06|RCL|280.03|287.08|288.86|264.2
2026-05-06|RIOT|22.4|23.7|25.8599|24.92
2026-05-06|RNAC|7.46|8.34|9.325|8.42
2026-05-06|RYAAY|59.064|58.53|60.75|54.94
2026-05-06|SA|30.07|30.36|33.58|33.26
2026-05-06|SBSW|12.87|13.44|14.1|13.61
2026-05-06|SCZM|8.13|8.74|10.42|10.02
2026-05-06|SII|134.65|152.3|155.75|142.66
2026-05-06|SKK|6.2|5.82|6.1499|4
2026-05-06|SLP|17.32|15.88|16.795|13.57
2026-05-06|SMCI|31.44|34.66|36.37|32
2026-05-06|SSRM|32.41|32.62|36.28|34.75
2026-05-06|STLA|7.63|7.66|7.77|7.6
2026-05-06|SYM|59.99|61.16|61.39|49.73
2026-05-06|TECK|62.29|62.01|67.67|66.84
2026-05-06|TFPM|32.73|32.69|36.12|35.58
2026-05-06|TGTX|36.25|41.97|44.65|42.65
2026-05-06|TIC|10.15|10.31|10.9|8.94
2026-05-06|TKR|118.69|119.7|120.6475|115.74
2026-05-06|TNXP|14|14.69|14.78|13.84
2026-05-06|TWIN|16.75|18.09|19.6699|18.11
2026-05-06|UFCS|43.43|43.01|49.87|48.68
2026-05-06|UFPT|216.47|218.2|233.45|219.23
2026-05-06|UMC|15.29|15.23|16.3|15.92
2026-05-06|URGN|25.22|26.25|32.37|30.94
2026-05-06|USAS|5.94|6.49|7.51|7.25
2026-05-06|USNA|20|20.01|20.35|17.61
2026-05-06|UTZ|8.16|8.3|8.43|6.95
2026-05-06|VCX|158.42|158.98|309.99|246.01
2026-05-06|VCYT|39|41.19|42.1|38.25
2026-05-06|VECO|62.25|62.01|63.69|60.26
2026-05-06|VSEC|187.29|207.45|208.96|180.53
2026-05-06|YOU|55.54|60.94|61.68|55.54
2026-05-06|YSS|33.64|36.87|37.86|28.24
2026-05-07|AAON|143|129.25|146.415|140
2026-05-07|ACVA|6.174|6.5|6.7|5.72
2026-05-07|AGL|43.59|60.66|79.66|78.49
2026-05-07|AKAN|35.61|37.19|35.45|24.9
2026-05-07|ALB|207.01|198.35|219.075|191.1
2026-05-07|ARRY|8.98|8.2|9.15|8.62
2026-05-07|ATRA|7.85|9.93|10.7999|9.59
2026-05-07|BBSI|28.36|29.9|30.5765|29.21
2026-05-07|BLBD|76.155|70.84|73.55|72.45
2026-05-07|BLLN|81.6|92.9|107|87.94
2026-05-07|CCRN|13.02|13.09|13.18|13.13
2026-05-07|CGNX|64.65|65.92|68.5199|66.09
2026-05-07|CPS|34|30.49|33.19|28.78
2026-05-07|DASH|181.82|171.35|171.35|153.7
2026-05-07|DDOG|187.99|188.73|205.4375|202.84
2026-05-07|DGII|67.04|62.03|66.79|64.22
2026-05-07|ELA|21.11|23.27|26.96|23.92
2026-05-07|ERNA|6.96|7.82|15.88|9.56
2026-05-07|EXK|10.17|10.15|11.595|10.79
2026-05-07|EZPW|36.98|32.88|35.22|32.78
2026-05-07|FA|13.83|15.76|16.31|14.77
2026-05-07|FLNC|19.205|18.97|27.39|20.94
2026-05-07|FOUR|48.875|46.85|46.69|42.02
2026-05-07|FTNT|105.255|107.97|121.97|121.86
2026-05-07|FUN|20.425|22.76|23.805|20.08
2026-05-07|GCT|48.98|42.84|43.1|37.06
2026-05-07|GIG|7.48|6.74|7|4.98
2026-05-07|GLIBK|32.76|26.77|29.61|26.14
2026-05-07|GWW|1280|1234.1|1285.36|1284.19
2026-05-07|HAE|57.08|54.37|58.695|57.12
2026-05-07|HIMX|15.43|16.03|21.8|20.68
2026-05-07|HNRG|21.71|18.87|19.97|19.39
2026-05-07|HWM|275.8|272.54|276.67|272.37
2026-05-07|ICL|6.15|6|6.97|6.57
2026-05-07|IMOS|59.2|59.44|61.27|53.61
2026-05-07|JLHL|23.69|19.06|21.3|19.78
2026-05-07|JMIA|9.134788|8.71|8.7682|7.33
2026-05-07|KLIC|106.01|98.15|105.33|104.09
2026-05-07|LFST|8|8.85|8.16|7.89
2026-05-07|MDA|33.37|34.25|39.66|39.24
2026-05-07|MDB|290.06|293.42|317.21|303.09
2026-05-07|MIDD|159.575|158.23|166.8861|147.04
2026-05-07|MKSI|316.17|300.79|324.42|313.81
2026-05-07|MRNA|51.69|48.54|59.48|50.03
2026-05-07|MTSI|353.87|344.47|401.245|383.56
2026-05-07|NAMS|33.04|34.85|42.205|36.88
2026-05-07|NDLS|13.49|12|13.39|12.49
2026-05-07|NSIT|74.72|70.37|90.7|89.35
2026-05-07|NSP|30.86|32.69|33.42|28.93
2026-05-07|NVST|29.34|24.29|25.04|23.86
2026-05-07|OCS|31|31.09|34.475|30.22
2026-05-07|ORA|122.935|122.52|138.515|135.45
2026-05-07|PCT|9.315|8.94|12.9|12.39
2026-05-07|PDC|7.54|8.04|8.35|7.08
2026-05-07|PGY|16.9|15.5|15.87|13.6
2026-05-07|PICS|13.13|12.63|13.8|11.55
2026-05-07|PSTV|6.28|5.95|6.3|5.76
2026-05-07|PTC|153.98|147.65|147.725|139.85
2026-05-07|PTON|5.895|5.66|5.81|5.18
2026-05-07|ROOT|62.95|56.91|60.85|56.54
2026-05-07|RUN|14.43|13.8|15.11|14.66
2026-05-07|RXO|21.705|23.11|23.37|17.51
2026-05-07|SD|15.16|14.99|15.25|15.07
2026-05-07|SEZL|100.66|99.82|106.5|103.44
2026-05-07|SITM|835.05|797.31|901.81|820.21
2026-05-07|SNEX|78.1267|80.6|83.6133|76.92
2026-05-07|SNOW|153.43|153.72|154.89|150.76
2026-05-07|TAOX|6.86|6.16|6.9|5.78
2026-05-07|TPB|87.1|90.22|98.86|91.24
2026-05-07|TRDA|6.82|6.85|7.52|6.83
2026-05-07|TREX|43.76|39.19|41.28|38.59
2026-05-07|U|29.86|26.73|28.34|27.28
2026-05-07|VCEL|40.5|35.13|34.74|33.14
2026-05-07|VCX|178|144.14|309.99|218.99
2026-05-07|VEEE|6.44|6.43|8.8|6.56
2026-05-07|VERX|13.945|14.67|15|12.38
2026-05-07|VVV|35.96|35.87|37.12|32.38
2026-05-07|VYX|7.97|8.09|8.625|6.93
2026-05-07|WRBY|24.79|27.2|29.95|28.9
2026-05-07|XMTR|76|78.5|89.98|89.98
2026-05-08|AAOI|173.845|148.94|233.67|190.36
2026-05-08|AEHR|94|97.23|108.751|99.5
2026-05-08|AKAM|145.45|147.71|165.45|150.88
2026-05-08|ALGS|6.11|6.44|6.875|5.71
2026-05-08|AMCI|5.71|5.98|6.1|5
2026-05-08|AMLX|15.2|14.73|15.23|13.285
2026-05-08|AMN|26.03|28.97|31.65|28.61
2026-05-08|AMPU|10.65|10.36|13.28|10.01
2026-05-08|ANIP|87.76|81.86|81.6|78.01
2026-05-08|ARLO|16.12|15.25|15.34|12.32
2026-05-08|ARTV|12.05|10.89|11.7699|9.78
2026-05-08|ASYS|21.28|21.49|22.948|21.08
2026-05-08|AXTI|115.36|116.36|134|123.78
2026-05-08|AXTU|30.38|29.8866|38|33.116
2026-05-08|BILL|41.01|41.83|43.57|40.07
2026-05-08|BIOA|17.52|17.99|19.37|17.66
2026-05-08|BKSY|32.96|39.45|44.7|38.75
2026-05-08|CALY|15.97|17.52|18|15.23
2026-05-08|CCSI|29.28|34|33.97|28.32
2026-05-08|CRSR|7.41|7.88|8.27|6.72
2026-05-08|CVV|6.98|7.09|7.8779|5.2
2026-05-08|DBX|27.425|28.9|28.61|26.82
2026-05-08|EOSE|6.55|8.01|9.99|7.865
2026-05-08|ERNA|7.74|7.53|15.88|13.63
