ticker	trade_date	open_price	high_price	low_price	close	volume
ALAB	2026-05-12	202.35	214.41	192.6	204.42	4970392
ALAB	2026-05-13	206.975	224.76	204.55	224.09	6371716
ALAB	2026-05-14	224.83	230.33	215.8	228.64	4604849
ALAB	2026-05-15	216.5	239.765	210.42	232.68	5924232
ALAB	2026-05-18	236.1892	236.6999	210.02	215.58	6150157
ALAB	2026-05-19	212.96	255.96	210.55	244.26	9387872
ALAB	2026-05-20	251.41	287.6999	250.44	287.48	10232586
ALAB	2026-05-21	285.1	298.3568	281.91	297.84	6971092
ALAB	2026-05-22	300	315.81	299.94	306.88	6510560
ALAB	2026-05-26	315	321.99	290.5	318.72	8096146
ALAB	2026-05-27	323.5	326.9699	305.735	325.33	5119036
ALAB	2026-05-28	334.08	354.53	326.66	349.17	5560651
ALAB	2026-05-29	348	350.87	329.61	342.85	5965378
ALAB	2026-06-01	328.12	333.4299	316.0001	320.09	5511396
ALAB	2026-06-02	324.62	356.39	322.47	355.76	5546644
ALAB	2026-06-03	363.555	372.37	337	363.54	5241120
ALAB	2026-06-04	348.055	365.23	338.02	358.05	3725907
ALAB	2026-06-05	342.75	349	314.84	317.06	7275912
ALAB	2026-06-08	330.5	353.79	328.01	346.33	5032447
ALAB	2026-06-09	354.505	372.14	303	341.7	7298774
ALAB	2026-06-10	334.01	360.7799	329.4	330.86	5866327
ALAB	2026-06-11	339.88	367.88	339.25	367.47	5676358
ALAB	2026-06-12	379.74	390.9899	360.0601	367.15	5358636
ALAB	2026-06-15	382.5	398.13	364.41	389.2	5313926
ALAB	2026-06-16	383.64	397.66	360.89	361.71	5915768
ALAB	2026-06-17	377.82	393.79	370.01	374.68	5092904
ALAB	2026-06-18	384.73	421.2	384.73	417.07	22583752
ALAB	2026-06-22	425.61	440.99	412.265	439.66	5547965
ALAB	2026-06-23	399.43	419.618	392.89	397.02	6457341
ALAB	2026-06-24	401.72	421.7	385.12	399.92	4027822
ALAB	2026-06-25	422.6	429.91	386.65	398	4934550
ALAB	2026-06-26	382.45	396.265	372.5	391.74	6467454
ALAB	2026-06-29	403.08	456.76	381.475	455.96	6255585
ALAB	2026-06-30	458.13	499.4762	457.19	483.02	6046227
ALAB	2026-07-01	468	468.065	428.825	430.86	5812965
ALAB	2026-07-02	433.035	465.93	390.01	406.42	7143887
ALAB	2026-07-06	417.32	453.7999	411	432.74	4113517
ALAB	2026-07-07	403.155	417.46	366.66	382.89	7156710
ALAB	2026-07-08	380.69	400.66	374.52	393.16	3458984
ALAB	2026-07-09	417.86	436.47	412.27	417.45	3753260
ALAB	2026-07-10	409.38	421.4199	401.62	412.97	2149967
ALAB	2026-07-13	403.51	403.51	350.095	362.05	6252921
ALAB	2026-07-14	392.03	392.1999	360.7	361.78	3215859
ALAB	2026-07-15	371.57	371.57	336.01	350.62	3309169
ALAB	2026-07-16	337.025	338.945	313.63	319.74	4620390
ALAB	2026-07-17	304.175	314.75	289.6	303.62	7214810
ALAB	2026-07-20	309.39	322.675	307.4	309.09	2916714
ALAB	2026-07-21	326.555	331.23	313.85	319.79	3868834
ALAB	2026-07-22	308.28	338.86	307	330.895	3078755
ALAB	2026-07-23	327	342.3	318.7	326.97	2798667
ALAB	2026-07-24	317.31	319.51	290.1	291.58	4245413
ALGM	2025-06-23	30.94	31.91	30.45	31.88	1347539
ALGM	2025-06-24	32.57	33.05	32	32.56	2473828
ALGM	2025-06-25	32.95	32.99	32.13	32.935	2388089
ALGM	2025-06-26	33.2	34.3	33.059	33.67	4235018
ALGM	2025-06-27	33.69	34.25	33.54	34.18	3502106
ALGM	2025-06-30	34.22	34.25	33.0819	34.19	2351495
ALGM	2025-07-01	33.77	34.85	33.63	34.4	2416448
ALGM	2025-07-02	34.4	35.95	34.265	35.72	2655232
ALGM	2025-07-03	35.88	36.08	35.53	35.93	683700
ALGM	2025-07-07	35.375	35.94	35.07	35.4	1294626
ALGM	2025-07-08	35.88	36.545	35.51	36.35	2044836
ALGM	2025-07-09	36.4	36.97	36.16	36.89	3144740
ALGM	2025-07-10	37.63	38.45	37.12	37.51	3996871
ALGM	2025-07-11	37.11	37.385	36.6	36.76	2062621
ALGM	2025-07-14	36.46	37.175	35.93	36.6	1775956
ALGM	2025-07-15	37.22	37.31	36.45	36.47	1778821
ALGM	2025-07-16	36.21	36.435	35.175	35.47	3616300
ALGM	2025-07-17	35.3	36.36	35.22	35.79	2276335
ALGM	2025-07-18	36.16	36.95	35.76	36.62	1694962
ALGM	2025-07-21	37.25	37.85	36.63	36.69	1828060
ALGM	2025-07-22	36.47	37.03	35.86	36.24	2240624
ALGM	2025-07-23	35.61	35.61	33.58	34.08	3466625
ALGM	2025-07-24	33.895	34.09	32.56	32.76	3487225
ALGM	2025-07-25	32.81	33.73	32.54	33.7	1944305
ALGM	2025-07-28	34.19	34.7597	33.73	34.37	1182430
ALGM	2025-07-29	34.71	35.2	33.89	34.01	1389130
ALGM	2025-07-30	34.41	34.505	33.16	33.87	2909506
ALGM	2025-07-31	32.205	32.7	30.504	31.41	3424098
ALGM	2025-08-01	31.13	31.4767	30.285	31.26	2066210
ALGM	2025-08-04	31.49	31.78	31.1	31.47	1287498
ALGM	2025-08-05	31.78	31.78	30.455	31.24	1245464
ALGM	2025-08-06	30.97	31	30.28	30.81	1066254
ALGM	2025-08-07	31.46	31.585	30.475	30.72	1028725
ALGM	2025-08-08	30.78	31.055	30.12	30.77	1850303
ALGM	2025-08-11	30.85	30.94	29.71	29.81	1193313
ALGM	2025-08-12	30.29	32.22	30.02	31.89	1715889
ALGM	2025-08-13	32.07	32.35	31.56	31.86	1074296
ALGM	2025-08-14	31.13	31.39	30.73	31.1	916405
ALGM	2025-08-15	31.13	31.13	30.55	30.7	1159770
ALGM	2025-08-18	30.64	31.02	30.51	30.83	1158087
ALGM	2025-08-19	30.86	31.115	30.42	30.64	1027977
ALGM	2025-08-20	30.59	31.19	29.815	30.48	2031204
ALGM	2025-08-21	30.1	30.92	29.98	30.88	802760
ALGM	2025-08-22	31.22	32.93	30.94	32.13	1366036
ALGM	2025-08-25	32.01	32.16	31.6	31.76	842315
ALGM	2025-08-26	31.97	32.67	31.45	31.65	1812793
ALGM	2025-08-27	31.42	31.84	31.23	31.46	1777468
ALGM	2025-08-28	31.81	33.2	31.755	32.01	2170375
ALGM	2025-08-29	31.79	31.955	30.72	30.85	1204009
ALGM	2025-09-02	30	30.57	29.445	30.5	1620900
ALGM	2025-09-03	30.5	30.63	29.3717	29.83	1136614
ALGM	2025-09-04	29.51	30.15	28.94	30.1	1464961
ALGM	2025-09-05	30.51	30.98	30.29	30.57	1414587
ALGM	2025-09-08	30.165	30.67	29.98	30.39	1643013
ALGM	2025-09-09	30.44	30.93	30.205	30.92	1494091
ALGM	2025-09-10	30.99	31.135	30	30.51	2130147
ALGM	2025-09-11	30.93	31.195	29.79	29.97	1604458
ALGM	2025-09-12	30.22	30.27	29.69	29.8	1146801
ALGM	2025-09-15	29.86	30.64	29.715	29.87	1376560
ALGM	2025-09-16	29.92	30.27	29.79	30.13	987849
ALGM	2025-09-17	30.2	31.3	29.95	30.75	1237273
ALGM	2025-09-18	31.7	32.04	31.46	31.95	1715522
ALGM	2025-09-19	32.155	32.155	30.73	31.45	3402888
ALGM	2025-09-22	31.55	32.11	31.28	31.42	1433536
ALGM	2025-09-23	31.66	32.08	31.32	31.41	1254109
ALGM	2025-09-24	31.4	31.74	31	31.07	919164
ALGM	2025-09-25	30.44	30.64	29.73	29.93	1343998
ALGM	2025-09-26	30.02	30.425	29.52	29.71	966122
ALGM	2025-09-29	30.18	30.31	29.135	29.16	1497645
ALGM	2025-09-30	29.26	29.63	28.85	29.2	1274186
ALGM	2025-10-01	28.97	29.18	28.04	28.42	1742970
ALGM	2025-10-02	28.91	28.98	28.25	28.41	1486966
ALGM	2025-10-03	28.64	28.83	28.12	28.32	1546221
ALGM	2025-10-06	28.88	28.99	27.8	28.22	1905711
ALGM	2025-10-07	28.51	28.58	26.97	27.5	1756704
ALGM	2025-10-08	27.52	28.3	27.38	28.28	3230829
ALGM	2025-10-09	28.355	28.355	27.025	27.76	2532198
ALGM	2025-10-10	27.68	27.9	25.87	25.92	2454244
ALGM	2025-10-13	26.93	27.55	26.58	27.41	1444729
ALGM	2025-10-14	26.7	28.25	26.54	27.61	1989532
ALGM	2025-10-15	28.25	29.65	27.84	28.88	3079096
ALGM	2025-10-16	29.11	29.6	29.01	29.33	2613238
ALGM	2025-10-17	29.08	29.28	28.46	29.055	1772405
ALGM	2025-10-20	29.48	30.98	29.3	30.49	1933014
ALGM	2025-10-21	30.645	31.3	30.21	31.05	2307478
ALGM	2025-10-22	30.07	31.54	30.07	30.7	3883336
ALGM	2025-10-23	30.02	31.17	29.91	30.99	3278515
ALGM	2025-10-24	31.73	31.75	30.79	30.91	2559607
ALGM	2025-10-27	31.42	32.19	30.01	30.48	3009070
ALGM	2025-10-28	30.36	31.82	30.0001	30.66	2674416
ALGM	2025-10-29	31.36	31.56	30.59	30.74	2888829
ALGM	2025-10-30	33.645	33.84	28.59	30.27	5743416
ALGM	2025-10-31	30.375	31.2	29.06	29.92	4042813
ALGM	2025-11-03	30.35	30.61	28.87	28.94	2752857
ALGM	2025-11-04	28.16	28.74	27.28	27.44	2100398
ALGM	2025-11-05	27.42	28.36	27.27	27.43	1787453
ALGM	2025-11-06	27.45	27.9	26.86	27.21	1712317
ALGM	2025-11-07	26.52	27.045	26.12	26.98	1544657
ALGM	2025-11-10	27.66	27.89	26.915	27.6	1554064
ALGM	2025-11-11	27.43	27.43	26.09	26.61	2295789
ALGM	2025-11-12	26.98	27.36	26.28	26.47	2286101
ALGM	2025-11-13	26.19	26.4425	24.8	25.285	2227499
ALGM	2025-11-14	24.56	25.215	24.35	24.71	1845726
ALGM	2025-11-17	24.79	24.79	23.42	23.6	1695450
ALGM	2025-11-18	23.32	23.685	22.97	23.21	1454725
ALGM	2025-11-19	23.32	23.75	23	23.23	1256355
ALGM	2025-11-20	23.75	24.14	22.645	22.8	2031061
ALGM	2025-11-21	22.83	24.19	22.4101	24.08	1711295
ALGM	2025-11-24	24.16	24.9	23.93	24.83	1350855
ALGM	2025-11-25	24.61	25.77	24.37	25.74	1407218
ALGM	2025-11-26	25.86	26.39	25.74	25.82	1368156
ALGM	2025-11-28	26.07	26.76	25.96	26.69	574558
ALGM	2025-12-01	26.2	26.66	25.93	25.97	1380818
ALGM	2025-12-02	26.14	26.885	26	26.515	1580225
ALGM	2025-12-03	26.72	29.0413	26.52	28.9	2099541
ALGM	2025-12-04	28.74	28.935	28.27	28.82	1602530
ALGM	2025-12-05	29.13	29.54	29.1	29.22	1644958
ALGM	2025-12-08	29.33	29.345	28.605	28.75	1176156
ALGM	2025-12-09	28.54	29.28	28.5	28.96	997311
ALGM	2025-12-10	28.83	30.26	28.73	29.27	1655145
ALGM	2025-12-11	29.165	29.17	27.95	28.48	2063216
ALGM	2025-12-12	28.43	28.93	27.04	27.11	2266812
ALGM	2025-12-15	27.18	27.55	26.635	26.72	5380484
ALGM	2025-12-16	26.71	26.95	25.735	26.24	2021906
ALGM	2025-12-17	26.4	26.55	25.32	25.48	2660567
ALGM	2025-12-18	26.1	26.95	26	26.42	3490783
ALGM	2025-12-19	26.45	26.99	26.245	26.7	3849233
ALGM	2025-12-22	27.09	27.335	26.675	26.75	1663006
ALGM	2025-12-23	26.52	27.57	26.485	27.45	1347752
ALGM	2025-12-24	27.39	27.39	26.51	26.95	1048483
ALGM	2025-12-26	27.07	27.07	26.59	26.87	658862
ALGM	2025-12-29	26.63	26.85	26.32	26.53	854071
ALGM	2025-12-30	26.59	27.01	26.55	26.83	1063153
ALGM	2025-12-31	26.98	26.98	26.24	26.38	927387
ALGM	2026-01-02	27	27.359	26.18	26.91	2150702
ALGM	2026-01-05	27.63	30.29	27.595	28.45	2405036
ALGM	2026-01-06	28.73	32.38	28.73	31.53	4067058
ALGM	2026-01-07	30.93	31.13	29.68	30.64	1821238
ALGM	2026-01-08	30.59	31.5	29.73	31.3	1594688
ALGM	2026-01-09	31.59	31.59	30.89	31.29	1116965
ALGM	2026-01-12	30.94	30.94	29.82	30.17	1354817
ALGM	2026-01-13	30.55	31.12	30.32	30.78	1388798
ALGM	2026-01-14	30.55	32.975	30.55	32.25	3442233
ALGM	2026-01-15	32.98	33.48	32.25	32.69	4187881
ALGM	2026-01-16	33.04	34.29	32.94	33.35	2604471
ALGM	2026-01-20	32.3	33.47	32.01	32.97	3016362
ALGM	2026-01-21	33.56	34.44	33.17	33.99	2151661
ALGM	2026-01-22	34.55	34.74	32.971	33.81	2099621
ALGM	2026-01-23	33.71	33.77	32.37	32.99	1686169
ALGM	2026-01-26	32.99	32.99	31.86	32.49	1927063
ALGM	2026-01-27	32.63	32.99	32.26	32.66	2297787
ALGM	2026-01-28	33.68	35.39	33.485	34.55	4803384
ALGM	2026-01-29	36.96	39.8895	34.55	37.98	10056904
ALGM	2026-01-30	37.14	38.65	36.24	36.91	5447211
ALGM	2026-02-02	36.2	38.29	36.02	37.43	2752814
ALGM	2026-02-03	37.73	39.5	37	38.89	4154118
ALGM	2026-02-04	39.3292	40.88	37.3	38.2	3546426
ALGM	2026-02-05	37.88	38.88	37.4221	38.62	2779942
ALGM	2026-02-06	39.22	41.785	39.21	41.57	3748930
ALGM	2026-02-09	41.69	42.11	40.8268	41.99	2637578
ALGM	2026-02-10	41.99	42.2	40.94	41.61	2358564
ALGM	2026-02-11	42.31	43.04	41.8	42.81	2508849
ALGM	2026-02-12	42.9	43.86	41.63	41.83	1952942
ALGM	2026-02-13	43.04	43.52	41.965	42.38	1564399
ALGM	2026-02-17	41.56	42.2199	40.375	41.69	2229429
ALGM	2026-02-18	39.75	40.25	38.02	38.59	4615345
ALGM	2026-02-19	37.97	38.31	36.14	36.26	4904426
ALGM	2026-02-20	36.06	39.1	36.06	38.93	5599448
ALGM	2026-02-23	38.79	39.76	38.3	38.48	2010033
ALGM	2026-02-24	38.91	39.66	38.66	39.04	1795946
ALGM	2026-02-25	39.2	39.255	37.92	38.12	1994764
ALGM	2026-02-26	37.89	38.205	36.01	36.77	2197502
ALGM	2026-02-27	35.91	36.63	35.35	36.47	1726954
ALGM	2026-03-02	35	37.035	34.8	36.59	1422075
ALGM	2026-03-03	34.96	35.53	34.32	34.72	2855040
ALGM	2026-03-04	35.43	35.43	33.48	34.07	1554511
ALGM	2026-03-05	33.42	34.565	32.6	32.78	2064487
ALGM	2026-03-06	31.81	32.83	31.62	31.93	1872689
ALGM	2026-03-09	31.82	32.89	30.78	32.87	2391678
ALGM	2026-03-10	32.85	34.14	32.63	33.17	1574392
ALGM	2026-03-11	33.11	33.38	32.72	33.06	1112359
ALGM	2026-03-12	32.26	32.51	31.09	31.16	1383376
ALGM	2026-03-13	31.86	32.1	30.59	31.13	1156590
ALGM	2026-03-16	31.83	32.11	31.345	31.38	1421508
ALGM	2026-03-17	31.43	32.88	31.14	32.06	2615793
ALGM	2026-03-18	32.14	32.7	31.41	31.52	2114024
ALGM	2026-03-19	30.45	31.34	29.8	30.91	2197787
ALGM	2026-03-20	30.88	31.04	29.56	29.95	2351251
ALGM	2026-03-23	31	31.9794	30.67	31.74	1593154
ALGM	2026-03-24	31.27	33.35	31.23	32.58	1618030
ALGM	2026-03-25	33.11	33.3	32.48	32.63	1433963
ALGM	2026-03-26	32.848	32.848	30.97	31.23	1276155
ALGM	2026-03-27	30.76	31.25	30.08	30.12	1400034
ALGM	2026-03-30	30.5	30.6063	27.65	28.04	2248553
ALGM	2026-03-31	29.42	31.625	29.25	31.53	1874701
ALGM	2026-04-01	32.04	34.01	31.98	33.3	2278243
ALGM	2026-04-02	31.68	33.83	31.59	32.6	1312075
ALGM	2026-04-06	32.66	33.59	32.28	32.81	1077931
ALGM	2026-04-07	32.56	33.475	32.56	33.28	1885551
ALGM	2026-04-08	36.33	36.75	35.22	35.887	2885263
ALGM	2026-04-09	35.8	37.05	35.8	37.02	1865472
ALGM	2026-04-10	37.66	38.75	37.44	37.5	1490303
ALGM	2026-04-13	36.92	38.6325	36.82	38.04	1581418
ALGM	2026-04-14	38.54	38.72	37.77	38.27	1048835
ALGM	2026-04-15	38.375	38.49	37	37.25	1349138
ALGM	2026-04-16	37.44	38.33	37.2	38.22	1529526
ALGM	2026-04-17	39.02	40.61	38.9	40	1567847
ALGM	2026-04-20	40.05	40.69	39.75	40.65	1690523
ALGM	2026-04-21	40.85	42.02	40.84	41.28	1712233
ALGM	2026-04-22	42.29	42.6	40.9349	42.27	1740069
ALGM	2026-04-23	44.07	45.39	43.04	43.61	2839907
ALGM	2026-04-24	45.055	45.0868	43.65	44.13	1912974
ALGM	2026-04-27	44.13	44.5	42.2765	43.47	1792217
ALGM	2026-04-28	41.77	42.97	40.97	41.12	2397113
ALGM	2026-04-29	42.19	44.41	42.19	44.07	2662529
ALGM	2026-04-30	44.64	48.6	44.215	48.5	3469899
ALGM	2026-05-01	47.71	49.19	46.817	48.98	2470372
ALGM	2026-05-04	49.425	50.19	48.74	49.48	2281833
ALGM	2026-05-05	50.25	50.305	48.73	49.68	2962291
ALGM	2026-05-06	50.25	51.4	49.54	51.37	3567781
ALGM	2026-05-07	43.9	49.49	42.0001	47.93	5313737
ALGM	2026-05-08	49.17	49.17	47.26	48.95	2539752
ALGM	2026-05-11	48.87	49.02	46.15	48.39	3444557
ALGM	2026-05-12	47.26	47.62	43.375	45.87	3506586
ALGM	2026-05-13	47.66	47.73	45.435	45.97	2074437
ALGM	2026-05-14	46.06	46.135	44.84	44.97	1894153
ALGM	2026-05-15	43.58	43.7851	42.335	43.1	3525764
ALGM	2026-05-18	42.85	43.75	40.6701	41.35	2353457
ALGM	2026-05-19	40.1	41.84	39.57	41.65	1918896
ALGM	2026-05-20	42.27	44.57	41.25	44.33	2444619
ALGM	2026-05-21	43.74	45.14	43.6	44.7	1783726
ALGM	2026-05-22	45.38	46.15	45.11	45.95	1857672
ALGM	2026-05-26	47.8	51.35	47.15	50.76	2996254
ALGM	2026-05-27	51.59	51.66	48.75	49	1927571
ALGM	2026-05-28	49.57	51.225	47.78	51.1	2032507
ALGM	2026-05-29	51.26	52.8	47.36	47.87	3647470
ALGM	2026-06-01	47.225	47.59	46.01	47.13	2141725
ALGM	2026-06-02	48.64	50.74	48.4	50.33	2338402
ALGM	2026-06-03	50.33	54.1	49.02	53.11	2868078
ALGM	2026-06-04	51.02	54.4	50	53.62	2089760
ALGM	2026-06-05	51.5	51.75	46.1	46.39	2130858
ALGM	2026-06-08	47.87	48.24	46.43	48.19	2068632
ALGM	2026-06-09	49.22	50	43.27	46.63	1810450
ALGM	2026-06-10	45.68	47.05	44	44.54	1598737
ALGM	2026-06-11	45.88	47.98	45.45	47.96	1424031
ALGM	2026-06-12	47.96	50.46	47.47	50.405	1617645
ALGM	2026-06-15	52.805	55.45	52.53	55	2634563
ALGM	2026-06-16	54.91	58.13	53.255	53.29	3522920
ALGM	2026-06-17	55.44	57.88	53.25	53.98	4036071
ALGM	2026-06-18	57.2	59.555	56.2901	59	4698618
ALGM	2026-06-22	61.675	61.675	58.13	61.58	3462952
ALGM	2026-06-23	56.8	58.46	55.49	55.52	3405497
ALGM	2026-06-24	55.73	56.79	54.18	55.42	2608085
ALGM	2026-06-25	58.41	60.8	55.65	60.16	3601845
ALGM	2026-06-26	57.344	60.385	56.5	57.89	12162119
ALGM	2026-06-29	58.02	67.41	57.3	66.37	6948120
ALGM	2026-06-30	66.1	71.77	64.8009	69.62	4303808
ALGM	2026-07-01	66.845	67.9	63.16	63.2	3786786
ALGM	2026-07-02	63.38	63.775	52.88	55.485	4682186
ALGM	2026-07-06	57.07	61.9999	56	56.56	4498349
ALGM	2026-07-07	52.97	53.76	50.47	51.55	3844509
ALGM	2026-07-08	51.06	52.515	49.605	51.465	3427930
ALGM	2026-07-09	54.4	58.48	54.4	57.38	4394074
ALGM	2026-07-10	55.99	56	53.4836	54.87	2286186
ALGM	2026-07-13	52.21	52.625	50.155	50.855	1558795
ALGM	2026-07-14	54.21	54.4	51.19	52.32	1817141
ALGM	2026-07-15	53.1	53.35	47.96	50.03	2015934
ALGM	2026-07-16	48	48.86	46.46	47.12	1990477
ALGM	2026-07-17	44.28	48.07	44.13	46.48	1588388
ALGM	2026-07-20	46.29	48.5	46	46.36	1927659
ALGM	2026-07-21	49.25	49.96	47.7	49.35	1291784
ALGM	2026-07-22	47.84	50.645	47.84	49.87	1189761
ALGM	2026-07-23	49.12	51.88	49.02	50.07	3113789
ALGM	2026-07-24	50	50	45.565	46.03	1573847
ALIT	2025-06-23	5.34	5.415	5.23	5.38	7145225
ALIT	2025-06-24	5.47	5.53	5.39	5.5	5080107
ALIT	2025-06-25	5.54	5.54	5.39	5.48	5328036
ALIT	2025-06-26	5.53	5.65	5.505	5.64	6699534
ALIT	2025-06-27	5.66	5.68	5.535	5.57	10136822
ALIT	2025-06-30	5.6	5.69	5.54	5.66	8610253
ALIT	2025-07-01	5.64	5.9	5.63	5.79	12877435
ALIT	2025-07-02	5.76	5.92	5.71	5.92	8941562
ALIT	2025-07-03	5.94	6.03	5.93	5.98	4973095
ALIT	2025-07-07	5.93	6.11	5.85	5.93	10175018
ALIT	2025-07-08	5.97	6.09	5.94	5.97	6546624
ALIT	2025-07-09	5.99	6.01	5.88	5.96	4615172
ALIT	2025-07-10	5.95	6.04	5.915	5.93	6366248
ALIT	2025-07-11	5.86	5.87	5.675	5.68	4621868
ALIT	2025-07-14	5.64	5.67	5.6	5.64	4611838
ALIT	2025-07-15	5.66	5.705	5.5	5.5	3783292
ALIT	2025-07-16	5.56	5.59	5.405	5.57	4641258
ALIT	2025-07-17	5.56	5.67	5.53	5.59	11667425
ALIT	2025-07-18	5.62	5.655	5.45	5.48	8668716
ALIT	2025-07-21	5.5	5.53	5.435	5.44	4225831
ALIT	2025-07-22	5.45	5.61	5.445	5.58	4541320
ALIT	2025-07-23	5.68	5.73	5.58	5.72	6188040
ALIT	2025-07-24	5.7	5.7453	5.66	5.69	3349583
ALIT	2025-07-25	5.72	5.77	5.63	5.76	2769628
ALIT	2025-07-28	5.78	5.8	5.68	5.69	3122263
ALIT	2025-07-29	5.74	5.74	5.5	5.54	4077200
ALIT	2025-07-30	5.54	5.54	5.37	5.39	5306582
ALIT	2025-07-31	5.35	5.4225	5.31	5.36	5282148
ALIT	2025-08-01	5.25	5.25	5.085	5.1	5319531
ALIT	2025-08-04	5.13	5.1752	5.11	5.13	3618807
ALIT	2025-08-05	5	5.06	4.085	4.19	31740979
ALIT	2025-08-06	4.21	4.37	4.115	4.34	13202026
ALIT	2025-08-07	4.4	4.45	3.95	3.99	20451886
ALIT	2025-08-08	4.01	4.02	3.8	3.81	16813181
ALIT	2025-08-11	3.86	3.99	3.81	3.84	10797795
ALIT	2025-08-12	3.87	3.95	3.83	3.83	6291747
ALIT	2025-08-13	3.84	3.95	3.835	3.88	9444769
ALIT	2025-08-14	3.81	3.83	3.65	3.66	9240494
ALIT	2025-08-15	3.68	3.7461	3.615	3.66	10467450
ALIT	2025-08-18	3.68	3.9	3.68	3.9	10527773
ALIT	2025-08-19	3.9	3.9554	3.835	3.85	7405735
ALIT	2025-08-20	3.83	3.9	3.79	3.81	6220216
ALIT	2025-08-21	3.78	3.85	3.75	3.76	5624686
ALIT	2025-08-22	3.79	3.955	3.7848	3.87	10194339
ALIT	2025-08-25	3.86	3.87	3.8	3.81	5281940
ALIT	2025-08-26	3.8	3.865	3.795	3.84	6770226
ALIT	2025-08-27	3.845	3.93	3.82	3.91	6580110
ALIT	2025-08-28	3.91	3.94	3.86	3.89	5519155
ALIT	2025-08-29	3.95	4.007	3.85	3.88	5679198
ALIT	2025-09-02	3.76	4.145	3.75	3.93	22144407
ALIT	2025-09-03	3.88	3.99	3.88	3.92	8558324
ALIT	2025-09-04	3.9	3.945	3.735	3.82	8552147
ALIT	2025-09-05	3.84	3.8994	3.73	3.78	6305739
ALIT	2025-09-08	3.8	3.8	3.66	3.75	6223028
ALIT	2025-09-09	3.73	3.75	3.66	3.71	5156669
ALIT	2025-09-10	3.71	3.71	3.56	3.58	7105254
ALIT	2025-09-11	3.56	3.78	3.55	3.77	5713281
ALIT	2025-09-12	3.75	3.77	3.66	3.68	4119226
ALIT	2025-09-15	3.69	3.7	3.565	3.59	5392732
ALIT	2025-09-16	3.58	3.6	3.42	3.44	7456262
ALIT	2025-09-17	3.44	3.59	3.37	3.39	11973365
ALIT	2025-09-18	3.47	3.5	3.41	3.42	8436784
ALIT	2025-09-19	3.44	3.4499	3.33	3.34	9965597
ALIT	2025-09-22	3.3	3.365	3.275	3.33	7917761
ALIT	2025-09-23	3.33	3.35	3.16	3.16	8887173
ALIT	2025-09-24	3.16	3.19	3.13	3.15	9681148
ALIT	2025-09-25	3.14	3.1998	3.05	3.07	10888279
ALIT	2025-09-26	3.08	3.2753	3.065	3.25	12138593
ALIT	2025-09-29	3.28	3.33	3.23	3.32	7735537
ALIT	2025-09-30	3.29	3.34	3.23	3.26	7424033
ALIT	2025-10-01	3.24	3.33	3.17	3.19	6629776
ALIT	2025-10-02	3.2	3.26	3.17	3.21	7273387
ALIT	2025-10-03	3.21	3.31	3.21	3.27	4497644
ALIT	2025-10-06	3.31	3.32	3.21	3.23	3716743
ALIT	2025-10-07	3.22	3.24	3.15	3.23	4912401
ALIT	2025-10-08	3.26	3.385	3.18	3.18	5449429
ALIT	2025-10-09	3.19	3.21	3.04	3.06	23772480
ALIT	2025-10-10	3.06	3.1	2.98	3.04	9965258
ALIT	2025-10-13	3.06	3.11	3.03	3.1	6002176
ALIT	2025-10-14	3.07	3.12	3.035	3.08	4950328
ALIT	2025-10-15	3.09	3.12	2.98	3.01	9546035
ALIT	2025-10-16	3.02	3.03	2.96	2.98	5553578
ALIT	2025-10-17	2.96	2.99	2.91	2.97	5064092
ALIT	2025-10-20	3	3.05	2.97	3.01	4054391
ALIT	2025-10-21	2.99	3.14	2.98	3.1	7064059
ALIT	2025-10-22	3.08	3.1	3.03	3.06	4930435
ALIT	2025-10-23	3.07	3.14	3.06	3.1	6280780
ALIT	2025-10-24	62.6	63.2	61.8	62.6	308949
ALIT	2025-10-27	63	64	61.2	61.6	322999
ALIT	2025-10-28	61.2	62.4	60.6	61.6	292090
ALIT	2025-10-29	61	61	57.2	57.4	343118
ALIT	2025-10-30	56.8	57.3	55.6	56	452192
ALIT	2025-10-31	58	58	55.3	57.6	674998
ALIT	2025-11-03	57.2	57.398	53.8	55	526899
ALIT	2025-11-04	54	55.2	52.6	54	506027
ALIT	2025-11-05	50.6	57	47.8	50.2	1586837
ALIT	2025-11-06	50.4	51.4	47.2	47.8	526180
ALIT	2025-11-07	47.4	48.4	45	47	821501
ALIT	2025-11-10	47.4	48.2	44.8	45.4	1033224
ALIT	2025-11-11	45.4	47.2	45.2	46.2	553025
ALIT	2025-11-12	46.2	47.392	44.6	46.2	750666
ALIT	2025-11-13	46.2	48	45.4	45.4	638791
ALIT	2025-11-14	45.2	45.8	43.9	45.6	366180
ALIT	2025-11-17	45.2	45.2	42.4	42.8	564070
ALIT	2025-11-18	42.4	42.754	40.2	40.6	869657
ALIT	2025-11-19	40.2	40.4	38.7	40.2	865192
ALIT	2025-11-20	40.6	41	38.9	39.2	350431
ALIT	2025-11-21	39.2	40.7	39	39.6	661348
ALIT	2025-11-24	39	43.1	37.8	42.6	1010526
ALIT	2025-11-25	43	45.2	43	44.8	813677
ALIT	2025-11-26	45.6	48.1	45.2	46.6	553083
ALIT	2025-11-28	46.8	47	45.8	46.2	288530
ALIT	2025-12-01	47.8	49.4	46.4	47.2	983408
ALIT	2025-12-02	47.4	47.5	44.4	44.6	576039
