2026-06-18|Pure-Play Hydraulic Fracturing & Completion Services|Retired||live|
2026-06-18|Rare Earth Magnets & Critical Battery Materials|Mainstream||live|CSTM,ALOY
2026-06-18|Semiconductor Probe Card & Front-End Test Equipment|Mainstream||live|TER,COHU
2026-06-18|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Mainstream||live|ACMR,AEHR,PDFS,UMC,VECO,KLAC,GFS,UCTT,FORM,ICHR,TSEM,AMAT
2026-06-18|Silicon Carbide Power Semiconductors & EV Infrastructure|Mainstream||live|WOLF,STM
2026-06-22|AI Datacenter Optical Transceivers & Components|Fading||live|AAOI,LITE,COHR
2026-06-22|AI Data Center Power Infrastructure|Accelerating||live|BE,AGX,PWR,VRT,FCEL
2026-06-22|AI Memory & Storage|Mainstream||live|MU,STX,MRAM,SNDK,SIMO,WDC,QMCO
2026-06-22|Crude & Product Tanker Shipping|Nascent||live|DHT,ECO,STNG,TNK,TRMD,NAT
2026-06-22|Crypto Asset Recovery|Mainstream||live|WULF,RIOT,HUT
2026-06-22|Custom AI Silicon & Chip Architecture Licensing|Mainstream||live|ALAB,QUIK,INTC,MRVL,AMD,CRDO,CEVA,AIP,ARM
2026-06-22|Edge Cloud & Developer CDN Platforms|Fading||live|FSLY,DOCN
2026-06-22|European Bank Stocks|Nascent||live|BBVA,BCS,ING,LYG,NWG,SAN
2026-06-22|Inflammatory Disease & Immunology Biologics|Nascent||live|ORKA,SYRE,APGE
2026-06-22|Network Security & Zero-Trust Edge|Mainstream||live|GRRR,PANW,CRWD,OKTA,FTNT
2026-06-22|Power Semiconductor & Mixed-Signal Display Drivers|Fading||live|NVTS,HIMX,AOSL
2026-06-22|Rare Earth Magnets & Critical Battery Materials|Mainstream||live|CSTM,ALOY
2026-06-22|Semiconductor Probe Card & Front-End Test Equipment|Mainstream||live|TER,COHU
2026-06-22|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Nascent||live|PDFS,UMC,UCTT,VECO,KLAC,AMAT,ACMR,FORM,ICHR,TSEM,AEHR,GFS,LRCX
2026-06-22|Silicon Carbide Power Semiconductors & EV Infrastructure|Accelerating||live|WOLF,STM
2026-06-23|AI Datacenter Optical Transceivers & Components|Fading||live|AAOI,LITE,COHR
2026-06-23|AI Data Center Power Infrastructure|Accelerating||live|BE,FCEL,AGX,VRT,PWR
2026-06-23|AI Memory & Storage|Mainstream||live|QMCO,WDC,MU,SIMO,STX,MRAM,SNDK
2026-06-23|Crude & Product Tanker Shipping|Nascent||live|TRMD,TNK,NAT,STNG,DHT
2026-06-23|Crypto Asset Recovery|Mainstream||live|HUT,WULF,RIOT
2026-06-23|Custom AI Silicon & Chip Architecture Licensing|Mainstream||live|CEVA,ALAB,INTC,QUIK,CRDO,AIP,ARM,MRVL,AMD
2026-06-23|Edge CDN & Cloud-Native Developer Platforms|Fading||live|FSLY,DOCN
2026-06-23|European Bank Stocks|Nascent||live|ING,BCS,SAN,BBVA,LYG,NWG
2026-06-23|Inflammatory Disease & Immunology Biologics|Nascent||live|APGE,ORKA,SYRE
2026-06-23|Network Security & Zero-Trust Edge|Fading||live|PANW,OKTA,FTNT,CRWD,GRRR
2026-06-23|Power Semiconductor & Mixed-Signal Display Drivers|Fading||live|AOSL,NVTS,HIMX
2026-06-23|Rare Earth Magnets & Critical Battery Materials|Mainstream||live|CSTM,ALOY
2026-06-23|Semiconductor Probe Card & Front-End Test Equipment|Mainstream||live|COHU,TER
2026-06-23|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Nascent||live|AMAT,ACMR,TSEM,GFS,UCTT,KLAC,UMC,AEHR,LRCX,VECO,ICHR,PDFS,FORM
2026-06-23|Silicon Carbide Power Semiconductors & EV Infrastructure|Fading||live|WOLF,STM
2026-06-24|AI Datacenter Optical Transceivers & Components|Fading||live|AAOI,LITE,COHR
2026-06-24|AI Data Center Power Infrastructure|Accelerating||live|AGX,VRT,PWR,FCEL,BE
2026-06-24|AI Memory & Storage|Mainstream||live|MRAM,SIMO,STX,SNDK,WDC,QMCO,MU
2026-06-24|Crude & Product Tanker Shipping|Nascent||live|NAT,DHT,TNK,TRMD,STNG
2026-06-24|Crypto Asset Recovery|Mainstream||live|HUT,RIOT,WULF
2026-06-24|Custom AI Silicon & Chip Architecture Licensing|Mainstream||live|INTC,AIP,ARM,CRDO,QUIK,AMD,MRVL,ALAB,CEVA
2026-06-24|Edge CDN & Cloud-Native Developer Platforms|Retired|Edge Cloud & Developer CDN Platforms|live|
2026-06-24|Edge Cloud & Developer CDN Platforms|Fading||live|DOCN,FSLY
2026-06-24|European Bank Stocks|Accelerating||live|ING,LYG,SAN,NWG,BBVA,BCS
2026-06-24|Inflammatory Disease & Immunology Biologics|Nascent||live|ORKA,SYRE,APGE
2026-06-24|Network Security & Zero-Trust Edge|Fading||live|OKTA,FTNT,GRRR,CRWD,PANW
2026-06-24|Power Semiconductor & Mixed-Signal Display Drivers|Fading||live|AOSL,NVTS,HIMX
2026-06-24|Rare Earth Magnets & Critical Battery Materials|Fading||live|CSTM,ALOY
2026-06-24|Semiconductor Probe Card & Front-End Test Equipment|Mainstream||live|TER,COHU
2026-06-24|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Nascent||live|GFS,UCTT,VECO,LRCX,TSEM,UMC,AEHR,PDFS,ICHR,KLAC,FORM,AMAT,ACMR
2026-06-24|Silicon Carbide Power Semiconductors & EV Infrastructure|Fading||live|WOLF,STM
2026-06-25|AI Datacenter Optical Transceivers & Components|Fading||live|AAOI,LITE,COHR
2026-06-25|AI Data Center Power Infrastructure|Accelerating||live|AGX,VRT,PWR,BE,FCEL
2026-06-25|AI Memory & Storage|Mainstream||live|STX,SIMO,QMCO,SNDK,MRAM,WDC,MU
2026-06-25|Casual Dining Restaurant Turnaround|Nascent||live|EAT,CBRL
2026-06-25|Crude & Product Tanker Shipping|Nascent||live|DHT,TRMD,NAT,STNG,TNK
2026-06-25|Crypto Asset Recovery|Mainstream||live|WULF,RIOT,HUT
2026-06-25|Custom AI Silicon & Chip Architecture Licensing|Mainstream||live|ARM,QUIK,AMD,INTC,MRVL,ALAB,CRDO,CEVA,AIP
2026-06-25|Edge CDN & Cloud-Native Developer Platforms|Fading||live|DOCN,FSLY
2026-06-25|European Bank Stocks|Accelerating||live|LYG,NWG,SAN,BBVA,BCS,ING
2026-06-25|Inflammatory Disease & Immunology Biologics|Nascent||live|ORKA,APGE,SYRE
2026-06-25|Network Security & Zero-Trust Edge|Fading||live|OKTA,CRWD,GRRR,FTNT,PANW
2026-06-25|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Nascent||live|MBX,VKTX,ASND,XERS
2026-06-25|Power Semiconductor & Mixed-Signal Display Drivers|Fading||live|AOSL,NVTS,HIMX
2026-06-25|Quantum Computing & Quantum-Safe Networking|Nascent||live|QNT,ARQQ
2026-06-25|Rare Earth Magnets & Critical Battery Materials|Fading||live|CSTM,ALOY
2026-06-25|Semiconductor Probe Card & Front-End Test Equipment|Mainstream||live|TER,COHU
2026-06-25|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Nascent||live|LRCX,UCTT,UMC,GFS,PDFS,ICHR,ACMR,AEHR,KLAC,AMAT,TSEM,FORM,VECO,KLIC,MKSI
2026-06-25|Senior Living & Housing Operators|Nascent||live|BKD,JAN
2026-06-25|Silicon Carbide Power Semiconductors & EV Infrastructure|Fading||live|WOLF,STM
2026-06-25|U.S. Passenger Airlines|Nascent||live|DAL,UAL,ALK,LUV,ALGT,SKYW
2026-06-26|AI Cloud GPU & Datacenter Colocation Platforms|Nascent||live|WYFI,SHAZ
2026-06-26|AI Datacenter Optical Transceivers & Components|Fading||live|AAOI,LITE,COHR
2026-06-26|AI Data Center Power Infrastructure|Accelerating||live|FCEL,BE,VRT,PWR,AGX
2026-06-26|AI Memory & Storage|Mainstream||live|MRAM,SNDK,QMCO,WDC,SIMO,STX,MU
2026-06-26|Casual Dining Restaurant Turnaround|Nascent||live|EAT,CBRL
2026-06-26|Commercial Real Estate Brokerage & Advisory Services|Nascent||live|CBRE,CWK,JLL,NMRK
2026-06-26|Construction Aggregates & Building Materials|Nascent||live|CRH,MLM,VMC
2026-06-26|Crude & Product Tanker Shipping|Fading||live|NAT,PUMP,LBRT,WTTR,DHT,AESI
2026-06-26|Crypto Asset Recovery|Mainstream||live|HUT,RIOT,WULF
2026-06-26|Custom AI Silicon & Chip Architecture Licensing|Mainstream||live|INTC,MRVL,ALAB,CEVA,ARM,AIP,CRDO,QUIK,AMD,MXL
2026-06-26|Edge CDN & Cloud-Native Developer Platforms|Retired|Edge Cloud & Developer CDN Platforms|live|
2026-06-26|Edge Cloud & Developer CDN Platforms|Fading||live|DOCN,FSLY
2026-06-26|European Bank Stocks|Accelerating||live|BCS,LYG,BBVA,ING,SAN,NWG
2026-06-26|Golf Equipment & Apparel|Nascent||live|GOLF,CALY
2026-06-26|Inflammatory Disease & Immunology Biologics|Nascent||live|ORKA,SYRE,APGE
2026-06-26|Insurance Brokerage & Distribution Services|Nascent||live|AJG,AON,BRO,WTW
2026-06-26|Life Insurance & Annuity Providers|Nascent||live|LNC,MET,PFG,PRU,UNM
2026-06-26|Midstream Energy Infrastructure & Pipeline Operators|Nascent||live|AM,DTM,KMI,WMB,ENB,HESM,OKE,PBA,SOBO,TRGP,TRP
2026-06-26|Multifamily Apartment REITs|Nascent||live|CPT,IRT,MAA,UDR
2026-06-26|Network Security & Zero-Trust Edge|Fading||live|CRWD,PANW,FTNT,OKTA,GRRR,BB
2026-06-26|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Nascent||live|ASND,XERS,VKTX,MBX,CORT
2026-06-26|Power Semiconductor & Mixed-Signal Display Drivers|Fading||live|AOSL,NVTS,HIMX
2026-06-26|Private Mortgage Insurance|Nascent||live|ESNT,MTG,NMIH,RDN
2026-06-26|Property & Casualty Insurance Underwriters|Nascent||live|ACGL,AFG,ALL,AXS,CB,CINF,HCI,HIG,ORI,PGR,THG,TRV,WRB,SKWD
2026-06-26|Quantum Computing & Quantum-Safe Networking|Nascent||live|QNT,ARQQ
2026-06-26|Rare Earth Magnets & Critical Battery Materials|Fading||live|CSTM,ALOY
2026-06-26|Semiconductor Probe Card & Front-End Test Equipment|Mainstream||live|TER,COHU
2026-06-26|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Nascent||live|KLIC,AMAT,UMC,TSEM,PDFS,AEHR,MKSI,VECO,ICHR,GFS,UCTT,KLAC,ACMR,LRCX,FORM
2026-06-26|Senior Living & Housing Operators|Nascent||live|BKD,JAN
2026-06-26|Silicon Carbide Power Semiconductors & EV Infrastructure|Fading||live|WOLF,STM
2026-06-26|U.S. Passenger Airlines|Nascent||live|DAL,LUV,ALK,ALGT,UAL,SKYW
2026-06-28|Clinical-Stage Autoimmune & Inflammatory Disease Biologics|Nascent||shadow_promoted|VERA,VOR,ZBIO,ANAB,KNSA,AVTX
2026-06-28|Coal Mining & Export (Metallurgical & Thermal)|Nascent||shadow_promoted|AMR,BTU,HCC
2026-06-28|Defense Drones & Unmanned Aerial Systems|Nascent||shadow_promoted|AVAV,KTOS,ONDS,RCAT,UMAC
2026-06-28|Large Defense Contractors & Aerospace Primes|Nascent||shadow_promoted|GD,LHX,LMT,NOC,RTX
2026-06-28|Medical Devices & Surgical Equipment|Nascent||shadow_promoted|ATEC,BDX,STE,SYK
2026-06-28|Nucleic Acid Therapeutics & Gene Synthesis Platforms|Nascent||shadow_promoted|MRNA,RGNX,TWST
2026-06-28|Protein Degradation & Targeted Molecular Therapeutics Re-rating|Nascent||shadow_promoted|KYMR,GLUE,GENB,IDYA
2026-06-28|Rare & Orphan Disease Specialty Pharma|Nascent||shadow_promoted|LQDA,TVTX,SION,RYTM
2026-06-29|AI Cloud GPU & Datacenter Colocation Platforms|Nascent||live|WYFI,SHAZ
2026-06-29|AI Datacenter Optical Transceivers & Components|Retired||live|
2026-06-29|AI Data Center Power Infrastructure|Mainstream||live|FCEL,AGX,PWR,VRT,BE
2026-06-29|AI Interconnect & Semiconductor Connectivity|Nascent||live|ALAB,CRDO
2026-06-29|AI Memory & Storage|Nascent||live|STX,MU,QMCO,WDC,SNDK,SIMO,MRAM
2026-06-29|Automotive Electronics & Sensor Components|Nascent||live|MEI,ALGM
2026-06-29|Casual Dining Restaurant Turnaround|Nascent||live|CBRL,EAT
2026-06-29|Clinical-Stage Autoimmune & Inflammatory Disease Biologics|Retired||live|
2026-06-29|Coal Mining & Export (Metallurgical & Thermal)|Fading||live|AMR,HCC
2026-06-29|Commercial Real Estate Brokerage & Advisory Services|Fading||live|CWK,JLL,NMRK
2026-06-29|Construction Aggregates & Building Materials|Fading||live|CRH,MLM,VMC
2026-06-29|Crude & Product Tanker Shipping|Fading||live|NAT,DHT
2026-06-29|Crypto Asset Recovery|Mainstream||live|RIOT,WULF,HUT
2026-06-29|Custom AI Silicon & Chip Architecture Licensing|Mainstream||live|CEVA,ALAB,QUIK,INTC,AMD,MRVL,CRDO,MXL,ARM,AIP
2026-06-29|Defense Drones & Unmanned Aerial Systems|Fading||live|RCAT,UMAC
2026-06-29|Edge CDN & Cloud-Native Developer Platforms|Fading||live|DOCN,FSLY
2026-06-29|European Bank Stocks|Accelerating||live|SAN,ING,BBVA,NWG,LYG,BCS
2026-06-29|Golf Equipment & Apparel|Nascent||live|GOLF,CALY
2026-06-29|Inflammatory Disease & Immunology Biologics|Mainstream||live|ORKA,SYRE,APGE
2026-06-29|Insurance Brokerage & Distribution Services|Fading||live|AJG,AON,BRO
2026-06-29|Large Defense Contractors & Aerospace Primes|Fading||live|GD,RTX
2026-06-29|Life Insurance & Annuity Providers|Nascent||live|PRU,LNC,PFG,MET,UNM
2026-06-29|Medical Devices & Surgical Equipment|Fading||live|ATEC,SYK
2026-06-29|Midstream Energy Infrastructure & Pipeline Operators|Nascent||live|TRGP,KMI,DTM,TRP,OKE,HESM,AM,WMB,PBA,ENB
2026-06-29|Multifamily Apartment REITs|Nascent||live|MAA,IRT,UDR,CPT
2026-06-29|Network Security & Zero-Trust Edge|Accelerating||live|GRRR,OKTA,CRWD,BB,PANW,FTNT
2026-06-29|Nucleic Acid Therapeutics & Gene Synthesis Platforms|Retired||live|
2026-06-29|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Nascent||live|ASND,XERS,MBX,VKTX,CORT
2026-06-29|Power Semiconductor & Mixed-Signal Display Drivers|Retired||live|
2026-06-29|Private Mortgage Insurance|Nascent||live|RDN,ESNT,MTG,NMIH
2026-06-29|Property & Casualty Insurance Underwriters|Nascent||live|AXS,CB,ORI,THG,HIG,WRB,ALL,TRV,HCI,ACGL,AFG,PGR,SKWD,CINF
2026-06-29|Protein Degradation & Targeted Molecular Therapeutics Re-rating|Retired||live|
2026-06-29|Quantum Computing & Quantum-Safe Networking|Nascent||live|QNT,ARQQ,HQ
2026-06-29|Rare Earth Magnets & Critical Battery Materials|Fading||live|CSTM,ALOY
2026-06-29|Rare & Orphan Disease Specialty Pharma|Retired||live|
2026-06-29|Semiconductor Probe Card & Front-End Test Equipment|Mainstream||live|COHU,TER
2026-06-29|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Mainstream||live|FORM,UMC,TSEM,GFS,KLAC,ACMR,AMAT,VECO,KLIC,UCTT,AEHR,LRCX,ICHR,PDFS,MKSI
2026-06-29|Senior Living & Housing Operators|Nascent||live|JAN,BKD
2026-06-29|Silicon Carbide Power Semiconductors & EV Infrastructure|Fading||live|WOLF,STM
2026-06-29|Specialty Catastrophe Property Insurance Underwriters|Nascent||live|NP,SLDE
2026-06-29|U.S. Passenger Airlines|Accelerating||live|SKYW,ALK,DAL,LUV,UAL,ALGT
2026-06-30|AI Cloud GPU & Datacenter Colocation Platforms|Nascent||live|WYFI,SHAZ,BRUN,PENG
2026-06-30|AI Data Center Power Infrastructure|Mainstream||live|VRT,BE,PWR,AGX,FCEL
2026-06-30|AI Interconnect & Semiconductor Connectivity|Retired|Custom AI Silicon & Chip Architecture Licensing|live|
2026-06-30|AI Memory & Storage|Nascent||live|MRAM,QMCO,SNDK,WDC,MU,SIMO,STX
2026-06-30|Autoimmune & Inflammatory Disease Biopharmaceuticals|Nascent||shadow_promoted|VERA,VOR,ALMS,ABVX,CLDX,TRAX
2026-06-30|Automotive Electronics & Sensor Components|Nascent||live|ALGM,MEI,OUST,AEVA
2026-06-30|Casual Dining Restaurant Turnaround|Nascent||live|CBRL,EAT
2026-06-30|Clinical-Stage Oncology Therapeutics|Nascent||shadow_promoted|ELVN,CGON,SNDX
2026-06-30|Coal Mining & Export (Metallurgical & Thermal)|Fading||live|AMR,HCC
2026-06-30|Commercial Real Estate Brokerage & Advisory Services|Fading||live|JLL,NMRK
2026-06-30|Construction Aggregates & Building Materials|Fading||live|CRH,VMC
2026-06-30|Crude & Product Tanker Shipping|Fading||live|NAT,DHT
2026-06-30|Crypto Asset Recovery|Fading||live|WULF,RIOT,HUT
2026-06-30|Custom AI Silicon & Chip Architecture Licensing|Mainstream||live|QUIK,CRDO,MXL,ALAB,AIP,MRVL,CEVA,AMD,INTC,ARM
2026-06-30|Defense Drones & Unmanned Aerial Systems|Fading||live|RCAT,UMAC
2026-06-30|Domestic Steel Producers|Nascent||shadow_promoted|CMC,NUE,RS,STLD
2026-06-30|Edge CDN & Cloud-Native Developer Platforms|Retired|Edge Cloud & Developer CDN Platforms|live|
2026-06-30|Edge Cloud & Developer CDN Platforms|Fading||live|DOCN,FSLY
2026-06-30|European Bank Stocks|Mainstream||live|SAN,NWG,BCS,LYG,BBVA,ING
2026-06-30|Genomic Medicine & Synthetic DNA Tools|Nascent||live|MRNA,TWST
2026-06-30|Golf Equipment & Apparel|Nascent||live|GOLF,CALY
2026-06-30|Industrial Power Equipment & Electrical Systems|Nascent||live|ETN,GNRC,HUBB,RRX
2026-06-30|Inflammatory Disease & Immunology Biologics|Mainstream||live|ORKA,SYRE
2026-06-30|Insurance Brokerage & Distribution Services|Fading||live|AJG,AON,BRO
2026-06-30|Insurance Brokerage & Risk Advisory|Nascent||shadow_promoted|BWIN,MRSH,WTW
2026-06-30|In Vivo Gene Therapy & Genome Editing|Nascent||live|RGNX,NTLA
2026-06-30|Large Defense Contractors & Aerospace Primes|Fading||live|GD,RTX
2026-06-30|Life Insurance & Annuity Providers|Accelerating||live|PRU,LNC,MET,PFG,UNM
2026-06-30|Medical Devices & Surgical Equipment|Fading||live|ATEC,SYK
2026-06-30|Midstream Energy Infrastructure & Pipeline Operators|Accelerating||live|AM,PUMP,PBA,AESI,OKE,DTM,TRGP,WMB,WTTR,LBRT,ENB,KMI,TRP
2026-06-30|Multifamily Apartment REITs|Fading||live|MAA,IRT,UDR,CPT
2026-06-30|Network Security & Zero-Trust Edge|Accelerating||live|GRRR,OKTA,CRWD,BB,FTNT,PANW,TENB
2026-06-30|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Nascent||live|ASND,MBX,XERS,VKTX,CORT
2026-06-30|Precious Metals Miners (Gold & Silver)|Nascent||shadow_promoted|AEM,AG,AU,CDE,EGO,EXK,FNV,FSM,HL,HMY,IAG,KGC,MUX,NEM,NG,OR,PAAS,RGLD,SA,SSRM,WPM
2026-06-30|Precision Aerospace & Defense Component Manufacturers|Nascent||live|AADX,ELMT
2026-06-30|Precision Optics & Photonic Components|Nascent||shadow_promoted|OPTX,LPTH,LASR
2026-06-30|Private Mortgage Insurance|Accelerating||live|RDN,MTG,ESNT,NMIH
2026-06-30|Property & Casualty Insurance Underwriters|Nascent||live|PGR,CINF,WRB,AFG,HCI,ORI,SKWD,AXS,ACGL,CB,ALL,HIG,THG,TRV
2026-06-30|Quantum Computing Hardware & Annealing Systems|Nascent||live|QBTS,RGTI,INFQ
2026-06-30|Quantum Computing & Quantum-Safe Networking|Nascent||live|ARQQ,HQ,QNT
2026-06-30|Rare Earth Magnets & Critical Battery Materials|Fading||live|CSTM,ALOY
2026-06-30|Rare & Orphan Disease Biotech Re-Rating|Nascent||shadow_promoted|RARE,MIRM,RGNX,AGIO,AMLX
2026-06-30|Satellite Communications & Space Data Services|Nascent||shadow_promoted|VSAT,MDA,SPIR,PL,ASTS
2026-06-30|Semiconductor Probe Card & Front-End Test Equipment|Mainstream||live|TER,COHU
2026-06-30|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Mainstream||live|AMAT,LRCX,VECO,UMC,KLAC,ACMR,AEHR,MKSI,ICHR,KLIC,PDFS,TSEM,FORM,GFS,UCTT
2026-06-30|Senior Living & Housing Operators|Nascent||live|BKD,JAN
2026-06-30|Silicon Carbide Power Semiconductors & EV Infrastructure|Retired||live|
2026-06-30|Specialty Catastrophe Property Insurance Underwriters|Nascent||live|NP,SLDE
2026-06-30|Targeted Protein Degradation Oncology|Nascent||live|KYMR,GLUE
2026-06-30|Truckload & LTL Freight Carriers|Nascent||live|ARCB,KNX,LSTR,SNDR,TFII,WERN,XPO
2026-06-30|U.S. Passenger Airlines|Accelerating||live|UAL,ALGT,ALK,SKYW,DAL,LUV
2026-07-01|AI Cloud GPU & Datacenter Colocation Platforms|Nascent||live|PENG,WYFI,BRUN,SHAZ
2026-07-01|AI Data Center Power Infrastructure|Mainstream||live|PWR,FCEL,BE,VRT,AGX
2026-07-01|AI Memory & Storage|Mainstream||live|MU,WDC,STX,MRAM,QMCO,SIMO,SNDK
2026-07-01|Autoimmune & Inflammatory Disease Biopharmaceuticals|Retired||live|
2026-07-01|Automotive Electronics & Sensor Components|Nascent||live|ALGM,MEI,AEVA,OUST
2026-07-01|Casual Dining Restaurant Turnaround|Nascent||live|EAT,CBRL
2026-07-01|Clinical-Stage Autoimmune & Inflammatory Disease Therapeutics|Nascent||shadow_promoted|VOR,VERA,ALMS,CLDX,ABVX
2026-07-01|Clinical-Stage Oncology Therapeutics|Retired||live|
2026-07-01|Coal Mining & Export (Metallurgical & Thermal)|Fading||live|AMR,HCC
2026-07-01|Commercial Real Estate Brokerage & Advisory Services|Fading||live|JLL,NMRK
2026-07-01|Construction Aggregates & Building Materials|Fading||live|CRH,VMC
2026-07-01|Consumer Fintech & Digital Credit Platforms|Nascent||live|DAVE,SEZL
2026-07-01|Crude & Product Tanker Shipping|Retired||live|
2026-07-01|Crypto Asset Recovery|Fading||live|WULF,HUT,RIOT
2026-07-01|Custom AI Silicon & Chip Architecture Licensing|Mainstream||live|AIP,ALAB,CEVA,CRDO,MXL,MRVL,QUIK,AMD,INTC,ARM
2026-07-01|Defense Drones & Unmanned Aerial Systems|Fading||live|RCAT,UMAC
2026-07-01|Domestic Steel Producers|Fading||live|NUE,STLD
2026-07-01|Edge Cloud & Developer CDN Platforms|Fading||live|DOCN,FSLY
2026-07-01|European Bank Stocks|Mainstream||live|LYG,BCS,SAN,BBVA,ING,NWG
2026-07-01|Genomic Medicine & Synthetic DNA Tools|Nascent||live|TWST,MRNA
2026-07-01|Golf Equipment & Apparel|Nascent||live|GOLF,CALY
2026-07-01|Industrial Power Equipment & Electrical Systems|Nascent||live|ETN,GNRC,HUBB,RRX
2026-07-01|Inflammatory Disease & Immunology Biologics|Mainstream||live|ORKA,SYRE
2026-07-01|Insurance Brokerage & Distribution Services|Fading||live|AJG,AON,BRO
2026-07-01|Insurance Brokerage & Risk Advisory|Fading||live|BWIN,MRSH
2026-07-01|In Vivo Gene Therapy & Genome Editing|Nascent||live|RGNX,NTLA
2026-07-01|Large Defense Contractors & Aerospace Primes|Retired||live|
2026-07-01|Life Insurance & Annuity Providers|Accelerating||live|PFG,UNM,LNC,MET,PRU
2026-07-01|Liquid Biopsy & Multi-Cancer Early Detection|Nascent||live|GH,GRAL
2026-07-01|Medical Devices & Surgical Equipment|Fading||live|ATEC,SYK
2026-07-01|Midstream Energy Infrastructure & Pipeline Operators|Fading||live|DTM,WMB,AM,DHT,PBA,TRP,TRGP,KMI,NAT
2026-07-01|Multifamily Apartment REITs|Fading||live|MAA,IRT,UDR,CPT
2026-07-01|Network Security & Zero-Trust Edge|Accelerating||live|GRRR,FTNT,BB,TENB,OKTA,PANW,CRWD
2026-07-01|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Nascent||live|XERS,CORT,ASND,MBX,VKTX
2026-07-01|Precious Metals Miners (Gold & Silver)|Fading||live|EGO,EXK,SSRM
2026-07-01|Precision Aerospace & Defense Component Manufacturers|Fading||live|AADX,ELMT
2026-07-01|Precision Optics & Photonic Components|Nascent||live|OPTX,LPTH,LASR
2026-07-01|Private Mortgage Insurance|Accelerating||live|NMIH,MTG,ESNT,RDN
2026-07-01|Property & Casualty Insurance Underwriters|Nascent||live|WRB,CINF,PGR,ALL,ACGL,ORI,CB,AFG,TRV,SKWD,AXS,HCI,THG,HIG
2026-07-01|Quantum Computing Hardware & Annealing Systems|Fading||live|QBTS,RGTI,INFQ
2026-07-01|Quantum Computing & Quantum-Safe Networking|Nascent||live|QNT,ARQQ
2026-07-01|Rare Earth Magnets & Critical Battery Materials|Retired||live|
2026-07-01|Rare & Orphan Disease Biotech Re-Rating|Retired||live|
2026-07-01|Satellite Communications & Space Data Services|Nascent||live|VSAT,PL,ASTS,RTX,SPIR,MDA,GD
2026-07-01|Semiconductor Probe Card & Front-End Test Equipment|Mainstream||live|COHU,TER
2026-07-01|Semiconductor Wafer Foundry & Advanced IC Manufacturing|Mainstream||live|MKSI,KLIC,AMAT,VECO,LRCX,TSEM,KLAC,ACMR,AEHR,PDFS,UCTT,ICHR,GFS,UMC,FORM
2026-07-01|Senior Living & Housing Operators|Fading||live|BKD,JAN
2026-07-01|Specialty Catastrophe Property Insurance Underwriters|Nascent||live|NP,SLDE
2026-07-01|Targeted Protein Degradation Oncology|Nascent||live|KYMR,GLUE
2026-07-01|Truckload & LTL Freight Carriers|Nascent||live|SNDR,KNX,WERN,TFII,LSTR,ARCB
2026-07-01|U.S. Passenger Airlines|Accelerating||live|DAL,ALGT,SKYW,LUV,ALK,UAL
2026-07-01|U.S. Petroleum Refining & Downstream Processing|Nascent||live|DINO,DK,MPC,PBF,PSX,VLO
2026-07-01|U.S. Regional & Mid-Cap Commercial Banks|Nascent||live|EWBC,WTFC,WAL,BOKF,HBAN,FITB,KEY,RF,CFG,USB,TFC,PNC,MTB,ZION,FHN,GBCI,HWC,UMBF,SSB,WSFS
2026-07-02|AI Cloud GPU & Datacenter Colocation Platforms|Nascent||live|PENG,WYFI,BRUN,SHAZ
2026-07-02|AI Data Center Power Infrastructure|Mainstream||live|PWR,BE,VRT,AGX,FCEL
2026-07-02|AI Memory & Storage|Fading||live|MU,WDC,STX,MRAM,QMCO,SIMO,SNDK
2026-07-02|Autoimmune & Inflammatory Disease Biopharmaceuticals|Nascent||shadow_promoted|VERA,VOR,ALMS,ABVX,CLDX,TRAX
2026-07-02|Automotive Electronics & Sensor Components|Nascent||live|ALGM,MEI,AEVA,OUST
2026-07-02|B2B Digital Financial Infrastructure & Payment Rails Modernization|Nascent||shadow_promoted|ALKT,WSE,CXT,PAY
2026-07-02|Casual Dining Restaurant Turnaround|Mainstream||live|CBRL,EAT
2026-07-02|Clinical-Stage Autoimmune & Inflammatory Disease Therapeutics|Retired||live|
2026-07-02|Clinical-Stage Oncology Therapeutics|Nascent||shadow_promoted|ELVN,CGON,SNDX
2026-07-02|Coal Mining & Export (Metallurgical & Thermal)|Fading||live|AMR,HCC
2026-07-02|Commercial Real Estate Brokerage & Advisory Services|Fading||live|JLL,NMRK
2026-07-02|Construction Aggregates & Building Materials|Fading||live|CRH,VMC
2026-07-02|Consumer Fintech & Digital Credit Platforms|Nascent||live|DAVE,SEZL
2026-07-02|Crypto Asset Recovery|Fading||live|WULF,HUT,RIOT
