date|ticker|source|target|target_today|group|target_members_at_branch|corr_at_branch|overlap|basket_n|verdict_at_branch|corr_today|verdict_today|current
2026-05-08|AVBP|Satellite Mobile & IoT Connectivity Services|Satellite Earth Observation & Geospatial Intelligence|Satellite Earth Observation & Geospatial Intelligence|satellite|0||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-11)
2026-05-08|DAWN|Satellite Mobile & IoT Connectivity Services|Satellite Earth Observation & Geospatial Intelligence|Satellite Earth Observation & Geospatial Intelligence|satellite|0||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-11)
2026-05-08|RVMD|Satellite Mobile & IoT Connectivity Services|Satellite Earth Observation & Geospatial Intelligence|Satellite Earth Observation & Geospatial Intelligence|satellite|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-11)
2026-05-08|ACDC|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|30||0|22|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-08|AESI|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|30||0|22|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-08|LBRT|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|30||0|22|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-08|PTEN|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|30||0|22|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-08|PUMP|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|30||0|22|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-11|APA|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-11|CHRD|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-11|CRGY|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-11|FANG|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-11|GTE|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-12)
2026-05-11|MPC|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-11|OVV|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-11|PARR|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-11|PBF|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-11|SM|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-11|TALO|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-11|VLO|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-12)
2026-05-11|AJRD|Satellite Earth Observation & Geospatial Intelligence|Satellite Imagery & Geospatial Intelligence|Satellite Imagery & Geospatial Intelligence|satellite|8||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-15)
2026-05-11|ALM|Satellite Earth Observation & Geospatial Intelligence|Satellite Imagery & Geospatial Intelligence|Satellite Imagery & Geospatial Intelligence|satellite|8||0|6|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-11|AVBP|Satellite Earth Observation & Geospatial Intelligence|Satellite Imagery & Geospatial Intelligence|Satellite Imagery & Geospatial Intelligence|satellite|8||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-15)
2026-05-11|DAWN|Satellite Earth Observation & Geospatial Intelligence|Satellite Imagery & Geospatial Intelligence|Satellite Imagery & Geospatial Intelligence|satellite|8||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-15)
2026-05-11|RVMD|Satellite Earth Observation & Geospatial Intelligence|Satellite Imagery & Geospatial Intelligence|Satellite Imagery & Geospatial Intelligence|satellite|8||0|6|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-12|ACDC|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|AESI|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-12|ANNA|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|APA|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|BATL|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|CHRD|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|COP|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|CRGY|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|CVX|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|E|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|EOG|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|EQNR|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|FANG|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|GLNG|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-13)
2026-05-12|GTE|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-13)
2026-05-12|HAL|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|LBRT|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|LNG|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|MPC|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|MTDR|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|OVV|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|OXY|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|PARR|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|PBF|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|PBR|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|PTEN|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|PUMP|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|SM|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|SOC|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|TALO|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|VAL|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|VET|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|VG|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|VIST|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|VLO|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|WDS|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|XOM|Large-Cap Upstream Oil & Gas E&P|Petroleum Refining & Downstream Fuels|Petroleum Refining & Downstream Fuels|oil_gas|4||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|AGRO|Agricultural Commodities & Agri-Business|Nitrogen Fertilizer & Ammonia Producers|Nitrogen Fertilizer & Crop Nutrient Producers|agriculture|2||0|2|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|BW|Agricultural Commodities & Agri-Business|Nitrogen Fertilizer & Ammonia Producers|Nitrogen Fertilizer & Crop Nutrient Producers|agriculture|2||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-13)
2026-05-12|DAR|Agricultural Commodities & Agri-Business|Nitrogen Fertilizer & Ammonia Producers|Nitrogen Fertilizer & Crop Nutrient Producers|agriculture|2||0|2|unjudgeable:thin_basket||n/a|no (gone 2026-05-13)
2026-05-12|GPRE|Agricultural Commodities & Agri-Business|Nitrogen Fertilizer & Ammonia Producers|Nitrogen Fertilizer & Crop Nutrient Producers|agriculture|2||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-13)
2026-05-13|MPC|Large-Cap Upstream Oil & Gas E&P|Independent E&P Operators|Independent E&P Operators|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|PARR|Large-Cap Upstream Oil & Gas E&P|Independent E&P Operators|Independent E&P Operators|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|PBF|Large-Cap Upstream Oil & Gas E&P|Independent E&P Operators|Independent E&P Operators|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|VLO|Large-Cap Upstream Oil & Gas E&P|Independent E&P Operators|Independent E&P Operators|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|ACDC|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|AESI|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|ANNA|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|APA|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|BATL|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|CHRD|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|COP|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|CRGY|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|CVX|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|E|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|EOG|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|EQNR|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|FANG|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|GLNG|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-14)
2026-05-13|GTE|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-14)
2026-05-13|HAL|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|LBRT|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|LNG|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|MTDR|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|OVV|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|OXY|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|PBR|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|PTEN|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|PUMP|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|SM|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|SOC|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|TALO|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|VAL|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|VET|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|VG|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|VIST|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|WDS|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|XOM|Hydraulic Fracturing & Well Completion Services|Independent E&P Operators|Independent E&P Operators|oil_gas|4||0|4|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-13|DOW|Nitrogen Fertilizer & Crop Nutrient Producers|Agricultural Commodities & Agri-Business|Agricultural Commodities & Agri-Business|agriculture|3||0|2|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-13|LYB|Nitrogen Fertilizer & Crop Nutrient Producers|Agricultural Commodities & Agri-Business|Agricultural Commodities & Agri-Business|agriculture|3||0|2|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|ACDC|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-14|ANNA|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|APA|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|BATL|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|CHRD|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|COP|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|CRGY|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|CVX|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|E|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|EOG|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|EQNR|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|FANG|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|GLNG|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-15)
2026-05-14|GTE|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-15)
2026-05-14|HAL|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-14|LBRT|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
2026-05-14|LNG|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|MPC|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|MTDR|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|OVV|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|OXY|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|PARR|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|PBF|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|PBR|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-15)
2026-05-14|PTEN|Large-Cap Upstream Oil & Gas E&P|Hydraulic Fracturing & Well Completion Services|Hydraulic Fracturing & Well Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-14)
