=== SHADOW_ROWS ===
id|ticker|alert_date|signal_type|status|skip_reason|orb_high|orb_low|atr_14|entry_price|stop_price|hard_stop|risk_dollars|entry_shares|remaining_shares|partial_taken|total_pnl|hold_days|created_at|closed_at|quarantined|was_replayed|exits_json
302|AVAH|2026-08-14|9m_day2|no_entry||12.519999999999999573674358543939888477325439453125|11.5800000000000000710542735760100185871124267578125|||||||0|f|||2026-08-14 14:00:00.150271+00||f|f|[]
301|ETON|2026-08-14|magna53|no_entry||59.78999999999999914734871708787977695465087890625|53.00999999999999801048033987171947956085205078125|||||||0|f|||2026-08-14 14:00:00.129814+00||f|f|[]
304|HTFL|2026-08-14|magna53|gate_blocked|setup:stop_too_wide: ORB range $3.84 (10.7%) > 1.5x ATR $2.19|39.88000000000000255795384873636066913604736328125|36.03659999999999996589394868351519107818603515625|||||||0|f|||2026-08-14 14:00:00.273627+00||f|f|[]
303|VERA|2026-08-14|magna53|closed||31.480000000000000426325641456060111522674560546875|29.730000000000000426325641456060111522674560546875|1.681857142857142495273592430748976767063140869140625|31.480000000000000426325641456060111522674560546875|31.480000000000000426325641456060111522674560546875|29.730000000000000426325641456060111522674560546875|898.4600000000000363797880709171295166015625|513|0|t|-49.58999999999985419663062202744185924530029296875|6|2026-08-14 14:00:00.214088+00|2026-08-20 20:50:01.283168+00|f|f|[{"pnl": 25.649999999999757, "time": "2026-08-17T16:00:00", "price": 31.63, "reason": "partial_profit", "shares": 171.0}, {"pnl": -75.23999999999961, "time": "2026-08-20T16:00:00", "price": 31.26, "reason": "sma_trail_stop", "shares": 342.0}]
306|ARGX|2026-08-17|magna53|gate_blocked|setup:stop_too_wide: ORB range $40.77 (4.4%) > 1.5x ATR $36.51|966.279999999999972715158946812152862548828125|925.509999999999990905052982270717620849609375|||||||0|f|||2026-08-17 14:00:00.109371+00||f|f|[]
305|HTFL|2026-08-17|9m_day2|no_entry||43.280000000000001136868377216160297393798828125|41.22999999999999687361196265555918216705322265625|||||||0|f|||2026-08-17 14:00:00.101317+00||f|f|[]
307|UMAC|2026-08-17|9m_day2|no_entry||33.19290000000000162572177941910922527313232421875|30.60000000000000142108547152020037174224853515625|||||||0|f|||2026-08-17 14:00:00.120319+00||f|f|[]
308|AMLX|2026-08-18|magna53|closed||30.690000000000001278976924368180334568023681640625|28.5799999999999982946974341757595539093017578125|1.465149999999999952393636704073287546634674072265625|30.690000000000001278976924368180334568023681640625|36.90899999999999891997504164464771747589111328125|26.469999999999995310417943983338773250579833984375|898.4600000000000363797880709171295166015625|212|0|t|1004.1733333333331756875850260257720947265625|14|2026-08-18 14:00:00.137212+00|2026-09-01 20:50:00.056473+00|f|f|[{"pnl": 563.213333333333, "time": "2026-08-21T16:00:00", "price": 38.66, "reason": "partial_profit", "shares": 70.66666666666667}, {"pnl": 440.9600000000001, "time": "2026-09-01T16:00:00", "price": 33.81, "reason": "sma_trail_stop", "shares": 141.33333333333331}]
309|AMLX|2026-08-19|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 23.8% > 15%|36.75|35.3207000000000022055246517993509769439697265625|||||||0|f|||2026-08-19 14:00:00.110695+00||f|f|[]
310|MRNA|2026-08-19|magna53|gate_blocked|setup:stop_too_wide: ORB range $7.79 (6.8%) > 1.5x ATR $5.64|122.25|114.4599999999999937472239253111183643341064453125|||||||0|f|||2026-08-19 14:00:00.146386+00||f|f|[]
311|MRVL|2026-08-19|magna53|no_entry||245.489000000000004320099833421409130096435546875|235.840000000000003410605131648480892181396484375|||||||0|f|||2026-08-19 14:00:00.193708+00||f|f|[]
312|BULL|2026-08-20|magna53|no_entry||9.949999999999999289457264239899814128875732421875|9.3800000000000007815970093361102044582366943359375|||||||0|f|||2026-08-20 14:00:00.123115+00||f|f|[]
320|MRK|2026-08-20|9m_day2|closed||151.349999999999994315658113919198513031005859375|148.515999999999991132426657713949680328369140625||151.349999999999994315658113919198513031005859375|151.349999999999994315658113919198513031005859375|144.900000000000005684341886080801486968994140625|761.1000000000000227373675443232059478759765625|118|0|t|58.21333333333296877754037268459796905517578125|7|2026-08-20 14:00:00.391903+00|2026-08-27 20:50:00.303588+00|f|f|[{"pnl": 200.5999999999998, "time": "2026-08-25T16:00:00", "price": 156.45, "reason": "partial_profit", "shares": 39.333333333333336}, {"pnl": -142.38666666666683, "time": "2026-08-27T16:00:00", "price": 149.54, "reason": "sma_trail_stop", "shares": 78.66666666666666}]
318|MRNA|2026-08-20|9m_day2|no_entry||155|140.55000000000001136868377216160297393798828125|||||||0|f|||2026-08-20 14:00:00.242793+00||f|f|[]
315|MSTR|2026-08-20|9m_day2|no_entry||113.7399999999999948840923025272786617279052734375|109.18999999999999772626324556767940521240234375|||||||0|f|||2026-08-20 14:00:00.179263+00||f|f|[]
317|NVAX|2026-08-20|9m_day2|no_entry||8.660000000000000142108547152020037174224853515625|8.300000000000000710542735760100185871124267578125|||||||0|f|||2026-08-20 14:00:00.228411+00||f|f|[]
319|PURR|2026-08-20|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 28.1% > 15%|9.5800000000000000710542735760100185871124267578125|8.8800000000000007815970093361102044582366943359375|||||||0|f|||2026-08-20 14:00:00.310836+00||f|f|[]
313|RARE|2026-08-20|magna53|no_entry||28.5|26.800000000000000710542735760100185871124267578125|||||||0|f|||2026-08-20 14:00:00.129757+00||f|f|[]
316|TEM|2026-08-20|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 16.3% > 15%|65.4479999999999932924765744246542453765869140625|61.7000000000000028421709430404007434844970703125|||||||0|f|||2026-08-20 14:00:00.223772+00||f|f|[]
323|ASST|2026-08-21|9m_day2|open||17.699999999999999289457264239899814128875732421875|17.17999999999999971578290569595992565155029296875||17.699999999999999289457264239899814128875732421875|17.699999999999999289457264239899814128875732421875|15.1400000000000005684341886080801486968994140625|673.279999999999972715158946812152862548828125|263|175.33333333333331438552704639732837677001953125|t|177.963333333333451946600689552724361419677734375|11|2026-08-21 14:00:00.24213+00||f|f|[{"pnl": 177.96333333333345, "time": "2026-08-24T16:00:00", "price": 19.73, "reason": "partial_profit", "shares": 87.66666666666667}]
322|MRVI|2026-08-21|9m_day2|closed||8.486200000000000187583282240666449069976806640625|8.199999999999999289457264239899814128875732421875||8.486200000000000187583282240666449069976806640625|8.486200000000000187583282240666449069976806640625|7.37999999999999989341858963598497211933135986328125|673.6799999999999499777914024889469146728515625|609|0|t|57.1241999999995613279679673723876476287841796875|6|2026-08-21 14:00:00.239839+00|2026-08-27 20:50:00.793182+00|f|f|[{"pnl": 104.30139999999996, "time": "2026-08-25T16:00:00", "price": 9.0, "reason": "partial_profit", "shares": 203.0}, {"pnl": -47.1772000000004, "time": "2026-08-27T16:00:00", "price": 8.37, "reason": "sma_trail_stop", "shares": 406.0}]
321|PSNL|2026-08-21|9m_day2|closed||17.030000000000001136868377216160297393798828125|16.620000000000000994759830064140260219573974609375||17.030000000000001136868377216160297393798828125|17.030000000000001136868377216160297393798828125|15.910000000000000142108547152020037174224853515625|673.1200000000000045474735088646411895751953125|601|0|t|-86.143333333333970358580700121819972991943359375|6|2026-08-21 14:00:00.231597+00|2026-08-27 20:50:01.037346+00|f|f|[{"pnl": 6.009999999999517, "time": "2026-08-24T16:00:00", "price": 17.06, "reason": "partial_profit", "shares": 200.33333333333334}, {"pnl": -92.15333333333349, "time": "2026-08-27T16:00:00", "price": 16.8, "reason": "sma_trail_stop", "shares": 400.66666666666663}]
324|HOOD|2026-08-24|9m_day2|no_entry||108.599999999999994315658113919198513031005859375|105.7600000000000051159076974727213382720947265625|||||||0|f|||2026-08-24 14:00:00.107099+00||f|f|[]
326|BZ|2026-08-26|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 18.5% > 15%|18.6700000000000017053025658242404460906982421875|16.620000000000000994759830064140260219573974609375|||||||0|f|||2026-08-26 14:00:00.152449+00||f|f|[]
325|VNET|2026-08-26|9m_day2|no_entry||6.980000000000000426325641456060111522674560546875|6.769999999999999573674358543939888477325439453125|||||||0|f|||2026-08-26 14:00:00.114486+00||f|f|[]
329|BBWI|2026-08-27|9m_day2|no_entry||18.684999999999998721023075631819665431976318359375|18|||||||0|f|||2026-08-27 14:00:00.103871+00||f|f|[]
328|BHVN|2026-08-27|9m_day2|no_entry||17.050000000000000710542735760100185871124267578125|16.050000000000000710542735760100185871124267578125|||||||0|f|||2026-08-27 14:00:00.097826+00||f|f|[]
327|BZ|2026-08-27|9m_day2|no_entry||18.714999999999999857891452847979962825775146484375|18.059999999999998721023075631819665431976318359375|||||||0|f|||2026-08-27 14:00:00.078892+00||f|f|[]
331|CRWD|2026-08-27|magna53|closed||216.8700000000000045474735088646411895751953125|206.099999999999994315658113919198513031005859375|9.2228571428571459733802839764393866062164306640625|216.8700000000000045474735088646411895751953125|216.8700000000000045474735088646411895751953125|195.32999999999998408384271897375583648681640625|673.8500000000000227373675443232059478759765625|31|0|t|108.8099999999997322674971655942499637603759765625|5|2026-08-27 14:00:00.127286+00|2026-09-01 20:50:00.784728+00|f|f|[{"pnl": 146.00999999999996, "time": "2026-08-31T16:00:00", "price": 231.0, "reason": "partial_profit", "shares": 10.333333333333334}, {"pnl": -37.20000000000023, "time": "2026-09-01T16:00:00", "price": 215.07, "reason": "sma_trail_stop", "shares": 20.666666666666664}]
330|DG|2026-08-27|magna53|open||128.219999999999998863131622783839702606201171875|124.5|3.49508571428571546135799508192576467990875244140625|128.219999999999998863131622783839702606201171875|128.219999999999998863131622783839702606201171875|120.780000000000001136868377216160297393798828125|673.8500000000000227373675443232059478759765625|90|60|t|86.100000000000136424205265939235687255859375|5|2026-08-27 14:00:00.110751+00||f|f|[{"pnl": 86.10000000000014, "time": "2026-09-01T16:00:00", "price": 131.09, "reason": "partial_profit", "shares": 30.0}]
332|OKTA|2026-08-27|magna53|gate_blocked|setup:stop_too_wide: ORB range $11.38 (7.3%) > 1.5x ATR $10.27|167.8799999999999954525264911353588104248046875|156.5|||||||0|f|||2026-08-27 14:00:00.145748+00||f|f|[]
336|CRM|2026-08-28|9m_day2|open||257.3799999999999954525264911353588104248046875|249||257.3799999999999954525264911353588104248046875|257.3799999999999954525264911353588104248046875|230.05000000000001136868377216160297393798828125|874.55999999999994543031789362430572509765625|32|21.33333333333333570180911920033395290374755859375|t|1.706666666666933451779186725616455078125|4|2026-08-28 14:00:00.188214+00||f|f|[{"pnl": 1.7066666666669335, "time": "2026-08-31T16:00:00", "price": 257.54, "reason": "partial_profit", "shares": 10.666666666666666}]
334|CRWD|2026-08-28|9m_day2|no_entry||228.68999999999999772626324556767940521240234375|218.30000000000001136868377216160297393798828125|||||||0|f|||2026-08-28 14:00:00.129083+00||f|f|[]
335|OKTA|2026-08-28|9m_day2|no_entry||172.909999999999996589394868351519107818603515625|168.3899999999999863575794734060764312744140625|||||||0|f|||2026-08-28 14:00:00.147469+00||f|f|[]
333|S|2026-08-28|9m_day2|no_entry||22.25|21.010000000000001563194018672220408916473388671875|||||||0|f|||2026-08-28 14:00:00.103761+00||f|f|[]
337|SOLS|2026-08-28|magna53|closed||66.900000000000005684341886080801486968994140625|64.719999999999998863131622783839702606201171875|1.8459642857142861682717693838640116155147552490234375|66.900000000000005684341886080801486968994140625|62.539999999999992041921359486877918243408203125|62.539999999999992041921359486877918243408203125|898.4600000000000363797880709171295166015625|206|0|f|-898.160000000002810338628478348255157470703125|3|2026-08-28 14:00:00.191379+00|2026-08-31 20:50:01.298334+00|f|f|[{"pnl": -898.1600000000028, "time": "2026-08-31T16:00:00", "price": 62.53999999999999, "reason": "stop_hit", "shares": 206.0}]
338|ASST|2026-09-01|9m_day2|no_entry||24.059999999999998721023075631819665431976318359375|23.260000000000001563194018672220408916473388671875|||||||0|f|||2026-09-01 14:00:00.108448+00||f|f|[]
339|SLB|2026-09-01|9m_day2|no_entry||60.17999999999999971578290569595992565155029296875|58.97999999999999687361196265555918216705322265625|||||||0|f|||2026-09-01 14:00:00.114468+00||f|f|[]
(337 rows)
=== LIVE_ROWS ===
id|ticker|alert_date|status|account_mode|entry_attempt|signal_type|skip_reason|orb_high|orb_low|atr_14|entry_price|stop_price|hard_stop|risk_dollars|risk_dollars_actual|entry_shares|total_pnl|partial_taken|hold_days|filled_at|closed_at|exits_json
1|EEIQ|2026-03-30|skipped|paper|1|magna53|adv_too_low ($70,931)||||||||||0|f|0|||[]
2|TH|2026-04-01|skipped|paper|1|magna53|no ORB bar fetched — first 1-min bar missing from Alpaca IEX feed||||||||||0|f|0|||[]
5|AEHR|2026-04-16|cancelled|paper|1|magna53|expired|87|84.65|4.154285714285714|87|84.65|84.65|1000||229|0|f|0|||[]
6|KURA|2026-04-17|closed|paper|1|magna53||9.56|9.495|0.20714285714285716|9.57|9.57|9.495|1000||2092|20.919999999999554|f|3|2026-04-17 15:35:44.545492+00|2026-04-21 16:32:41.872291+00|[{"pnl": 20.919999999999554, "time": "2026-04-21T16:32:41.872079", "price": 9.58, "reason": "stop_hit", "shares": 2092.0, "source": "websocket", "attempt": 1}]
7|CADL|2026-04-20|cancelled|paper|1|magna53|canceled|6.52|6.425|0.1899999999999999|6.52|6.425|6.425|1004.08||3079|0|f|0|||[]
8|CMPS|2026-04-20|skipped|paper|1|magna53|stop too wide — ORB range $0.80 (9.3%) exceeds 1.5× ATR; risk per share too large||||||||||0|f|0|||[]
9|GHRS|2026-04-20|skipped|paper|1|magna53|zero ORB range — open=high=low=$20.91; illiquid or locked opening minute, no breakout level to buy above||||||||||0|f|0|||[]
10|NKTR|2026-04-20|skipped|paper|1|magna53|stop too wide — ORB range $3.33 (3.5%) exceeds 1.5× ATR; risk per share too large||||||||||0|f|0|||[]
11|USGG|2026-04-20|skipped|paper|1|magna53|zero ORB range — open=high=low=$16.01; illiquid or locked opening minute, no breakout level to buy above||||||||||0|f|0|||[]
15|HCSG|2026-04-22|skipped|paper|1|magna53|infra:subscribe_timeout: event-loop hang — retro-fit||||||||||0|f|0|||[]
13|INBX|2026-04-22|skipped|paper|1|magna53|infra:subscribe_timeout: event-loop hang — retro-fit||||||||||0|f|0|||[]
12|KYTX|2026-04-22|skipped|paper|1|magna53|infra:subscribe_timeout: event-loop hang — retro-fit||||||||||0|f|0|||[]
14|NMAX|2026-04-22|skipped|paper|1|magna53|infra:subscribe_timeout: event-loop hang — retro-fit||||||||||0|f|0|||[]
17|BSX|2026-04-23|closed|paper|1|magna53||66.735|65.57||66.744726|65.57|65.57|995.95||201|-252.2|f|0|2026-04-23 13:37:23.787949+00|2026-04-23 15:49:04+00|[{"at": "2026-04-23T15:49:04Z", "qty": 201, "price": 65.49, "reason": "manual_exit_bracket_bug"}]
16|FRMI|2026-04-23|skipped|paper|1|magna53|infra:no_bar||||||||||0|f|0|||[]
20|GSHD|2026-04-23|cancelled|paper|1|magna53|canceled|53.57|53.355|1.202857142857143|53.57|53.355|53.355|997.99||372|0|f|0|||[]
19|SIRI|2026-04-23|cancelled|paper|1|magna53|canceled|28.73|28.55||28.73|26.4|26.4|999.57||429|0|f|0|||[]
18|TLRY|2026-04-23|skipped|paper|1|magna53|setup:stop_too_wide: stop distance 24.8% > 15%||||||||||0|f|0|||[]
21|URI|2026-04-23|skipped|paper|1|magna53|setup:zero_range: open=high=low=$953.99||||||||||0|f|0|||[]
22|WST|2026-04-23|skipped|paper|1|magna53|setup:stop_too_wide: ORB range $6.33 (2.1%) > 1.5x ATR $5.41||||||||||0|f|0|||[]
29|CHE|2026-04-24|cancelled|paper|1|magna53|cancelled|444.595|438.84|4.9178571428571445|444.595|438.84|438.84|992.88||44|0|f|0|||[]
24|CX|2026-04-24|skipped|paper|1|magna53|infra:no_bar||||||||||0|f|0|||[]
26|INTC|2026-04-24|closed|paper|1|magna53||84|82.022|1.9118571428571427|84.036076|82.022|82.022|997.68||237|-477.34|f|0|2026-04-24 13:35:36.352928+00|2026-04-24 15:47:44.184025+00|[{"pnl": -477.34, "time": "2026-04-24 15:47:44.184025+00", "price": 82.022, "reason": "stop_hit", "shares": 237, "source": "manual_cleanup_2026-04-24_oto_id_bug", "attempt": 1}]
25|PENN|2026-04-24|skipped|paper|1|magna53|infra:no_bar||||||||||0|f|0|||[]
23|TXN|2026-04-24|skipped|paper|1|magna53|infra:no_bar||||||||||0|f|0|||[]
28|WKC|2026-04-24|skipped|paper|1|magna53|setup:stop_too_wide: ORB range $2.70 (10.0%) > 1.5x ATR $0.43||||||||||0|f|0|||[]
30|OGN|2026-04-27|skipped|paper|1|magna53|setup:faded_from_orb: last $13.19 < midpoint $13.21 (ORB H=$13.24 L=$13.18, faded 0.4%)||||||||||0|f|0|||[]
31|ORKA|2026-04-27|skipped|paper|1|magna53|setup:faded_from_orb: last $87.96 < midpoint $89.35 (ORB H=$91.00 L=$87.69, faded 3.3%)||||||||||0|f|0|||[]
33|CRML|2026-04-28|skipped|paper|1|magna53|setup:faded_from_orb: last $12.41 < threshold $12.49 (ratio=0.25, ORB H=$12.92 L=$12.35, faded 3.9%)||||||||||0|f|0|||[]
37|CVLT|2026-04-28|skipped|paper|1|magna53|window:out_of_orb: detected 09:55 ET||||||||||0|f|0|||[]
36|KFRC|2026-04-28|skipped|paper|1|magna53|window:out_of_orb: detected 09:51 ET||||||||||0|f|0|||[]
35|LAC|2026-04-28|skipped|paper|1|magna53|setup:faded_from_orb: last $4.80 < threshold $4.88 (ratio=0.25, ORB H=$5.07 L=$4.81, faded 5.3%)||||||||||0|f|0|||[]
34|OMCL|2026-04-28|closed|paper|2|magna53||45.95|45|0.6635714285714295|46|45|45|992.88||432|-1506.6302400000022|f|0|2026-04-28 13:53:49.655179+00|2026-04-28 14:13:09.36006+00|[{"pnl": -1078.9502400000015, "time": "2026-04-28T13:36:08.363775", "price": 43.5, "reason": "stop_hit", "shares": 432.0, "source": "websocket", "attempt": 1}, {"pnl": -427.68000000000086, "time": "2026-04-28T14:13:09.359857", "price": 45.01, "reason": "stop_hit", "shares": 432.0, "source": "websocket", "attempt": 2}]
40|BE|2026-04-29|skipped|paper|1|magna53|block:circuit_breaker: 3 consecutive losses||||||||||0|f|0|||[]
41|KALV|2026-04-29|skipped|paper|1|magna53|block:circuit_breaker: 3 consecutive losses||||||||||0|f|0|||[]
43|NXPI|2026-04-29|skipped|paper|1|magna53|block:circuit_breaker: 3 consecutive losses||||||||||0|f|0|||[]
42|RSI|2026-04-29|skipped|paper|1|magna53|block:circuit_breaker: 3 consecutive losses||||||||||0|f|0|||[]
39|STX|2026-04-29|skipped|paper|1|magna53|block:circuit_breaker: 3 consecutive losses||||||||||0|f|0|||[]
45|BAND|2026-04-30|skipped|paper|1|magna53|setup:stop_too_wide: ORB range $2.22 (7.2%) > 1.5x ATR $1.30||||||||||0|f|0|||[]
54|FTAI|2026-04-30|skipped|paper|1|magna53|window:out_of_orb: detected 09:50 ET||||||||||0|f|0|||[]
53|GKOS|2026-04-30|skipped|paper|1|magna53|window:out_of_orb: detected 09:50 ET||||||||||0|f|0|||[]
52|PI|2026-04-30|skipped|paper|1|magna53|window:out_of_orb: detected 09:45 ET||||||||||0|f|0|||[]
46|TTMI|2026-04-30|skipped|paper|1|magna53|setup:stop_too_wide: ORB range $10.00 (5.9%) > 1.5x ATR $7.37||||||||||0|f|0|||[]
55|VIAV|2026-04-30|skipped|paper|1|magna53|window:out_of_orb: detected 09:56 ET||||||||||0|f|0|||[]
64|AXTI|2026-05-01|skipped|paper|1|magna53|window:out_of_orb: detected 09:50 ET||||||||||0|f|0|||[]
57|TEAM|2026-05-01|closed|paper|2|magna53||85.13|82.79|2.8542857142857145|85.19|85.19|82.79|977.81||229|-269.019909999998|t|4|2026-05-01 15:31:45.135497+00|2026-05-06 20:05:00.033702+00|[{"pnl": -595.8099099999986, "time": "2026-05-01T14:21:05.211477", "price": 82.55821, "reason": "stop_hit", "shares": 229.0, "source": "websocket", "attempt": 1}, {"pnl": 328.32000000000056, "time": "2026-05-06T13:32:20.299374", "price": 89.51, "reason": "partial_profit", "shares": 76, "order_id": "9c2d2250-4d77-4910-b888-71730efcc267"}, {"pnl": -1.53, "time": "2026-05-06T13:51:08", "price": 85.18, "reason": "stop_hit", "shares": 153, "source": "backfill_5_07", "attempt": 2, "order_id": "3069e3fe-8283-4b42-b704-890bbfdf9720"}]
58|TWLO|2026-05-01|cancelled|paper|1|magna53|ORB window unfilled|179.475|177.28|3.9292857142857094|179.475|177.28|177.28|977.81||108|0|f|0|||[]
74|CYRX|2026-05-05|skipped|paper|1|magna53|window:out_of_orb: detected 09:51 ET||||||||||0|f|0|||[]
68|EVER|2026-05-05|skipped|paper|1|magna53|setup:stop_too_wide: ORB range $1.00 (5.5%) > 1.5x ATR $0.70||||||||||0|f|0|||[]
72|FTRE|2026-05-05|closed|paper|1|magna53||14.3119|13.96|0.3599999999999997|14.31|14.31|13.96|990.48||1384|138.23999999999953|t|6|2026-05-05 13:48:57.657426+00|2026-05-12 13:41:55.999822+00|[{"pnl": 193.61999999999998, "time": "2026-05-11T13:32:45.193550", "price": 14.73, "reason": "partial_profit", "shares": 461, "order_id": "fc255617-7209-471c-8110-b8da223d0980"}, {"pnl": -55.38000000000046, "time": "2026-05-12T13:41:55.999544", "price": 14.25, "reason": "stop_hit", "shares": 923.0, "source": "websocket", "attempt": 1}]
73|IART|2026-05-05|skipped|paper|1|magna53|window:out_of_orb: detected 09:51 ET||||||||||0|f|0|||[]
69|STRL|2026-05-05|skipped|paper|1|magna53|setup:stop_too_wide: ORB range $35.02 (5.0%) > 1.5x ATR $20.33||||||||||0|f|0|||[]
81|AMD|2026-05-06|closed|paper|2|magna53||413.26|405.63|19.735114285714285|413.309375|405.63|405.63|995.26||48|-831.4799040000025|f|0|2026-05-06 14:53:45.203749+00|2026-05-07 16:07:41.86522+00|[{"pnl": -460.9499040000019, "time": "2026-05-06T14:19:50.400826", "price": 405.571043, "reason": "stop_hit", "shares": 48.0, "source": "websocket", "attempt": 1}, {"pnl": -370.53000000000065, "time": "2026-05-07T16:07:41.865061", "price": 405.59, "reason": "stop_hit", "shares": 48.0, "source": "websocket", "attempt": 2}]
84|BLMN|2026-05-06|skipped|paper|1|magna53|window:out_of_orb: detected 09:52 ET||||||||||0|f|0|||[]
80|COMP|2026-05-06|cancelled|paper|1|magna53|ORB window unfilled|9.59|9.28|0.3889285714285717|9.59|9.28|9.28|995.26||2075|0|f|0|||[]
87|CRI|2026-05-06|skipped|paper|1|magna53|window:out_of_orb: detected 09:56 ET||||||||||0|f|0|||[]
79|FLEX|2026-05-06|cancelled|paper|1|magna53|ORB window unfilled|122|119|3.427592857142856|122|119|119|995.26||163|0|f|0|||[]
78|GEO|2026-05-06|cancelled|paper|1|magna53|ORB window unfilled|21.7|21.16|0.5780714285714286|21.7|21.16|21.16|995.26||917|0|f|0|||[]
85|GLW|2026-05-06|skipped|paper|1|magna53|window:out_of_orb: detected 09:52 ET||||||||||0|f|0|||[]
83|HUT|2026-05-06|skipped|paper|1|magna53|window:out_of_orb: detected 09:52 ET||||||||||0|f|0|||[]
86|LIVN|2026-05-06|skipped|paper|1|magna53|window:out_of_orb: detected 09:52 ET||||||||||0|f|0|||[]
82|SMCI|2026-05-06|closed|paper|2|magna53||32.5|31.26|1.620014285714285|32.567614|32.567614|31.26|995.26||612|-639.339263999999|t|5|2026-05-06 13:38:36.254991+00|2026-05-12 13:56:55.847281+00|[{"pnl": -720.7695360000012, "time": "2026-05-06T13:35:41.604111", "price": 31.228448, "reason": "stop_hit", "shares": 612.0, "source": "websocket", "attempt": 1}, {"pnl": 82.13692800000084, "time": "2026-05-12T13:34:43.472983", "price": 32.970246, "reason": "partial_profit", "shares": 204, "order_id": "4baad913-cee0-44b7-90a2-d70eb7812df4"}, {"pnl": -0.7066559999987589, "time": "2026-05-12T13:56:55.847113", "price": 32.565882, "reason": "stop_hit", "shares": 408.0, "source": "websocket", "attempt": 2}]
94|ARRY|2026-05-07|skipped|paper|1|magna53|block:max_positions: 5/5||||||||||0|f|0|||[]
91|FLNC|2026-05-07|skipped|paper|1|magna53|block:max_positions: 5/5||||||||||0|f|0|||[]
101|FTNT|2026-05-07|skipped|paper|1|magna53|block:max_positions: 5/5||||||||||0|f|0|||[]
92|JMIA|2026-05-07|skipped|paper|1|magna53|block:max_positions: 5/5||||||||||0|f|0|||[]
93|MTSI|2026-05-07|skipped|paper|1|magna53|block:max_positions: 5/5||||||||||0|f|0|||[]
97|PCT|2026-05-07|skipped|paper|1|magna53|block:max_positions: 5/5||||||||||0|f|0|||[]
96|SEZL|2026-05-07|skipped|paper|1|magna53|block:max_positions: 5/5||||||||||0|f|0|||[]
98|SITM|2026-05-07|skipped|paper|1|magna53|block:max_positions: 5/5||||||||||0|f|0|||[]
111|AKAM|2026-05-08|skipped|paper|1|magna53|block:circuit_breaker: cooldown until 2026-05-08T16:07:41.865220+00:00||||||||||0|f|0|||[]
113|BILL|2026-05-08|skipped|paper|1|magna53|block:circuit_breaker: cooldown until 2026-05-08T16:07:41.865220+00:00||||||||||0|f|0|||[]
118|CALY|2026-05-08|skipped|paper|1|magna53|window:out_of_orb: detected 09:55 ET||||||||||0|f|0|||[]
117|FROG|2026-05-08|skipped|paper|1|magna53|window:out_of_orb: detected 09:50 ET||||||||||0|f|0|||[]
110|INOD|2026-05-08|skipped|paper|1|magna53|block:circuit_breaker: cooldown until 2026-05-08T16:07:41.865220+00:00||||||||||0|f|0|||[]
112|LASR|2026-05-08|skipped|paper|1|magna53|block:circuit_breaker: cooldown until 2026-05-08T16:07:41.865220+00:00||||||||||0|f|0|||[]
115|PGNY|2026-05-08|skipped|paper|1|magna53|window:out_of_orb: detected 09:50 ET||||||||||0|f|0|||[]
114|WEST|2026-05-08|skipped|paper|1|magna53|window:out_of_orb: detected 09:50 ET||||||||||0|f|0|||[]
116|WLDN|2026-05-08|skipped|paper|1|magna53|window:out_of_orb: detected 09:50 ET||||||||||0|f|0|||[]
119|BW|2026-05-11|closed|paper|1|magna53||16.9999|16.49|1.3953714285714285|17.05|17.05|16.49|988.61||1163|2492.4803570000004|t|15|2026-05-11 13:53:45.29259+00|2026-05-27 13:37:08.289257+00|[{"pnl": 728.6401170000004, "time": "2026-05-15T13:33:38.030906", "price": 18.932791, "reason": "partial_profit", "shares": 387, "order_id": "9bfeff93-eb57-4109-8fed-256c9451c891"}, {"pnl": 1763.84024, "time": "2026-05-27T13:37:08.289141", "price": 19.32299, "reason": "sma_trail_stop", "shares": 776, "order_id": "db11453b-4196-4150-898d-4945e16e6257"}]
121|BZH|2026-05-11|cancelled|paper|1|magna53|ORB window unfilled|25.39|25.25|0.9974928571428574|25.39|25.25|25.25|988.61||778|0|f|0|||[]
122|MNDY|2026-05-11|closed|paper|2|magna53||86.6558|82.7|4.499642857142857|86.823333|82.7|82.7|988.58||228|-1014.2698560000015|f|0||2026-05-11 14:00:00.777037+00|[{"pnl": -1014.2698560000015, "time": "2026-05-11T13:48:27.994970", "price": 82.374781, "reason": "stop_hit", "shares": 228.0, "source": "websocket", "attempt": 1}]
120|MRAM|2026-05-11|closed|paper|2|magna53||36.425|34.07|2.4980928571428573|36.5|34.07|34.07|988.61||419|-2199.709776|f|0|2026-05-11 13:50:17.02788+00|2026-05-11 13:59:15.309283+00|[{"pnl": -1101.9297760000013, "time": "2026-05-11T13:42:02.739966", "price": 33.890096, "reason": "stop_hit", "shares": 419.0, "source": "websocket", "attempt": 1}, {"pnl": -1097.7799999999988, "time": "2026-05-11T13:59:15.309119", "price": 33.88, "reason": "stop_hit", "shares": 419.0, "source": "websocket", "attempt": 2}]
124|AMBQ|2026-05-12|skipped|paper|1|magna53|setup:account_fetch_failed: 'ALPACA_LIVE_API_KEY'||||||||||0|f|0|||[]
